event_times,event_types
"[3.870002,8.20830444,10.2838278,10.6066958,11.54652798,11.69555785,11.91468266,12.19301422,13.21046567,14.88176489,15.57112013,16.46407739,16.73707486,17.06977268,17.12717068,17.74044209,19.07591879,19.15808655,20.10668042,32.80709075,33.10562662,33.30982928,33.86826542,33.92193863,34.53147569,34.5440756,34.71011285,34.83106138,35.01425827,35.24999909,35.61414431,36.23290432]","[7,1,6,7,0,3,0,2,2,3,5,7,3,1,2,2,2,3,3,0,1,0,1,0,2,1,1,0,0,3,0,3]"
