Epoch,Split,Log-likelihood,Accuracy,RMSE,num_events,SelectionMetric
1,train,-3.623490669593853,,,8199,validation_loglike
1,valid,-3.0598373834599446,,,1991,validation_loglike
2,train,-3.247933246432492,,,8199,validation_loglike
2,valid,-3.026438063080738,,,1991,validation_loglike
3,train,-3.241714404957922,,,8199,validation_loglike
3,valid,-3.0439526698267203,,,1991,validation_loglike
4,train,-3.21146157305769,,,8199,validation_loglike
4,valid,-3.06017974439666,,,1991,validation_loglike
5,train,-3.215138183772411,,,8199,validation_loglike
5,valid,-3.030557430311401,,,1991,validation_loglike
6,train,-3.1791286475484815,,,8199,validation_loglike
6,valid,-2.9550616936369916,,,1991,validation_loglike
7,train,-3.1509837804152947,,,8199,validation_loglike
7,valid,-2.954064285377951,,,1991,validation_loglike
8,train,-3.155021763324796,,,8199,validation_loglike
8,valid,-2.9431641605976897,,,1991,validation_loglike
9,train,-3.1481740341809976,,,8199,validation_loglike
9,valid,-2.9213928498556,,,1991,validation_loglike
10,train,-3.12106159097146,,,8199,validation_loglike
10,valid,-2.9490510029507786,,,1991,validation_loglike
11,train,-3.0978420577204537,,,8199,validation_loglike
11,valid,-2.9335554919010547,,,1991,validation_loglike
12,train,-3.0821656032747895,,,8199,validation_loglike
12,valid,-2.9131153668068808,,,1991,validation_loglike
13,train,-3.0547975553421147,,,8199,validation_loglike
13,valid,-2.839102376710824,,,1991,validation_loglike
14,train,-3.0325339789913404,,,8199,validation_loglike
14,valid,-2.8291736643018583,,,1991,validation_loglike
15,train,-3.02182240212221,,,8199,validation_loglike
15,valid,-2.8465143928930186,,,1991,validation_loglike
16,train,-3.0077639041346504,,,8199,validation_loglike
16,valid,-2.8609788972250128,,,1991,validation_loglike
17,train,-3.0123995685449443,,,8199,validation_loglike
17,valid,-2.8374467329545454,,,1991,validation_loglike
18,train,-2.999094306470301,,,8199,validation_loglike
18,valid,-2.815899084944751,,,1991,validation_loglike
19,train,-2.9953486133979754,,,8199,validation_loglike
19,valid,-2.8198323118093924,,,1991,validation_loglike
20,train,-2.982611255945847,,,8199,validation_loglike
20,valid,-2.8206269030951785,,,1991,validation_loglike
21,train,-2.9811657671667278,,,8199,validation_loglike
21,valid,-2.8144825543068808,,,1991,validation_loglike
22,train,-2.9814254215453104,,,8199,validation_loglike
22,valid,-2.8087028836796835,,,1991,validation_loglike
23,train,-2.985183978229052,,,8199,validation_loglike
23,valid,-2.804959721088649,,,1991,validation_loglike
24,train,-2.9847906852207586,,,8199,validation_loglike
24,valid,-2.806277908792692,,,1991,validation_loglike
25,train,-2.9902543850622028,,,8199,validation_loglike
25,valid,-2.800688547683325,,,1991,validation_loglike
26,train,-2.985960559214538,,,8199,validation_loglike
26,valid,-2.7963055429118535,,,1991,validation_loglike
27,train,-2.9779713036650812,,,8199,validation_loglike
27,valid,-2.795076869349573,,,1991,validation_loglike
28,train,-2.9770999130991584,,,8199,validation_loglike
28,valid,-2.7893303066926167,,,1991,validation_loglike
29,train,-2.9714213433040615,,,8199,validation_loglike
29,valid,-2.788936934957308,,,1991,validation_loglike
30,train,-2.9699024842968655,,,8199,validation_loglike
30,valid,-2.7806118745291313,,,1991,validation_loglike
31,train,-2.9629585162824736,,,8199,validation_loglike
31,valid,-2.7884295246578352,,,1991,validation_loglike
32,train,-2.96440734007196,,,8199,validation_loglike
32,valid,-2.7813780174849323,,,1991,validation_loglike
33,train,-2.962840599844493,,,8199,validation_loglike
33,valid,-2.7807565686212956,,,1991,validation_loglike
34,train,-2.9553694619770705,,,8199,validation_loglike
34,valid,-2.783867982091286,,,1991,validation_loglike
35,train,-2.960581130320771,,,8199,validation_loglike
35,valid,-2.780790167079985,,,1991,validation_loglike
36,train,-2.958668978305281,,,8199,validation_loglike
36,valid,-2.7909408255116777,,,1991,validation_loglike
37,train,-2.9612740978320526,,,8199,validation_loglike
37,valid,-2.782718277169136,,,1991,validation_loglike
38,train,-2.9561793930662277,,,8199,validation_loglike
38,valid,-2.787288893771974,,,1991,validation_loglike
39,train,-2.957729696456885,,,8199,validation_loglike
39,valid,-2.78924299974887,,,1991,validation_loglike
40,train,-2.9487022998231494,,,8199,validation_loglike
40,valid,-2.7787323227963334,,,1991,validation_loglike
41,train,-2.95096629543237,,,8199,validation_loglike
41,valid,-2.7697914541216724,,,1991,validation_loglike
