Epoch,Split,Log-likelihood,Accuracy,RMSE,num_events,SelectionMetric
1,train,-3.1585700197622306,,,8033,validation_loglike
1,valid,-2.9756643947896975,,,2116,validation_loglike
2,train,-3.0322796880835305,,,8033,validation_loglike
2,valid,-2.9134380722767013,,,2116,validation_loglike
3,train,-2.996950567191585,,,8033,validation_loglike
3,valid,-2.907064571272448,,,2116,validation_loglike
4,train,-2.988100112426864,,,8033,validation_loglike
4,valid,-2.8928038050862477,,,2116,validation_loglike
5,train,-2.955888746031993,,,8033,validation_loglike
5,valid,-2.908192740946952,,,2116,validation_loglike
6,train,-2.961458544052658,,,8033,validation_loglike
6,valid,-2.896219466268904,,,2116,validation_loglike
7,train,-2.9435312733412173,,,8033,validation_loglike
7,valid,-2.8490772499704633,,,2116,validation_loglike
8,train,-2.904501353790614,,,8033,validation_loglike
8,valid,-2.846166946036153,,,2116,validation_loglike
9,train,-2.914508900784265,,,8033,validation_loglike
9,valid,-2.818784198148039,,,2116,validation_loglike
10,train,-2.8876232221772686,,,8033,validation_loglike
10,valid,-2.8241079867674856,,,2116,validation_loglike
11,train,-2.8874228767272503,,,8033,validation_loglike
11,valid,-2.839969050906782,,,2116,validation_loglike
12,train,-2.8972728705029254,,,8033,validation_loglike
12,valid,-2.836253636726134,,,2116,validation_loglike
13,train,-2.8937809271131583,,,8033,validation_loglike
13,valid,-2.827861937322779,,,2116,validation_loglike
14,train,-2.886564843847255,,,8033,validation_loglike
14,valid,-2.8070421417178637,,,2116,validation_loglike
15,train,-2.8783582176646334,,,8033,validation_loglike
15,valid,-2.8074775796756852,,,2116,validation_loglike
16,train,-2.8778554089381303,,,8033,validation_loglike
16,valid,-2.796201190335539,,,2116,validation_loglike
17,train,-2.863292920608739,,,8033,validation_loglike
17,valid,-2.798312383698606,,,2116,validation_loglike
18,train,-2.8554784755072826,,,8033,validation_loglike
18,valid,-2.811652892028001,,,2116,validation_loglike
19,train,-2.860865433991037,,,8033,validation_loglike
19,valid,-2.818363990134688,,,2116,validation_loglike
20,train,-2.8609782498755134,,,8033,validation_loglike
20,valid,-2.8111973782342865,,,2116,validation_loglike
21,train,-2.8560445000311216,,,8033,validation_loglike
21,valid,-2.8049062573842156,,,2116,validation_loglike
22,train,-2.8496339319058883,,,8033,validation_loglike
22,valid,-2.795201782918833,,,2116,validation_loglike
23,train,-2.8428759200329887,,,8033,validation_loglike
23,valid,-2.788990042385397,,,2116,validation_loglike
24,train,-2.842129244211378,,,8033,validation_loglike
24,valid,-2.7875348904182418,,,2116,validation_loglike
25,train,-2.849372072622308,,,8033,validation_loglike
25,valid,-2.7878498733607042,,,2116,validation_loglike
26,train,-2.8455428972675216,,,8033,validation_loglike
26,valid,-2.7851894789697544,,,2116,validation_loglike
27,train,-2.836901297771692,,,8033,validation_loglike
27,valid,-2.7872169076382325,,,2116,validation_loglike
28,train,-2.8347864862131207,,,8033,validation_loglike
28,valid,-2.7868530042680764,,,2116,validation_loglike
29,train,-2.8335761468318186,,,8033,validation_loglike
29,valid,-2.7877137268874055,,,2116,validation_loglike
30,train,-2.8273527947217727,,,8033,validation_loglike
30,valid,-2.7828800655718338,,,2116,validation_loglike
31,train,-2.828534930131956,,,8033,validation_loglike
31,valid,-2.7790056600011814,,,2116,validation_loglike
32,train,-2.829750618542263,,,8033,validation_loglike
32,valid,-2.7783572335775046,,,2116,validation_loglike
33,train,-2.8251027986119754,,,8033,validation_loglike
33,valid,-2.7760247445061434,,,2116,validation_loglike
34,train,-2.8270070529378812,,,8033,validation_loglike
34,valid,-2.7739989311348063,,,2116,validation_loglike
35,train,-2.8230633597348436,,,8033,validation_loglike
35,valid,-2.777148068289225,,,2116,validation_loglike
36,train,-2.818272331709822,,,8033,validation_loglike
36,valid,-2.780154828538516,,,2116,validation_loglike
37,train,-2.820300343115897,,,8033,validation_loglike
37,valid,-2.774023391348653,,,2116,validation_loglike
38,train,-2.816371238173783,,,8033,validation_loglike
38,valid,-2.772990754962193,,,2116,validation_loglike
39,train,-2.8192132745394,,,8033,validation_loglike
39,valid,-2.770739492261342,,,2116,validation_loglike
40,train,-2.8154575267645963,,,8033,validation_loglike
40,valid,-2.7703878189981097,,,2116,validation_loglike
41,train,-2.8113395038435205,,,8033,validation_loglike
41,valid,-2.771963887494093,,,2116,validation_loglike
42,train,-2.8130971461471432,,,8033,validation_loglike
42,valid,-2.7744699056297257,,,2116,validation_loglike
43,train,-2.811151801552969,,,8033,validation_loglike
43,valid,-2.7765125642426747,,,2116,validation_loglike
44,train,-2.8109276286101084,,,8033,validation_loglike
44,valid,-2.775035259629017,,,2116,validation_loglike
45,train,-2.8058944354537534,,,8033,validation_loglike
45,valid,-2.7756583028119093,,,2116,validation_loglike
46,train,-2.807553606996141,,,8033,validation_loglike
46,valid,-2.769804465973535,,,2116,validation_loglike
47,train,-2.800720951854849,,,8033,validation_loglike
47,valid,-2.7682893172554346,,,2116,validation_loglike
48,train,-2.805070684986929,,,8033,validation_loglike
48,valid,-2.768023023983932,,,2116,validation_loglike
49,train,-2.8040178988236026,,,8033,validation_loglike
49,valid,-2.7700684516776937,,,2116,validation_loglike
50,train,-2.8013759647703225,,,8033,validation_loglike
50,valid,-2.7733968868147447,,,2116,validation_loglike
51,train,-2.8002611784980704,,,8033,validation_loglike
51,valid,-2.7784984566989603,,,2116,validation_loglike
52,train,-2.7988023524057013,,,8033,validation_loglike
52,valid,-2.779840537866257,,,2116,validation_loglike
53,train,-2.8005140416874146,,,8033,validation_loglike
53,valid,-2.7779252569706996,,,2116,validation_loglike
54,train,-2.798460743962405,,,8033,validation_loglike
54,valid,-2.773830017205222,,,2116,validation_loglike
55,train,-2.7936101472052783,,,8033,validation_loglike
55,valid,-2.7735228799917295,,,2116,validation_loglike
56,train,-2.7923261371063113,,,8033,validation_loglike
56,valid,-2.7686139919807418,,,2116,validation_loglike
57,train,-2.7928243262168553,,,8033,validation_loglike
57,valid,-2.7676434291558363,,,2116,validation_loglike
58,train,-2.7940149714459106,,,8033,validation_loglike
58,valid,-2.769495251949433,,,2116,validation_loglike
59,train,-2.7914102374579857,,,8033,validation_loglike
59,valid,-2.770969787482278,,,2116,validation_loglike
60,train,-2.792109987706959,,,8033,validation_loglike
60,valid,-2.7747689663575144,,,2116,validation_loglike
61,train,-2.7905047927299886,,,8033,validation_loglike
61,valid,-2.7770691494860587,,,2116,validation_loglike
62,train,-2.788994421449023,,,8033,validation_loglike
62,valid,-2.77644472176276,,,2116,validation_loglike
63,train,-2.7887517700423254,,,8033,validation_loglike
63,valid,-2.7779688699935017,,,2116,validation_loglike
64,train,-2.7836393140016185,,,8033,validation_loglike
64,valid,-2.7747412755493857,,,2116,validation_loglike
65,train,-2.786445852265654,,,8033,validation_loglike
65,valid,-2.7743944481775755,,,2116,validation_loglike
66,train,-2.782305217540147,,,8033,validation_loglike
66,valid,-2.7748513465116966,,,2116,validation_loglike
67,train,-2.7813078667683304,,,8033,validation_loglike
67,valid,-2.7763304971792295,,,2116,validation_loglike
68,train,-2.7808459051724137,,,8033,validation_loglike
68,valid,-2.7773035983282135,,,2116,validation_loglike
69,train,-2.7819891385534667,,,8033,validation_loglike
69,valid,-2.777914872917651,,,2116,validation_loglike
70,train,-2.7821892408658035,,,8033,validation_loglike
70,valid,-2.7795294777882797,,,2116,validation_loglike
71,train,-2.7821960487209014,,,8033,validation_loglike
71,valid,-2.7790928860467865,,,2116,validation_loglike
72,train,-2.7791765218473796,,,8033,validation_loglike
72,valid,-2.779221648304584,,,2116,validation_loglike
73,train,-2.7775083542107555,,,8033,validation_loglike
73,valid,-2.781465065276465,,,2116,validation_loglike
74,train,-2.7765088151998008,,,8033,validation_loglike
74,valid,-2.7828606820061434,,,2116,validation_loglike
75,train,-2.77779306843645,,,8033,validation_loglike
75,valid,-2.7843024500827034,,,2116,validation_loglike
76,train,-2.7759619985528445,,,8033,validation_loglike
76,valid,-2.7835958729619565,,,2116,validation_loglike
77,train,-2.7722808940464336,,,8033,validation_loglike
77,valid,-2.78497026007207,,,2116,validation_loglike
78,train,-2.775634978370472,,,8033,validation_loglike
78,valid,-2.783638332201087,,,2116,validation_loglike
79,train,-2.7739043243495582,,,8033,validation_loglike
79,valid,-2.784165380582467,,,2116,validation_loglike
80,train,-2.771733104848749,,,8033,validation_loglike
80,valid,-2.782085570135279,,,2116,validation_loglike
81,train,-2.774085218785012,,,8033,validation_loglike
81,valid,-2.7836699458737004,,,2116,validation_loglike
82,train,-2.7753381072606746,,,8033,validation_loglike
82,valid,-2.7812975358872873,,,2116,validation_loglike
