Epoch,Split,Log-likelihood,Accuracy,RMSE,num_events,SelectionMetric
1,train,-3.419426126202516,,,8108,validation_loglike
1,valid,-2.9788525415398275,,,1971,validation_loglike
2,train,-3.1127524994604094,,,8108,validation_loglike
2,valid,-3.0528916852961694,,,1971,validation_loglike
3,train,-3.187423879193389,,,8108,validation_loglike
3,valid,-2.9830144517376964,,,1971,validation_loglike
4,train,-3.1419084546127283,,,8108,validation_loglike
4,valid,-2.948550367040842,,,1971,validation_loglike
5,train,-3.1088766014276024,,,8108,validation_loglike
5,valid,-2.9368370671613393,,,1971,validation_loglike
6,train,-3.0966804101658854,,,8108,validation_loglike
6,valid,-2.9359229333143073,,,1971,validation_loglike
7,train,-3.085299145134435,,,8108,validation_loglike
7,valid,-2.9215167784436833,,,1971,validation_loglike
8,train,-3.064758571780957,,,8108,validation_loglike
8,valid,-2.900304414003044,,,1971,validation_loglike
9,train,-3.0397427694869266,,,8108,validation_loglike
9,valid,-2.852681756563927,,,1971,validation_loglike
10,train,-2.9977192664652197,,,8108,validation_loglike
10,valid,-2.8099332409785642,,,1971,validation_loglike
11,train,-2.959512884650962,,,8108,validation_loglike
11,valid,-2.7787543402777777,,,1971,validation_loglike
12,train,-2.9410422672823135,,,8108,validation_loglike
12,valid,-2.761644925640538,,,1971,validation_loglike
13,train,-2.9137917411815493,,,8108,validation_loglike
13,valid,-2.7595238378361238,,,1971,validation_loglike
14,train,-2.8977030305716576,,,8108,validation_loglike
14,valid,-2.7674488085045663,,,1971,validation_loglike
15,train,-2.8991435445701774,,,8108,validation_loglike
15,valid,-2.779304306982496,,,1971,validation_loglike
16,train,-2.905732330337321,,,8108,validation_loglike
16,valid,-2.792406892123288,,,1971,validation_loglike
17,train,-2.912011574216823,,,8108,validation_loglike
17,valid,-2.7693330638001017,,,1971,validation_loglike
18,train,-2.8965763944560927,,,8108,validation_loglike
18,valid,-2.751365750650051,,,1971,validation_loglike
19,train,-2.8859247810804143,,,8108,validation_loglike
19,valid,-2.746553046518265,,,1971,validation_loglike
20,train,-2.88306880550074,,,8108,validation_loglike
20,valid,-2.7374523362189245,,,1971,validation_loglike
21,train,-2.87660431826591,,,8108,validation_loglike
21,valid,-2.735089708983384,,,1971,validation_loglike
22,train,-2.873617781049581,,,8108,validation_loglike
22,valid,-2.734384413844495,,,1971,validation_loglike
23,train,-2.868504197243463,,,8108,validation_loglike
23,valid,-2.7278938157978185,,,1971,validation_loglike
24,train,-2.8633152152966206,,,8108,validation_loglike
24,valid,-2.7387821656202433,,,1971,validation_loglike
25,train,-2.8717154835501972,,,8108,validation_loglike
25,valid,-2.7518148901255706,,,1971,validation_loglike
26,train,-2.8827684173809818,,,8108,validation_loglike
26,valid,-2.756324121638762,,,1971,validation_loglike
27,train,-2.889103547422299,,,8108,validation_loglike
27,valid,-2.7620061199898527,,,1971,validation_loglike
28,train,-2.886562895057351,,,8108,validation_loglike
28,valid,-2.7330397204781836,,,1971,validation_loglike
29,train,-2.8574098305685744,,,8108,validation_loglike
29,valid,-2.7525380220224505,,,1971,validation_loglike
30,train,-2.8732482578934384,,,8108,validation_loglike
30,valid,-2.7740206628932014,,,1971,validation_loglike
31,train,-2.8986475548840653,,,8108,validation_loglike
31,valid,-2.804517555333587,,,1971,validation_loglike
32,train,-2.938250608966453,,,8108,validation_loglike
32,valid,-2.799675618737316,,,1971,validation_loglike
33,train,-2.923539540423039,,,8108,validation_loglike
33,valid,-2.7633582453386607,,,1971,validation_loglike
34,train,-2.891775484089788,,,8108,validation_loglike
34,valid,-2.7375303720351343,,,1971,validation_loglike
35,train,-2.872155587074494,,,8108,validation_loglike
35,valid,-2.7206156753392947,,,1971,validation_loglike
36,train,-2.857769236402319,,,8108,validation_loglike
36,valid,-2.7098588716070524,,,1971,validation_loglike
37,train,-2.8501137957881104,,,8108,validation_loglike
37,valid,-2.70896455638001,,,1971,validation_loglike
38,train,-2.842587471478786,,,8108,validation_loglike
38,valid,-2.709281158834348,,,1971,validation_loglike
39,train,-2.8434720145226935,,,8108,validation_loglike
39,valid,-2.723120501173262,,,1971,validation_loglike
40,train,-2.847913519055254,,,8108,validation_loglike
40,valid,-2.727408755073567,,,1971,validation_loglike
41,train,-2.848378915885545,,,8108,validation_loglike
41,valid,-2.7254754486935564,,,1971,validation_loglike
42,train,-2.8447407749290825,,,8108,validation_loglike
42,valid,-2.717189283675799,,,1971,validation_loglike
43,train,-2.834376300798594,,,8108,validation_loglike
43,valid,-2.7133157343987824,,,1971,validation_loglike
44,train,-2.8295033647323633,,,8108,validation_loglike
44,valid,-2.716505541286149,,,1971,validation_loglike
45,train,-2.8366972627343365,,,8108,validation_loglike
45,valid,-2.713312513873034,,,1971,validation_loglike
46,train,-2.8282584523001972,,,8108,validation_loglike
46,valid,-2.7053679723173514,,,1971,validation_loglike
47,train,-2.8264404658207942,,,8108,validation_loglike
47,valid,-2.703716090341197,,,1971,validation_loglike
48,train,-2.820938328656882,,,8108,validation_loglike
48,valid,-2.702629534500254,,,1971,validation_loglike
49,train,-2.822922769178589,,,8108,validation_loglike
49,valid,-2.705382588549594,,,1971,validation_loglike
50,train,-2.826238842038727,,,8108,validation_loglike
50,valid,-2.7073156471968542,,,1971,validation_loglike
51,train,-2.822854838585348,,,8108,validation_loglike
51,valid,-2.7024541397133435,,,1971,validation_loglike
52,train,-2.8175405945516774,,,8108,validation_loglike
52,valid,-2.6975143486808726,,,1971,validation_loglike
53,train,-2.8108759288665515,,,8108,validation_loglike
53,valid,-2.699244018740487,,,1971,validation_loglike
54,train,-2.811861163357178,,,8108,validation_loglike
54,valid,-2.7020183778063167,,,1971,validation_loglike
55,train,-2.8099909040453874,,,8108,validation_loglike
55,valid,-2.7017708927891935,,,1971,validation_loglike
56,train,-2.806543787771337,,,8108,validation_loglike
56,valid,-2.702111277587519,,,1971,validation_loglike
57,train,-2.8038431853570547,,,8108,validation_loglike
57,valid,-2.6998645892789193,,,1971,validation_loglike
58,train,-2.8048303469567095,,,8108,validation_loglike
58,valid,-2.7025160729008117,,,1971,validation_loglike
59,train,-2.804433603385545,,,8108,validation_loglike
59,valid,-2.6997776350837137,,,1971,validation_loglike
60,train,-2.7987613988499014,,,8108,validation_loglike
60,valid,-2.7023699105783865,,,1971,validation_loglike
61,train,-2.7992058383695118,,,8108,validation_loglike
61,valid,-2.7023312642694064,,,1971,validation_loglike
62,train,-2.8001368729187224,,,8108,validation_loglike
62,valid,-2.7015303442890666,,,1971,validation_loglike
63,train,-2.792945865580291,,,8108,validation_loglike
63,valid,-2.706388631246829,,,1971,validation_loglike
64,train,-2.7905762441415884,,,8108,validation_loglike
64,valid,-2.7035667074930236,,,1971,validation_loglike
65,train,-2.7910823511500986,,,8108,validation_loglike
65,valid,-2.7039955328830545,,,1971,validation_loglike
66,train,-2.7937752451282685,,,8108,validation_loglike
66,valid,-2.7063388369641044,,,1971,validation_loglike
67,train,-2.7901084384250123,,,8108,validation_loglike
67,valid,-2.7062588192858956,,,1971,validation_loglike
68,train,-2.7920649358658114,,,8108,validation_loglike
68,valid,-2.7312151687753676,,,1971,validation_loglike
69,train,-2.795511570362605,,,8108,validation_loglike
69,valid,-2.731849612347793,,,1971,validation_loglike
70,train,-2.798113890216453,,,8108,validation_loglike
70,valid,-2.715886704876966,,,1971,validation_loglike
71,train,-2.796045138674766,,,8108,validation_loglike
71,valid,-2.7219194928018773,,,1971,validation_loglike
72,train,-2.8015205372009127,,,8108,validation_loglike
72,valid,-2.710771519057585,,,1971,validation_loglike
73,train,-2.78313663973853,,,8108,validation_loglike
73,valid,-2.731759437626839,,,1971,validation_loglike
74,train,-2.78592516650222,,,8108,validation_loglike
74,valid,-2.7149051877219685,,,1971,validation_loglike
75,train,-2.774079227306364,,,8108,validation_loglike
75,valid,-2.717912167839929,,,1971,validation_loglike
76,train,-2.7779693377682535,,,8108,validation_loglike
76,valid,-2.712220755644343,,,1971,validation_loglike
77,train,-2.7662065051492353,,,8108,validation_loglike
77,valid,-2.7190395995846015,,,1971,validation_loglike
