Epoch,Split,Log-likelihood,Accuracy,RMSE,num_events,SelectionMetric
1,train,-3.580382823944092,,,1,validation_loglike
1,valid,-2.0115339756011963,,,1,validation_loglike
2,train,-2.13779878616333,,,1,validation_loglike
2,valid,-1.35846745967865,,,1,validation_loglike
3,train,-1.5469324588775635,,,1,validation_loglike
3,valid,-1.3345422744750977,,,1,validation_loglike
4,train,-1.4393283128738403,,,1,validation_loglike
4,valid,-1.2995625734329224,,,1,validation_loglike
5,train,-1.1930737495422363,,,1,validation_loglike
5,valid,-1.0973387956619263,,,1,validation_loglike
6,train,-1.0617501735687256,,,1,validation_loglike
6,valid,-0.9509441256523132,,,1,validation_loglike
7,train,-0.8701055645942688,,,1,validation_loglike
7,valid,-0.8434725999832153,,,1,validation_loglike
8,train,-0.8595958352088928,,,1,validation_loglike
8,valid,-0.8628859519958496,,,1,validation_loglike
9,train,-0.810258150100708,,,1,validation_loglike
9,valid,-0.6579976081848145,,,1,validation_loglike
10,train,-0.8203862309455872,,,1,validation_loglike
10,valid,-0.4361458718776703,,,1,validation_loglike
11,train,-0.4611239433288574,,,1,validation_loglike
11,valid,-0.02743440866470337,,,1,validation_loglike
12,train,-0.17542970180511475,,,1,validation_loglike
12,valid,0.24767732620239258,,,1,validation_loglike
13,train,0.3113526701927185,,,1,validation_loglike
13,valid,0.4783097505569458,,,1,validation_loglike
14,train,0.41181397438049316,,,1,validation_loglike
14,valid,0.3793984651565552,,,1,validation_loglike
15,train,0.9866631627082825,,,1,validation_loglike
15,valid,0.43140220642089844,,,1,validation_loglike
16,train,0.16154760122299194,,,1,validation_loglike
16,valid,0.7558121085166931,,,1,validation_loglike
17,train,0.5968942642211914,,,1,validation_loglike
17,valid,0.8828439116477966,,,1,validation_loglike
18,train,0.8967255353927612,,,1,validation_loglike
18,valid,0.896655261516571,,,1,validation_loglike
19,train,0.11168825626373291,,,1,validation_loglike
19,valid,0.945258378982544,,,1,validation_loglike
20,train,0.6426570415496826,,,1,validation_loglike
20,valid,0.9722480773925781,,,1,validation_loglike
21,train,0.7102466821670532,,,1,validation_loglike
21,valid,0.985247015953064,,,1,validation_loglike
22,train,0.8541510701179504,,,1,validation_loglike
22,valid,0.9930055737495422,,,1,validation_loglike
23,train,1.0692923069000244,,,1,validation_loglike
23,valid,0.9970823526382446,,,1,validation_loglike
24,train,1.0817995071411133,,,1,validation_loglike
24,valid,0.9994251728057861,,,1,validation_loglike
25,train,1.1839332580566406,,,1,validation_loglike
25,valid,0.9999898672103882,,,1,validation_loglike
26,train,0.5149881839752197,,,1,validation_loglike
26,valid,0.9997903108596802,,,1,validation_loglike
27,train,-0.053080201148986816,,,1,validation_loglike
27,valid,0.9358478784561157,,,1,validation_loglike
28,train,0.7571505308151245,,,1,validation_loglike
28,valid,1.0007165670394897,,,1,validation_loglike
29,train,1.2371609210968018,,,1,validation_loglike
29,valid,1.000908613204956,,,1,validation_loglike
30,train,0.8832124471664429,,,1,validation_loglike
30,valid,1.0018192529678345,,,1,validation_loglike
31,train,0.7707165479660034,,,1,validation_loglike
31,valid,1.0017130374908447,,,1,validation_loglike
32,train,0.8452376127243042,,,1,validation_loglike
32,valid,1.0008565187454224,,,1,validation_loglike
33,train,0.9260954856872559,,,1,validation_loglike
33,valid,1.0012447834014893,,,1,validation_loglike
34,train,0.6842233538627625,,,1,validation_loglike
34,valid,1.0014210939407349,,,1,validation_loglike
35,train,0.951924204826355,,,1,validation_loglike
35,valid,1.0007386207580566,,,1,validation_loglike
36,train,0.9910093545913696,,,1,validation_loglike
36,valid,-0.7771922945976257,,,1,validation_loglike
37,train,-11.989792823791504,,,1,validation_loglike
37,valid,-13.230707168579102,,,1,validation_loglike
38,train,-13.341175079345703,,,1,validation_loglike
38,valid,-12.319123268127441,,,1,validation_loglike
39,train,-9.251812934875488,,,1,validation_loglike
39,valid,-10.835770606994629,,,1,validation_loglike
40,train,-11.360834121704102,,,1,validation_loglike
40,valid,-8.719164848327637,,,1,validation_loglike
41,train,-8.080774307250977,,,1,validation_loglike
41,valid,-6.321068286895752,,,1,validation_loglike
42,train,-5.211816310882568,,,1,validation_loglike
42,valid,-4.443515777587891,,,1,validation_loglike
43,train,-4.26707124710083,,,1,validation_loglike
43,valid,-3.047821521759033,,,1,validation_loglike
44,train,-2.5490870475769043,,,1,validation_loglike
44,valid,0.13925564289093018,,,1,validation_loglike
45,train,0.10032641887664795,,,1,validation_loglike
45,valid,0.5749754309654236,,,1,validation_loglike
46,train,-1.6269358396530151,,,1,validation_loglike
46,valid,-0.9698565602302551,,,1,validation_loglike
47,train,-0.787179172039032,,,1,validation_loglike
47,valid,0.005633950233459473,,,1,validation_loglike
48,train,0.0031807422637939453,,,1,validation_loglike
48,valid,-1.1086480617523193,,,1,validation_loglike
49,train,-0.9622161388397217,,,1,validation_loglike
49,valid,-0.9331669211387634,,,1,validation_loglike
50,train,-0.5056920051574707,,,1,validation_loglike
50,valid,-0.6314817667007446,,,1,validation_loglike
51,train,-1.0171185731887817,,,1,validation_loglike
51,valid,-0.696671724319458,,,1,validation_loglike
52,train,-1.1506597995758057,,,1,validation_loglike
52,valid,-0.867692232131958,,,1,validation_loglike
53,train,-1.0372443199157715,,,1,validation_loglike
53,valid,-1.0160905122756958,,,1,validation_loglike
54,train,-1.0021240711212158,,,1,validation_loglike
54,valid,-1.0521464347839355,,,1,validation_loglike
55,train,-1.1270023584365845,,,1,validation_loglike
55,valid,-0.9859730005264282,,,1,validation_loglike
