checkpoint_task,checkpoint,eval_name,regime_id,variant,protocol,memory_view,nll_per_event,accuracy,local_time_mae
2,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_02_best.pt,anchor_A_1,A_1,fast_adapt/full,fast_adapt,full,3.3754307620441932,0.1028326588907403,1.185801924878261
2,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_02_best.pt,anchor_B_1,B_1,fast_adapt/full,fast_adapt,full,3.408736687201958,0.15608028335301063,1.1737174532911714
2,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_02_best.pt,anchor_C_1,C_1,fast_adapt/full,fast_adapt,full,2.5773966285349594,0.36317780580075665,0.9049911898291878
2,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_02_best.pt,anchor_B_prime_1,B_prime_1,fast_adapt/full,fast_adapt,full,3.3679561826069553,0.1429244172356958,1.1892604926683943
2,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_02_best.pt,anchor_A_2,A_2,fast_adapt/full,fast_adapt,full,3.48232360695714,0.08699975142928162,1.2011305498241223
2,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_02_best.pt,anchor_X_transient,X_transient,fast_adapt/full,fast_adapt,full,3.4079486920440476,0.07351891506067094,1.091917578447384
2,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_02_best.pt,anchor_A_merge,A_merge,fast_adapt/full,fast_adapt,full,3.3686470782894884,0.08976833976833977,1.1251012432068932
2,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_02_best.pt,anchor_E_1,E_1,fast_adapt/full,fast_adapt,full,3.3787671321172428,0.08688203622124327,0.9916019593741575
3,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_03_best.pt,anchor_A_1,A_1,fast_adapt/full,fast_adapt,full,3.080401196533145,0.22566055701023566,1.1803809653801793
3,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_03_best.pt,anchor_B_1,B_1,fast_adapt/full,fast_adapt,full,3.5084020621379683,0.06965761511216056,1.2144112124212236
3,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_03_best.pt,anchor_C_1,C_1,fast_adapt/full,fast_adapt,full,2.8054404894911777,0.28524590163934427,0.9489410881436938
3,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_03_best.pt,anchor_B_prime_1,B_prime_1,fast_adapt/full,fast_adapt,full,3.457336436559768,0.07417000235460325,1.2262289138409512
3,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_03_best.pt,anchor_A_2,A_2,fast_adapt/full,fast_adapt,full,3.188550068672516,0.2140193885160328,1.1848126230564635
3,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_03_best.pt,anchor_X_transient,X_transient,fast_adapt/full,fast_adapt,full,3.1532986241807377,0.1734475374732334,1.0867600714397407
3,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_03_best.pt,anchor_A_merge,A_merge,fast_adapt/full,fast_adapt,full,3.0661141329290325,0.23238416988416988,1.1181333580532589
3,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_03_best.pt,anchor_E_1,E_1,fast_adapt/full,fast_adapt,full,3.2512543538710212,0.21708272148800783,1.0178796144542424
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_04_best.pt,anchor_A_1,A_1,fast_adapt/full,fast_adapt,full,3.1354172399457765,0.2161390145203523,1.2013262739864823
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_04_best.pt,anchor_B_1,B_1,fast_adapt/full,fast_adapt,full,3.2121429875721756,0.19220779220779222,1.1972736664899266
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_04_best.pt,anchor_C_1,C_1,fast_adapt/full,fast_adapt,full,2.796562995285284,0.2244640605296343,0.963154448115961
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_04_best.pt,anchor_B_prime_1,B_prime_1,fast_adapt/full,fast_adapt,full,3.16880695764278,0.17965622792559455,1.2054691238349429
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_04_best.pt,anchor_A_2,A_2,fast_adapt/full,fast_adapt,full,3.2614324684911127,0.19811086254039273,1.2094422026768628
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_04_best.pt,anchor_X_transient,X_transient,fast_adapt/full,fast_adapt,full,3.218955262116299,0.1667856293123959,1.1157387092004014
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_04_best.pt,anchor_A_merge,A_merge,fast_adapt/full,fast_adapt,full,3.1297354698181152,0.2179054054054054,1.138689101893009
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_04_best.pt,anchor_E_1,E_1,fast_adapt/full,fast_adapt,full,3.1979440212016357,0.19676945668135096,1.0349378711851682
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_05_best.pt,anchor_A_1,A_1,fast_adapt/full,fast_adapt,full,2.94062178261477,0.3777671982861224,1.1665850364432622
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_05_best.pt,anchor_B_1,B_1,fast_adapt/full,fast_adapt,full,3.381937022023387,0.1693034238488784,1.270840414468344
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_05_best.pt,anchor_C_1,C_1,fast_adapt/full,fast_adapt,full,3.11638979821608,0.0978562421185372,0.9545356077023442
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_05_best.pt,anchor_B_prime_1,B_prime_1,fast_adapt/full,fast_adapt,full,3.326692428930187,0.17965622792559455,1.2811653473137519
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_05_best.pt,anchor_A_2,A_2,fast_adapt/full,fast_adapt,full,3.0635590369565673,0.35719612229679343,1.175788694254178
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_05_best.pt,anchor_X_transient,X_transient,fast_adapt/full,fast_adapt,full,3.084761110170098,0.3014513442778967,1.0852550068214737
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_05_best.pt,anchor_A_merge,A_merge,fast_adapt/full,fast_adapt,full,2.9411815492342797,0.35859073359073357,1.1093902854845792
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_05_best.pt,anchor_E_1,E_1,fast_adapt/full,fast_adapt,full,3.3422417624348,0.10205580029368576,1.015379585008439
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_06_best.pt,anchor_A_1,A_1,fast_adapt/full,fast_adapt,full,3.217444521788897,0.16162818376577007,1.1982879166488447
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_06_best.pt,anchor_B_1,B_1,fast_adapt/full,fast_adapt,full,3.420940178484956,0.11050767414403778,1.1445141613272314
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_06_best.pt,anchor_C_1,C_1,fast_adapt/full,fast_adapt,full,2.589903944287294,0.36116015132408574,0.9119987314616296
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_06_best.pt,anchor_B_prime_1,B_prime_1,fast_adapt/full,fast_adapt,full,3.361440316800485,0.09795149517306334,1.157513869743446
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_06_best.pt,anchor_A_2,A_2,fast_adapt/full,fast_adapt,full,3.3306084542081273,0.14740243599304,1.207467162132026
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_06_best.pt,anchor_X_transient,X_transient,fast_adapt/full,fast_adapt,full,3.229127780897062,0.16226504877468476,1.1030965356239102
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_06_best.pt,anchor_A_merge,A_merge,fast_adapt/full,fast_adapt,full,3.2111136922504913,0.16457528957528958,1.1353829707878438
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_06_best.pt,anchor_E_1,E_1,fast_adapt/full,fast_adapt,full,3.3191637813140527,0.10841899167890358,1.0174295287241961
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_07_best.pt,anchor_A_1,A_1,fast_adapt/full,fast_adapt,full,3.0991349904714838,0.2637467269697691,1.197625879615978
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_07_best.pt,anchor_B_1,B_1,fast_adapt/full,fast_adapt,full,3.3984651099411063,0.07792207792207792,1.1847218167824052
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_07_best.pt,anchor_C_1,C_1,fast_adapt/full,fast_adapt,full,2.7483350929366086,0.2907944514501892,0.9508791664960555
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_07_best.pt,anchor_B_prime_1,B_prime_1,fast_adapt/full,fast_adapt,full,3.348471535327212,0.08523663762655992,1.1953906253952122
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_07_best.pt,anchor_A_2,A_2,fast_adapt/full,fast_adapt,full,3.2016179660585666,0.24384787472035793,1.1979223455684622
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_07_best.pt,anchor_X_transient,X_transient,fast_adapt/full,fast_adapt,full,3.1323020475806436,0.23269093504639543,1.0990302553070235
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_07_best.pt,anchor_A_merge,A_merge,fast_adapt/full,fast_adapt,full,3.085108050048121,0.26037644787644787,1.1333110295667612
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_07_best.pt,anchor_E_1,E_1,fast_adapt/full,fast_adapt,full,3.227429114074259,0.18159569260890845,1.0315470081652371
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_08_best.pt,anchor_A_1,A_1,fast_adapt/full,fast_adapt,full,3.050009867543977,0.27493453939538204,1.1858235395286685
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_08_best.pt,anchor_B_1,B_1,fast_adapt/full,fast_adapt,full,3.4211568604956835,0.07579693034238488,1.1883560644552869
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_08_best.pt,anchor_C_1,C_1,fast_adapt/full,fast_adapt,full,2.7560996287707873,0.2905422446406053,0.942266491171992
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_08_best.pt,anchor_B_prime_1,B_prime_1,fast_adapt/full,fast_adapt,full,3.366212793201566,0.08712032022604191,1.200627664916791
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_08_best.pt,anchor_A_2,A_2,fast_adapt/full,fast_adapt,full,3.1616993960295927,0.2619935371613224,1.1896132014741834
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_08_best.pt,anchor_X_transient,X_transient,fast_adapt/full,fast_adapt,full,3.115659620714789,0.2331667856293124,1.0943329216836606
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_08_best.pt,anchor_A_merge,A_merge,fast_adapt/full,fast_adapt,full,3.0387539808354322,0.2738899613899614,1.123438344498859
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_08_best.pt,anchor_E_1,E_1,fast_adapt/full,fast_adapt,full,3.2401505935676416,0.17743514439549682,1.0245494963897541
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_09_best.pt,anchor_A_1,A_1,fast_adapt/full,fast_adapt,full,3.1708459524959647,0.201142585098786,1.1912297482888945
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_09_best.pt,anchor_B_1,B_1,fast_adapt/full,fast_adapt,full,3.2602604763566956,0.20212514757969302,1.183298438386343
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_09_best.pt,anchor_C_1,C_1,fast_adapt/full,fast_adapt,full,2.846578854420146,0.21790668348045397,0.9508581543930843
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_09_best.pt,anchor_B_prime_1,B_prime_1,fast_adapt/full,fast_adapt,full,3.2053280734499396,0.20955968919237108,1.1903609663619976
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_09_best.pt,anchor_A_2,A_2,fast_adapt/full,fast_adapt,full,3.283944101734242,0.18443947303007704,1.2025041501971876
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_09_best.pt,anchor_X_transient,X_transient,fast_adapt/full,fast_adapt,full,3.1750239958344486,0.19438496312157982,1.0711255569330942
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_09_best.pt,anchor_A_merge,A_merge,fast_adapt/full,fast_adapt,full,3.1572436144913487,0.2039092664092664,1.1283460924524138
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_09_best.pt,anchor_E_1,E_1,fast_adapt/full,fast_adapt,full,2.9540258660598884,0.2261380323054332,0.9743745279148753
