Epoch,Split,Log-likelihood,Accuracy,RMSE,num_events,SelectionMetric
1,train,-4.129644393920898,,,3,validation_loglike
1,valid,-3.387765884399414,,,3,validation_loglike
2,train,-3.402501424153646,,,3,validation_loglike
2,valid,-2.8444639841715493,,,3,validation_loglike
3,train,-2.8136717478434243,,,3,validation_loglike
3,valid,-2.484309196472168,,,3,validation_loglike
4,train,-2.6118555068969727,,,3,validation_loglike
4,valid,-2.2473657925923667,,,3,validation_loglike
5,train,-2.377723217010498,,,3,validation_loglike
5,valid,-2.037655512491862,,,3,validation_loglike
6,train,-2.402525266011556,,,3,validation_loglike
6,valid,-1.7909021377563477,,,3,validation_loglike
7,train,-1.9071202278137207,,,3,validation_loglike
7,valid,-1.614236831665039,,,3,validation_loglike
8,train,-1.5606638590494792,,,3,validation_loglike
8,valid,-1.427024205525716,,,3,validation_loglike
9,train,-1.4020169576009114,,,3,validation_loglike
9,valid,-1.2998847961425781,,,3,validation_loglike
10,train,-1.3515160878499348,,,3,validation_loglike
10,valid,-1.2682251930236816,,,3,validation_loglike
11,train,-1.2010384400685628,,,3,validation_loglike
11,valid,-1.2488264242808025,,,3,validation_loglike
12,train,-1.1728544235229492,,,3,validation_loglike
12,valid,-1.1460410753885906,,,3,validation_loglike
13,train,-1.3658898671468098,,,3,validation_loglike
13,valid,-1.0230905214945476,,,3,validation_loglike
14,train,-1.028317133585612,,,3,validation_loglike
14,valid,-0.9355430603027344,,,3,validation_loglike
15,train,-1.1984251340230305,,,3,validation_loglike
15,valid,-0.8871974945068359,,,3,validation_loglike
16,train,-0.8247512976328532,,,3,validation_loglike
16,valid,-0.7635310490926107,,,3,validation_loglike
17,train,-0.6928884188334147,,,3,validation_loglike
17,valid,-0.6966978708902994,,,3,validation_loglike
18,train,-0.8717939058939616,,,3,validation_loglike
18,valid,-0.637432853380839,,,3,validation_loglike
19,train,-0.8018283843994141,,,3,validation_loglike
19,valid,-0.5931930939356486,,,3,validation_loglike
20,train,-0.40771321455637616,,,3,validation_loglike
20,valid,-0.5814976294835409,,,3,validation_loglike
21,train,-0.8481032053629557,,,3,validation_loglike
21,valid,-0.5343026320139567,,,3,validation_loglike
22,train,-0.7650284767150879,,,3,validation_loglike
22,valid,-0.45766913890838623,,,3,validation_loglike
23,train,-0.5242526531219482,,,3,validation_loglike
23,valid,-0.4234353303909302,,,3,validation_loglike
24,train,-0.326107660929362,,,3,validation_loglike
24,valid,-0.34605860710144043,,,3,validation_loglike
25,train,-0.24923870960871378,,,3,validation_loglike
25,valid,-0.3133923014005025,,,3,validation_loglike
26,train,-0.5310079256693522,,,3,validation_loglike
26,valid,-0.24878919124603271,,,3,validation_loglike
27,train,-0.5275507767995199,,,3,validation_loglike
27,valid,-0.39031179745992023,,,3,validation_loglike
28,train,-0.6519166231155396,,,3,validation_loglike
28,valid,-0.4110944668451945,,,3,validation_loglike
29,train,-0.511355439821879,,,3,validation_loglike
29,valid,-0.5059182246526083,,,3,validation_loglike
30,train,-0.44847555955251056,,,3,validation_loglike
30,valid,-0.6347121397654215,,,3,validation_loglike
31,train,-0.6128109693527222,,,3,validation_loglike
31,valid,-0.4278368552525838,,,3,validation_loglike
32,train,-0.46444034576416016,,,3,validation_loglike
32,valid,-0.32603251934051514,,,3,validation_loglike
33,train,-0.989531675974528,,,3,validation_loglike
33,valid,-0.23704620202382407,,,3,validation_loglike
34,train,-0.05850074688593546,,,3,validation_loglike
34,valid,-0.05603194236755371,,,3,validation_loglike
35,train,-0.1545191009839376,,,3,validation_loglike
35,valid,-0.3103845516840617,,,3,validation_loglike
36,train,-0.24310866991678873,,,3,validation_loglike
36,valid,-0.27810120582580566,,,3,validation_loglike
37,train,-0.17824506759643555,,,3,validation_loglike
37,valid,0.11272706588109334,,,3,validation_loglike
38,train,-0.44302598635355633,,,3,validation_loglike
38,valid,0.07795586188634236,,,3,validation_loglike
39,train,0.03081027666727702,,,3,validation_loglike
39,valid,-0.9988087813059489,,,3,validation_loglike
40,train,-0.29608746369679767,,,3,validation_loglike
40,valid,-0.9519747098286947,,,3,validation_loglike
41,train,-1.0181323687235515,,,3,validation_loglike
41,valid,-1.017999807993571,,,3,validation_loglike
42,train,-0.6618118683497111,,,3,validation_loglike
42,valid,-1.4028126398722331,,,3,validation_loglike
43,train,-1.2163476943969727,,,3,validation_loglike
43,valid,-0.31374990940093994,,,3,validation_loglike
44,train,-0.1790440877278646,,,3,validation_loglike
44,valid,-1.2684694131215413,,,3,validation_loglike
45,train,-0.5574203729629517,,,3,validation_loglike
45,valid,-1.5880009333292644,,,3,validation_loglike
46,train,-1.6483063697814941,,,3,validation_loglike
46,valid,-1.8530926704406738,,,3,validation_loglike
47,train,-2.0214943885803223,,,3,validation_loglike
47,valid,-1.4677581787109375,,,3,validation_loglike
48,train,-1.5887842178344727,,,3,validation_loglike
48,valid,-1.1133508682250977,,,3,validation_loglike
49,train,-1.568878173828125,,,3,validation_loglike
49,valid,-0.2154698371887207,,,3,validation_loglike
50,train,-0.14246529340744019,,,3,validation_loglike
50,valid,0.07509920994440715,,,3,validation_loglike
51,train,-0.02206897735595703,,,3,validation_loglike
51,valid,0.12808245420455933,,,3,validation_loglike
52,train,0.16527279218037924,,,3,validation_loglike
52,valid,0.06680180629094441,,,3,validation_loglike
53,train,-0.000253140926361084,,,3,validation_loglike
53,valid,0.050354560216267906,,,3,validation_loglike
54,train,-0.14217597246170044,,,3,validation_loglike
54,valid,0.256208598613739,,,3,validation_loglike
55,train,0.2780987819035848,,,3,validation_loglike
55,valid,0.3824841578801473,,,3,validation_loglike
56,train,0.2094415028889974,,,3,validation_loglike
56,valid,0.151617169380188,,,3,validation_loglike
57,train,0.19312437375386557,,,3,validation_loglike
57,valid,0.18860348065694174,,,3,validation_loglike
58,train,0.05240039030710856,,,3,validation_loglike
58,valid,0.48803242047627765,,,3,validation_loglike
59,train,0.3582049608230591,,,3,validation_loglike
59,valid,0.12969569365183511,,,3,validation_loglike
60,train,0.48232173919677734,,,3,validation_loglike
60,valid,0.4322665532430013,,,3,validation_loglike
61,train,0.305952787399292,,,3,validation_loglike
61,valid,0.44524963696797687,,,3,validation_loglike
62,train,0.6912035147349039,,,3,validation_loglike
62,valid,0.36261093616485596,,,3,validation_loglike
63,train,0.5549169778823853,,,3,validation_loglike
63,valid,0.22029821077982584,,,3,validation_loglike
64,train,-0.4770149787267049,,,3,validation_loglike
64,valid,-0.04720755418141683,,,3,validation_loglike
65,train,0.2010065714518229,,,3,validation_loglike
65,valid,-0.06446131070454915,,,3,validation_loglike
66,train,0.010215322176615397,,,3,validation_loglike
66,valid,0.1204516092936198,,,3,validation_loglike
67,train,0.1704628864924113,,,3,validation_loglike
67,valid,0.4357154369354248,,,3,validation_loglike
68,train,0.14881793657938638,,,3,validation_loglike
68,valid,0.409284512201945,,,3,validation_loglike
69,train,0.35883458455403644,,,3,validation_loglike
69,valid,0.11431312561035156,,,3,validation_loglike
70,train,0.4789738655090332,,,3,validation_loglike
70,valid,0.4611728588740031,,,3,validation_loglike
71,train,-1.7010488510131836,,,3,validation_loglike
71,valid,0.4805885950724284,,,3,validation_loglike
72,train,0.35038872559865314,,,3,validation_loglike
72,valid,0.5146591663360596,,,3,validation_loglike
73,train,0.10559054215749104,,,3,validation_loglike
73,valid,0.1556583046913147,,,3,validation_loglike
74,train,0.19923174381256104,,,3,validation_loglike
74,valid,-0.662453810373942,,,3,validation_loglike
75,train,-1.0448668797810872,,,3,validation_loglike
75,valid,-1.07706880569458,,,3,validation_loglike
76,train,-1.1125130653381348,,,3,validation_loglike
76,valid,-1.2968360582987468,,,3,validation_loglike
77,train,-0.7041523456573486,,,3,validation_loglike
77,valid,-1.3369553883870442,,,3,validation_loglike
78,train,-1.683606783548991,,,3,validation_loglike
78,valid,-1.2542770703633626,,,3,validation_loglike
79,train,-1.0197851657867432,,,3,validation_loglike
79,valid,-1.1986055374145508,,,3,validation_loglike
80,train,-1.0458404223124187,,,3,validation_loglike
80,valid,-1.0761528809865315,,,3,validation_loglike
81,train,-1.0489600499471028,,,3,validation_loglike
81,valid,-0.8791574637095133,,,3,validation_loglike
82,train,-0.6437730391820272,,,3,validation_loglike
82,valid,-0.7761936982472738,,,3,validation_loglike
83,train,-0.43205392360687256,,,3,validation_loglike
83,valid,-0.5724831422170004,,,3,validation_loglike
84,train,-0.45808390776316327,,,3,validation_loglike
84,valid,-0.4622557957967122,,,3,validation_loglike
85,train,-0.4014369646708171,,,3,validation_loglike
85,valid,-0.27377982934316,,,3,validation_loglike
86,train,-0.2680746118227641,,,3,validation_loglike
86,valid,-0.20674379666646323,,,3,validation_loglike
87,train,-0.30829604466756183,,,3,validation_loglike
87,valid,-0.12771904468536377,,,3,validation_loglike
88,train,-0.029157718022664387,,,3,validation_loglike
88,valid,0.19053534666697183,,,3,validation_loglike
89,train,-0.26703500747680664,,,3,validation_loglike
89,valid,0.3351322015126546,,,3,validation_loglike
90,train,0.3794271945953369,,,3,validation_loglike
90,valid,0.4681338469187419,,,3,validation_loglike
91,train,0.6652760903040568,,,3,validation_loglike
91,valid,0.31723495324452716,,,3,validation_loglike
92,train,0.26927783091862995,,,3,validation_loglike
92,valid,0.6793481508890787,,,3,validation_loglike
