Epoch,Split,Log-likelihood,RMSE,Accuracy,NumEvents,RMSE NumEvents,LearningRate
1,train,-5.2839655722341226,4.487119994131411,0.1935483870967742,31,31,0.001
1,valid,-5.2839655722341226,4.74620601511654,0.22580645161290322,31,31,0.001
2,train,-5.203830842048891,4.477672684706975,0.1935483870967742,31,31,0.001
2,valid,-5.203830842048891,4.948875274110739,0.22580645161290322,31,31,0.001
3,train,-5.151790495841734,4.5708227503283645,0.1935483870967742,31,31,0.001
3,valid,-5.151790495841734,5.138883763896172,0.22580645161290322,31,31,0.001
4,train,-5.0954289590158774,4.541071461133481,0.1935483870967742,31,31,0.001
4,valid,-5.0954289590158774,5.076720494356822,0.22580645161290322,31,31,0.001
5,train,-5.042291456653226,4.464732899009863,0.1935483870967742,31,31,0.001
5,valid,-5.042291456653226,5.1398166081091805,0.16129032258064516,31,31,0.001
6,train,-4.9899001582976314,4.503265617907568,0.1935483870967742,31,31,0.001
6,valid,-4.9899001582976314,5.1643139381103556,0.16129032258064516,31,31,0.001
7,train,-4.9740005000945064,4.629084731399808,0.1935483870967742,31,31,0.001
7,valid,-4.9740005000945064,5.150405450159557,0.1935483870967742,31,31,0.001
8,train,-4.953034431703629,4.676648014614289,0.1935483870967742,31,31,0.001
8,valid,-4.953034431703629,5.26700623366335,0.22580645161290322,31,31,0.001
9,train,-4.936425978137601,4.849624510661133,0.1935483870967742,31,31,0.001
9,valid,-4.936425978137601,5.419243443716858,0.22580645161290322,31,31,0.001
10,train,-4.94323238249748,4.85978116657748,0.16129032258064516,31,31,0.001
10,valid,-4.94323238249748,5.42918199375797,0.1935483870967742,31,31,0.001
11,train,-4.930473081527218,4.748612257820806,0.16129032258064516,31,31,0.001
11,valid,-4.930473081527218,5.5353784270153685,0.1935483870967742,31,31,0.001
12,train,-4.9034911124936995,4.755491233495211,0.16129032258064516,31,31,0.001
12,valid,-4.9034911124936995,5.553393772880993,0.1935483870967742,31,31,0.001
13,train,-4.884405320690524,4.7072007042681,0.1935483870967742,31,31,0.001
13,valid,-4.884405320690524,5.414810132594809,0.1935483870967742,31,31,0.001
14,train,-4.85187259797127,4.770009509702915,0.16129032258064516,31,31,0.001
14,valid,-4.85187259797127,5.302413114321576,0.1935483870967742,31,31,0.001
15,train,-4.846426686932964,4.789523959178444,0.12903225806451613,31,31,0.001
15,valid,-4.846426686932964,5.168081755996933,0.1935483870967742,31,31,0.001
16,train,-4.832013530115927,4.881445574796218,0.12903225806451613,31,31,0.001
16,valid,-4.832013530115927,5.176035780031795,0.1935483870967742,31,31,0.001
17,train,-4.810264341292843,4.882373367350215,0.12903225806451613,31,31,0.001
17,valid,-4.810264341292843,5.316727926543174,0.1935483870967742,31,31,0.001
18,train,-4.799760387789819,4.806405614982561,0.0967741935483871,31,31,0.001
18,valid,-4.799760387789819,5.408387344378607,0.16129032258064516,31,31,0.001
19,train,-4.783512238533266,4.792839607965876,0.0967741935483871,31,31,0.001
19,valid,-4.783512238533266,5.200964440201541,0.12903225806451613,31,31,0.001
20,train,-4.764291086504536,4.768289429017606,0.16129032258064516,31,31,0.001
20,valid,-4.764291086504536,5.192940733177236,0.16129032258064516,31,31,0.001
21,train,-4.7413462977255545,4.732117753111124,0.1935483870967742,31,31,0.001
21,valid,-4.7413462977255545,5.123598160645423,0.22580645161290322,31,31,0.001
22,train,-4.7389738021358365,4.6535768468736025,0.1935483870967742,31,31,0.001
22,valid,-4.7389738021358365,5.084535733253515,0.22580645161290322,31,31,0.001
23,train,-4.703695974042339,4.825167390322543,0.22580645161290322,31,31,0.001
23,valid,-4.703695974042339,5.081820344347366,0.16129032258064516,31,31,0.001
24,train,-4.688548426474294,5.153123097270233,0.1935483870967742,31,31,0.001
24,valid,-4.688548426474294,5.060997986621781,0.16129032258064516,31,31,0.001
25,train,-4.6787449006111395,4.995478794769015,0.1935483870967742,31,31,0.001
25,valid,-4.6787449006111395,5.03081208335135,0.1935483870967742,31,31,0.001
