event_times,event_types
"[1.68963513,2.93540076,3.34928642,3.42739454,5.98216088,6.28692435,6.30322968,10.19066317,16.46355228,25.86103547,27.43024643,27.60054761,28.1755041,28.39773921,28.49894836,28.5102943,31.4638718,31.81259713,32.53998083,32.82081771,33.00846034,33.39780814,34.01004426,37.14530805,39.12370935,39.73994693,40.61762712,40.67965189,41.88326258,43.02268141,44.16230984,46.35242875]","[5,1,5,1,5,1,5,5,4,2,1,5,1,1,6,1,5,7,2,5,5,1,7,7,1,5,1,5,5,1,5,5]"
