protocol,task_id,K,pre_nll,adapted_nll,gain_nll
online_write,1,0,3.8158897454417406,3.8158897454417406,0.0
online_write,1,1,3.8158897454417406,3.8219452657554815,-0.006055520313740903
online_write,1,2,3.8158897454417406,3.819664029061681,-0.003774283619940366
online_write,1,4,3.8158897454417406,3.8179942535720697,-0.0021045081303290303
online_write,1,8,3.8158897454417406,3.8189195136643903,-0.0030297682226496647
online_write,1,16,3.8158897454417406,3.8163240553079567,-0.00043430986621606493
online_write,1,32,3.8158897454417406,3.815538038112633,0.0003517073291074979
online_write,2,0,3.016462247101326,3.016462247101326,0.0
online_write,2,1,3.016462247101326,3.0227654475503885,-0.006303200449062629
online_write,2,2,3.016462247101326,3.0230432416686566,-0.006580994567330745
online_write,2,4,3.016462247101326,3.022643003062885,-0.006180755961559203
online_write,2,8,3.016462247101326,3.0194254505319678,-0.0029632034306419364
online_write,2,16,3.016462247101326,3.0182286676307113,-0.0017664205293854707
online_write,2,32,3.016462247101326,3.021790631880159,-0.0053283847788332395
online_write,3,0,3.2254168467317226,3.2254168467317226,0.0
online_write,3,1,3.2254168467317226,3.236742916152529,-0.011326069420806384
online_write,3,2,3.2254168467317226,3.2379569490210733,-0.012540102289350763
online_write,3,4,3.2254168467317226,3.230356058615129,-0.0049392118834066245
online_write,3,8,3.2254168467317226,3.2262802435940015,-0.0008633968622788757
online_write,3,16,3.2254168467317226,3.2396949389778475,-0.014278092246124974
online_write,3,32,3.2254168467317226,3.2373604388340658,-0.011943592102343192
online_write,4,0,3.4418766669524734,3.4418766669524734,0.0
online_write,4,1,3.4418766669524734,3.447838861697404,-0.005962194744930649
online_write,4,2,3.4418766669524734,3.449464572088201,-0.007587905135727713
online_write,4,4,3.4418766669524734,3.4504222548169685,-0.008545587864495108
online_write,4,8,3.4418766669524734,3.4469655763733296,-0.005088909420856158
online_write,4,16,3.4418766669524734,3.4460172059462053,-0.0041405389937319015
online_write,4,32,3.4418766669524734,3.4369299326871716,0.004946734265301789
online_write,5,0,3.460918614004232,3.460918614004232,0.0
online_write,5,1,3.460918614004232,3.467443108073626,-0.006524494069394038
online_write,5,2,3.460918614004232,3.4691409839967275,-0.008222369992495704
online_write,5,4,3.460918614004232,3.469675336349722,-0.008756722345490076
online_write,5,8,3.460918614004232,3.465381099291779,-0.004462485287547224
online_write,5,16,3.460918614004232,3.465340259439475,-0.00442164543524326
online_write,5,32,3.460918614004232,3.463923132171683,-0.0030045181674509536
online_write,6,0,2.990890087883836,2.990890087883836,0.0
online_write,6,1,2.990890087883836,2.9914689846011013,-0.0005788967172652981
online_write,6,2,2.990890087883836,2.994996658552608,-0.004106570668771958
online_write,6,4,2.990890087883836,2.9970468083872626,-0.006156720503426527
online_write,6,8,2.990890087883836,2.990443578846137,0.0004465090376988279
online_write,6,16,2.990890087883836,3.0075737701328897,-0.0166836822490537
online_write,6,32,2.990890087883836,2.9899572129673584,0.000932874916477644
online_write,7,0,3.2977550855095297,3.2977550855095297,0.0
online_write,7,1,3.2977550855095297,3.301073423940429,-0.003318338430899459
online_write,7,2,3.2977550855095297,3.3040195814006132,-0.006264495891083577
online_write,7,4,3.2977550855095297,3.3007908770388683,-0.0030357915293386384
online_write,7,8,3.2977550855095297,3.3048548887133835,-0.007099803203853838
online_write,7,16,3.2977550855095297,3.304425189734453,-0.006670104224923534
online_write,7,32,3.2977550855095297,3.315512324126056,-0.017757238616526116
online_write,8,0,2.986647854419121,2.986647854419121,0.0
online_write,8,1,2.986647854419121,2.9908190437659523,-0.004171189346831472
online_write,8,2,2.986647854419121,2.9913519440178806,-0.004704089598759786
online_write,8,4,2.986647854419121,2.9892607871251724,-0.002612932706051563
online_write,8,8,2.986647854419121,2.9903688109353754,-0.003720956516254592
online_write,8,16,2.986647854419121,2.989948566636048,-0.003300712216927071
online_write,8,32,2.986647854419121,2.9905361542573856,-0.003888299838264775
online_write,9,0,3.3489788605978617,3.3489788605978617,0.0
online_write,9,1,3.3489788605978617,3.3534064408114514,-0.004427580213589799
online_write,9,2,3.3489788605978617,3.350798151535261,-0.0018192909373992983
online_write,9,4,3.3489788605978617,3.348201614109877,0.0007772464879844954
online_write,9,8,3.3489788605978617,3.3491723710796144,-0.00019351048175275665
online_write,9,16,3.3489788605978617,3.3512791063088905,-0.0023002457110288255
online_write,9,32,3.3489788605978617,3.3510152328414624,-0.002036372243600759
