Epoch, Split, Log-likelihood, Accuracy, RMSE
1, train, -6.00088,  0.00000,  0.54665
1, validation, -4.63425,  0.00000,  0.34291
2, train, -4.60908,  0.00000,  0.37379
2, validation, -4.24178,  0.00000,  0.25059
3, train, -4.17659,  0.00000,  0.19076
3, validation, -3.92140,  0.00000,  0.14013
4, train, -3.88308,  0.00000,  0.09855
4, validation, -3.68433,  0.00000,  0.03140
5, train, -3.78599,  0.00000,  0.09342
5, validation, -3.50324,  0.00000,  0.07140
6, train, -3.54876,  0.00000,  0.04045
6, validation, -3.36398,  1.00000,  0.15527
7, train, -3.40062,  1.00000,  0.12296
7, validation, -3.25088,  1.00000,  0.21474
8, train, -3.26251,  1.00000,  0.16460
8, validation, -3.15376,  1.00000,  0.25166
9, train, -3.23678,  1.00000,  0.17322
9, validation, -3.06513,  1.00000,  0.27219
10, train, -3.08280,  1.00000,  0.24602
10, validation, -2.98133,  1.00000,  0.27734
11, train, -3.02611,  1.00000,  0.19205
11, validation, -2.89870,  1.00000,  0.27453
12, train, -2.91346,  1.00000,  0.29075
12, validation, -2.81652,  1.00000,  0.26244
13, train, -2.85092,  1.00000,  0.20162
13, validation, -2.73401,  1.00000,  0.24594
14, train, -2.81298,  1.00000,  0.12169
14, validation, -2.65071,  1.00000,  0.22898
15, train, -2.66730,  1.00000,  0.16380
15, validation, -2.56707,  1.00000,  0.20945
16, train, -2.61945,  1.00000,  0.14650
16, validation, -2.48304,  1.00000,  0.18842
17, train, -2.54344,  1.00000,  0.12468
17, validation, -2.39945,  1.00000,  0.16689
18, train, -2.42004,  1.00000,  0.15761
18, validation, -2.31617,  1.00000,  0.14392
19, train, -2.36243,  1.00000,  0.11577
19, validation, -2.23377,  1.00000,  0.12083
20, train, -2.25627,  1.00000,  0.09365
20, validation, -2.15270,  1.00000,  0.09854
21, train, -2.17662,  1.00000,  0.08848
21, validation, -2.11262,  1.00000,  0.08789
22, train, -2.15241,  1.00000,  0.04634
22, validation, -2.07281,  1.00000,  0.07851
23, train, -2.09780,  1.00000,  0.04674
23, validation, -2.03339,  1.00000,  0.07025
24, train, -2.05842,  1.00000,  0.06587
24, validation, -1.99460,  1.00000,  0.06230
25, train, -2.02915,  1.00000,  0.07697
25, validation, -1.95648,  1.00000,  0.05449
