Epoch,Split,Log-likelihood,RMSE,Accuracy,NumEvents,RMSE NumEvents,LearningRate
1,train,-3.667730204264323,3.203677385042835,0.2,15,15,0.001
1,valid,-3.667730204264323,3.2124513298335713,0.06666666666666667,15,15,0.001
2,train,-3.4860387166341145,2.773930322264773,0.26666666666666666,15,15,0.001
2,valid,-3.4860387166341145,2.791517232814489,0.13333333333333333,15,15,0.001
3,train,-3.3302012125651044,2.375405260277367,0.26666666666666666,15,15,0.001
3,valid,-3.3302012125651044,2.4757602744128273,0.13333333333333333,15,15,0.001
4,train,-3.2129185994466147,2.4151843907403925,0.26666666666666666,15,15,0.001
4,valid,-3.2129185994466147,2.2463222256984117,0.13333333333333333,15,15,0.001
5,train,-3.1242464701334636,2.1714352681718783,0.26666666666666666,15,15,0.001
5,valid,-3.1242464701334636,2.079506535804691,0.13333333333333333,15,15,0.001
6,train,-3.0531036376953127,1.9997047206341647,0.26666666666666666,15,15,0.001
6,valid,-3.0531036376953127,1.9613731437358113,0.13333333333333333,15,15,0.001
7,train,-2.9971705118815106,1.8743580036976368,0.26666666666666666,15,15,0.001
7,valid,-2.9971705118815106,1.59149049646095,0.13333333333333333,15,15,0.001
8,train,-2.955277506510417,1.7908065268934896,0.26666666666666666,15,15,0.001
8,valid,-2.955277506510417,1.5656304903118137,0.13333333333333333,15,15,0.001
9,train,-2.923259480794271,1.745799445625328,0.26666666666666666,15,15,0.001
9,valid,-2.923259480794271,1.5511375600848525,0.13333333333333333,15,15,0.001
10,train,-2.893079630533854,1.7252485750379778,0.26666666666666666,15,15,0.001
10,valid,-2.893079630533854,1.5415591365670027,0.2,15,15,0.001
11,train,-2.861489105224609,1.7101394905766658,0.26666666666666666,15,15,0.001
11,valid,-2.861489105224609,1.5328592369117089,0.2,15,15,0.001
12,train,-2.8338287353515623,1.6896089914853296,0.26666666666666666,15,15,0.001
12,valid,-2.8338287353515623,1.5240785576972573,0.26666666666666666,15,15,0.001
13,train,-2.812766520182292,1.6772032258516831,0.26666666666666666,15,15,0.001
13,valid,-2.812766520182292,1.5200195364784104,0.26666666666666666,15,15,0.001
14,train,-2.7954917907714845,1.678353167318502,0.26666666666666666,15,15,0.001
14,valid,-2.7954917907714845,1.523318221158472,0.26666666666666666,15,15,0.001
15,train,-2.780841064453125,1.685714266625405,0.26666666666666666,15,15,0.001
15,valid,-2.780841064453125,1.531958342222362,0.26666666666666666,15,15,0.001
16,train,-2.7666829427083335,1.6983672435446087,0.26666666666666666,15,15,0.001
16,valid,-2.7666829427083335,1.5463739784678712,0.26666666666666666,15,15,0.001
17,train,-2.7530832926432294,1.7197258415848857,0.3333333333333333,15,15,0.001
17,valid,-2.7530832926432294,1.5686007201965202,0.2,15,15,0.001
18,train,-2.741318766276042,1.750168565170343,0.3333333333333333,15,15,0.001
18,valid,-2.741318766276042,1.5948362949272215,0.2,15,15,0.001
19,train,-2.726917775472005,1.6091018395557968,0.3333333333333333,15,15,0.001
19,valid,-2.726917775472005,1.6182358247955373,0.2,15,15,0.001
20,train,-2.710950469970703,1.6235284647026889,0.3333333333333333,15,15,0.001
20,valid,-2.710950469970703,1.6413268123180054,0.2,15,15,0.001
21,train,-2.697241719563802,1.642330849897209,0.3333333333333333,15,15,0.001
21,valid,-2.697241719563802,2.0041734384698593,0.13333333333333333,15,15,0.001
22,train,-2.6859347025553384,1.6513093781461774,0.3333333333333333,15,15,0.001
22,valid,-2.6859347025553384,2.02022108523688,0.13333333333333333,15,15,0.001
23,train,-2.674127705891927,1.6501332701219655,0.3333333333333333,15,15,0.001
23,valid,-2.674127705891927,2.0208792245379907,0.13333333333333333,15,15,0.001
24,train,-2.660480244954427,1.6418852891274087,0.3333333333333333,15,15,0.001
24,valid,-2.660480244954427,2.0092101065539776,0.13333333333333333,15,15,0.001
25,train,-2.645635732014974,1.6306684955660489,0.3333333333333333,15,15,0.001
25,valid,-2.645635732014974,1.9860642979698753,0.13333333333333333,15,15,0.001
