Epoch,Split,Log-likelihood,Accuracy,RMSE,num_events,SelectionMetric
1,train,-3.6811735970633372,,,7,validation_loglike
1,valid,-3.1732406616210938,,,7,validation_loglike
2,train,-3.1095714569091797,,,7,validation_loglike
2,valid,-2.9355130876813615,,,7,validation_loglike
3,train,-2.9824305943080356,,,7,validation_loglike
3,valid,-2.8304189954485213,,,7,validation_loglike
4,train,-2.878240312848772,,,7,validation_loglike
4,valid,-2.7474400656563893,,,7,validation_loglike
5,train,-2.7289673941476003,,,7,validation_loglike
5,valid,-2.6469715663364957,,,7,validation_loglike
6,train,-2.6538543701171875,,,7,validation_loglike
6,valid,-2.4802464076450894,,,7,validation_loglike
7,train,-2.4824139731270924,,,7,validation_loglike
7,valid,-2.30548095703125,,,7,validation_loglike
8,train,-2.374159131731306,,,7,validation_loglike
8,valid,-2.141639164515904,,,7,validation_loglike
9,train,-2.177140099661691,,,7,validation_loglike
9,valid,-1.9272351946149553,,,7,validation_loglike
10,train,-1.9014452525547572,,,7,validation_loglike
10,valid,-1.7202024459838867,,,7,validation_loglike
11,train,-1.7702350616455078,,,7,validation_loglike
11,valid,-1.5197797502790178,,,7,validation_loglike
12,train,-1.6057792391095842,,,7,validation_loglike
12,valid,-1.346954073224749,,,7,validation_loglike
13,train,-1.3648255211966378,,,7,validation_loglike
13,valid,-1.2170971461704798,,,7,validation_loglike
14,train,-1.2059574127197266,,,7,validation_loglike
14,valid,-1.145658356802804,,,7,validation_loglike
15,train,-0.9814893177577427,,,7,validation_loglike
15,valid,-1.0056417328970773,,,7,validation_loglike
16,train,-1.3763878686087472,,,7,validation_loglike
16,valid,-0.9701265607561383,,,7,validation_loglike
17,train,-1.1415369851248605,,,7,validation_loglike
17,valid,-1.0177219254629952,,,7,validation_loglike
18,train,-1.0977907861982072,,,7,validation_loglike
18,valid,-0.9063386235918317,,,7,validation_loglike
19,train,-1.1784533091953822,,,7,validation_loglike
19,valid,-0.9054476193019322,,,7,validation_loglike
20,train,-1.296309334891183,,,7,validation_loglike
20,valid,-0.8310527801513672,,,7,validation_loglike
21,train,-1.0706143379211426,,,7,validation_loglike
21,valid,-0.7566572598048619,,,7,validation_loglike
22,train,-1.0342869077410017,,,7,validation_loglike
22,valid,-0.7532445362636021,,,7,validation_loglike
23,train,-0.8889893123081752,,,7,validation_loglike
23,valid,-0.7670234952654157,,,7,validation_loglike
24,train,-0.8924012865339007,,,7,validation_loglike
24,valid,-0.6955576624189105,,,7,validation_loglike
25,train,-0.7566774232046944,,,7,validation_loglike
25,valid,-0.6917382649012974,,,7,validation_loglike
26,train,-0.5941474097115653,,,7,validation_loglike
26,valid,-0.950491224016462,,,7,validation_loglike
27,train,-0.8474296161106655,,,7,validation_loglike
27,valid,-0.8155465807233538,,,7,validation_loglike
28,train,-0.8854830605643136,,,7,validation_loglike
28,valid,-0.8268506186349052,,,7,validation_loglike
29,train,-1.0778627395629883,,,7,validation_loglike
29,valid,-0.7826972007751465,,,7,validation_loglike
30,train,-0.9023057392665318,,,7,validation_loglike
30,valid,-0.5441739218575614,,,7,validation_loglike
31,train,-0.678309440612793,,,7,validation_loglike
31,valid,-0.4570361205509731,,,7,validation_loglike
32,train,-0.6669094903128487,,,7,validation_loglike
32,valid,-0.47373192650931223,,,7,validation_loglike
33,train,-0.6609304973057338,,,7,validation_loglike
33,valid,-0.32759312220982145,,,7,validation_loglike
34,train,-0.45328569412231445,,,7,validation_loglike
