protocol,task_id,K,pre_nll,adapted_nll,gain_nll
fast_adapt,1,0,3.808048269214847,3.808048269214847,0.0
fast_adapt,1,1,3.808048269214847,3.8139153777761297,-0.005867108561282475
fast_adapt,1,2,3.808048269214847,3.8116958922860293,-0.00364762307118216
fast_adapt,1,4,3.808048269214847,3.8100931526813833,-0.002044883466536085
fast_adapt,1,8,3.808048269214847,3.811018073468326,-0.002969804253478703
fast_adapt,1,16,3.808048269214847,3.808491294705212,-0.0004430254903646791
fast_adapt,1,32,3.808048269214847,3.8077273636886697,0.0003209055261774729
fast_adapt,2,0,2.9844848102838064,2.9844848102838064,0.0
fast_adapt,2,1,2.9844848102838064,2.991403187067045,-0.006918376783238589
fast_adapt,2,2,2.9844848102838064,2.9915449562193945,-0.007060145935588125
fast_adapt,2,4,2.9844848102838064,2.991215680992615,-0.006730870708808734
fast_adapt,2,8,2.9844848102838064,2.9879740882129613,-0.003489277929154877
fast_adapt,2,16,2.9844848102838064,2.987082145547354,-0.002597335263547773
fast_adapt,2,32,2.9844848102838064,2.990561194433844,-0.00607638415003775
fast_adapt,3,0,3.232185676963865,3.232185676963865,0.0
fast_adapt,3,1,3.232185676963865,3.2438611832073923,-0.011675506243527423
fast_adapt,3,2,3.232185676963865,3.2455667862641637,-0.013381109300298899
fast_adapt,3,4,3.232185676963865,3.2370946645988647,-0.004908987634999917
fast_adapt,3,8,3.232185676963865,3.2329801685100303,-0.00079449154616551
fast_adapt,3,16,3.232185676963865,3.2475489732471927,-0.015363296283327887
fast_adapt,3,32,3.232185676963865,3.2444063877065976,-0.012220710742732788
fast_adapt,4,0,3.4332698793258776,3.4332698793258776,0.0
fast_adapt,4,1,3.4332698793258776,3.439933050221713,-0.006663170895835346
fast_adapt,4,2,3.4332698793258776,3.4393922578572305,-0.00612237853135289
fast_adapt,4,4,3.4332698793258776,3.4408080804255583,-0.00753820109968073
fast_adapt,4,8,3.4332698793258776,3.4392211245473967,-0.00595124522151913
fast_adapt,4,16,3.4332698793258776,3.4402308580140737,-0.006960978688196118
fast_adapt,4,32,3.4332698793258776,3.4334728685460347,-0.00020298922015715704
fast_adapt,5,0,3.420413284308225,3.420413284308225,0.0
fast_adapt,5,1,3.420413284308225,3.425924983313459,-0.005511699005233961
fast_adapt,5,2,3.420413284308225,3.4265895900308116,-0.006176305722586761
fast_adapt,5,4,3.420413284308225,3.427518049857931,-0.007104765549706293
fast_adapt,5,8,3.420413284308225,3.424034938458724,-0.0036216541504989763
fast_adapt,5,16,3.420413284308225,3.4242713306954715,-0.0038580463872466275
fast_adapt,5,32,3.420413284308225,3.423609762952729,-0.0031964786445040083
fast_adapt,6,0,2.8095258434526658,2.8095258434526658,0.0
fast_adapt,6,1,2.8095258434526658,2.8131726828735935,-0.0036468394209276944
fast_adapt,6,2,2.8095258434526658,2.81328184206122,-0.003755998608554023
fast_adapt,6,4,2.8095258434526658,2.8167566094326673,-0.007230765980001497
fast_adapt,6,8,2.8095258434526658,2.8125001699803986,-0.0029743265277328845
fast_adapt,6,16,2.8095258434526658,2.8257396164104938,-0.016213772957828
fast_adapt,6,32,2.8095258434526658,2.8123874814331935,-0.0028616379805277425
fast_adapt,7,0,3.479682176090614,3.479682176090614,0.0
fast_adapt,7,1,3.479682176090614,3.482485853061524,-0.0028036769709101073
fast_adapt,7,2,3.479682176090614,3.488225652582603,-0.008543476491988944
fast_adapt,7,4,3.479682176090614,3.482471262277002,-0.002789086186388179
fast_adapt,7,8,3.479682176090614,3.4878950516876595,-0.008212875597045421
fast_adapt,7,16,3.479682176090614,3.483651246482999,-0.003969070392384921
fast_adapt,7,32,3.479682176090614,3.499451188455756,-0.019769012365141947
fast_adapt,8,0,3.0321950157260806,3.0321950157260806,0.0
fast_adapt,8,1,3.0321950157260806,3.035817735947592,-0.003622720221511333
fast_adapt,8,2,3.0321950157260806,3.0359448907700353,-0.0037498750439546313
fast_adapt,8,4,3.0321950157260806,3.034700879641051,-0.00250586391497043
fast_adapt,8,8,3.0321950157260806,3.0352281488540793,-0.0030331331279986884
fast_adapt,8,16,3.0321950157260806,3.035220156878539,-0.0030251411524582217
fast_adapt,8,32,3.0321950157260806,3.035298810049154,-0.0031037943230733944
fast_adapt,9,0,3.3622769889186817,3.3622769889186817,0.0
fast_adapt,9,1,3.3622769889186817,3.366505703400354,-0.004228714481672391
fast_adapt,9,2,3.3622769889186817,3.3634600778889525,-0.0011830889702708625
fast_adapt,9,4,3.3622769889186817,3.3609470006233986,0.00132998829528308
fast_adapt,9,8,3.3622769889186817,3.362247359352406,2.9629566275612973e-05
fast_adapt,9,16,3.3622769889186817,3.3642937769798964,-0.002016788061214747
fast_adapt,9,32,3.3622769889186817,3.3621728266107627,0.00010416230791898684
