Epoch,Split,Log-likelihood,Accuracy,RMSE,num_events,SelectionMetric
1,train,-3.539961321406634,,,8140,validation_loglike
1,valid,-3.1003383074328488,,,2029,validation_loglike
2,train,-3.09249558507371,,,8140,validation_loglike
2,valid,-2.993983239126417,,,2029,validation_loglike
3,train,-3.0282680052211304,,,8140,validation_loglike
3,valid,-2.9531991205643173,,,2029,validation_loglike
4,train,-2.9846298180282553,,,8140,validation_loglike
4,valid,-2.9361331012814196,,,2029,validation_loglike
5,train,-2.9437655962070024,,,8140,validation_loglike
5,valid,-2.9275964818722278,,,2029,validation_loglike
6,train,-2.9219474623771498,,,8140,validation_loglike
6,valid,-2.902030903462297,,,2029,validation_loglike
7,train,-2.8882781307585996,,,8140,validation_loglike
7,valid,-2.8925234971814935,,,2029,validation_loglike
8,train,-2.879001266891892,,,8140,validation_loglike
8,valid,-2.8414224217594874,,,2029,validation_loglike
9,train,-2.8433329814189188,,,8140,validation_loglike
9,valid,-2.80448053998275,,,2029,validation_loglike
10,train,-2.808462741861179,,,8140,validation_loglike
10,valid,-2.807769760349926,,,2029,validation_loglike
11,train,-2.805213212146806,,,8140,validation_loglike
11,valid,-2.813578117299162,,,2029,validation_loglike
12,train,-2.8107165137438574,,,8140,validation_loglike
12,valid,-2.82677759402723,,,2029,validation_loglike
13,train,-2.806513935810811,,,8140,validation_loglike
13,valid,-2.8897297775998028,,,2029,validation_loglike
14,train,-2.865361784014128,,,8140,validation_loglike
14,valid,-2.7853415514107933,,,2029,validation_loglike
15,train,-2.7838048986486488,,,8140,validation_loglike
15,valid,-2.7984440457121735,,,2029,validation_loglike
16,train,-2.799313526950246,,,8140,validation_loglike
16,valid,-2.780422641233366,,,2029,validation_loglike
17,train,-2.770880681818182,,,8140,validation_loglike
17,valid,-2.8015604785300643,,,2029,validation_loglike
18,train,-2.7850667517659704,,,8140,validation_loglike
18,valid,-2.772998070940118,,,2029,validation_loglike
19,train,-2.7732229921683045,,,8140,validation_loglike
19,valid,-2.7965039158760474,,,2029,validation_loglike
20,train,-2.7951039907094595,,,8140,validation_loglike
20,valid,-2.748395337912765,,,2029,validation_loglike
21,train,-2.7406722685042997,,,8140,validation_loglike
21,valid,-2.820132733566412,,,2029,validation_loglike
22,train,-2.791011785933661,,,8140,validation_loglike
22,valid,-2.8963688624322326,,,2029,validation_loglike
23,train,-2.854588644041769,,,8140,validation_loglike
23,valid,-2.9612132862555445,,,2029,validation_loglike
24,train,-2.905189457923833,,,8140,validation_loglike
24,valid,-2.8025957599186793,,,2029,validation_loglike
25,train,-2.7795166615479117,,,8140,validation_loglike
25,valid,-2.740086615173731,,,2029,validation_loglike
26,train,-2.7333430109797296,,,8140,validation_loglike
26,valid,-2.7379953563947756,,,2029,validation_loglike
27,train,-2.731928794917076,,,8140,validation_loglike
27,valid,-2.795128353714884,,,2029,validation_loglike
28,train,-2.7867873733108106,,,8140,validation_loglike
28,valid,-2.7570337527723017,,,2029,validation_loglike
29,train,-2.7446828931203933,,,8140,validation_loglike
29,valid,-2.7304771727914,,,2029,validation_loglike
30,train,-2.7145493416001227,,,8140,validation_loglike
30,valid,-2.7549251671081816,,,2029,validation_loglike
31,train,-2.7333101389742014,,,8140,validation_loglike
31,valid,-2.8011128673299655,,,2029,validation_loglike
32,train,-2.7831596955620395,,,8140,validation_loglike
32,valid,-2.7611267480901924,,,2029,validation_loglike
33,train,-2.7411211993243243,,,8140,validation_loglike
33,valid,-2.729214957337358,,,2029,validation_loglike
34,train,-2.715415770884521,,,8140,validation_loglike
34,valid,-2.7305890755914244,,,2029,validation_loglike
35,train,-2.7172206119471745,,,8140,validation_loglike
35,valid,-2.7359339383624937,,,2029,validation_loglike
36,train,-2.7278421087991402,,,8140,validation_loglike
