protocol,task_id,K,pre_nll,adapted_nll,gain_nll
online_write,1,0,3.8079090542539924,3.8079090542539924,0.0
online_write,1,1,3.8079090542539924,3.81377970618134,-0.005870651927347481
online_write,1,2,3.8079090542539924,3.8115623807092773,-0.003653326455284933
online_write,1,4,3.8079090542539924,3.8099564568367583,-0.0020474025827659226
online_write,1,8,3.8079090542539924,3.810881555080414,-0.0029725008264214203
online_write,1,16,3.8079090542539924,3.808366184216523,-0.0004571299625304448
online_write,1,32,3.8079090542539924,3.8075959724312263,0.00031308182276612584
online_write,2,0,2.984484810866452,2.984484810866452,0.0
online_write,2,1,2.984484810866452,2.991403190679448,-0.006918379812995923
online_write,2,2,2.984484810866452,2.991544954529722,-0.007060143663270235
online_write,2,4,2.984484810866452,2.991215682157906,-0.006730871291454221
online_write,2,8,2.984484810866452,2.9879740863484954,-0.0034892754820434746
online_write,2,16,2.984484810866452,2.987082147936201,-0.0025973370697491838
online_write,2,32,2.984484810866452,2.990561194317315,-0.006076383450863254
online_write,3,0,3.2321856740268244,3.2321856740268244,0.0
online_write,3,1,3.2321856740268244,3.2438611827610773,-0.011675508734252826
online_write,3,2,3.2321856740268244,3.2455667842197533,-0.013381110192928869
online_write,3,4,3.2321856740268244,3.237094665635467,-0.0049089916086426655
online_write,3,8,3.2321856740268244,3.2329801741249606,-0.0007945000981361972
online_write,3,16,3.2321856740268244,3.247548979581986,-0.01536330555516141
online_write,3,32,3.2321856740268244,3.2444063882680907,-0.01222071424126625
online_write,4,0,3.433716852824355,3.433716852824355,0.0
online_write,4,1,3.433716852824355,3.4403749155674794,-0.0066580627431243045
online_write,4,2,3.433716852824355,3.439829180869021,-0.006112328044665993
online_write,4,4,3.433716852824355,3.4412147522319194,-0.00749789940756429
online_write,4,8,3.433716852824355,3.439627162130304,-0.005910309305948935
online_write,4,16,3.433716852824355,3.4406703920789465,-0.006953539254591412
online_write,4,32,3.433716852824355,3.433898992258911,-0.00018213943455602788
online_write,5,0,3.420439573190096,3.420439573190096,0.0
online_write,5,1,3.420439573190096,3.4259512398600793,-0.005511666669983484
online_write,5,2,3.420439573190096,3.4266138548876883,-0.0061742816975924875
online_write,5,4,3.420439573190096,3.4275447934273138,-0.007105220237217935
online_write,5,8,3.420439573190096,3.4240578517021367,-0.0036182785120408845
online_write,5,16,3.420439573190096,3.424291475933672,-0.003851902743575941
online_write,5,32,3.420439573190096,3.4236317736654125,-0.0031922004753166533
online_write,6,0,2.8095258459723955,2.8095258459723955,0.0
online_write,6,1,2.8095258459723955,2.813172683134255,-0.0036468371618596507
online_write,6,2,2.8095258459723955,2.8132818422639567,-0.0037559962915612033
online_write,6,4,2.8095258459723955,2.816756608940306,-0.007230762967910476
online_write,6,8,2.8095258459723955,2.812500170994083,-0.002974325021687374
online_write,6,16,2.8095258459723955,2.825739616642193,-0.016213770669797345
online_write,6,32,2.8095258459723955,2.8123874840977354,-0.002861638125339905
online_write,7,0,3.4796821782235834,3.4796821782235834,0.0
online_write,7,1,3.4796821782235834,3.4824858562609786,-0.0028036780373952297
online_write,7,2,3.4796821782235834,3.4882256607589857,-0.00854348253540227
online_write,7,4,3.4796821782235834,3.4824712708681287,-0.002789092644545299
online_write,7,8,3.4796821782235834,3.4878950547686154,-0.008212876545032
online_write,7,16,3.4796821782235834,3.4836512546593816,-0.003969076435798247
online_write,7,32,3.4796821782235834,3.4994511958618997,-0.01976901763831629
online_write,8,0,3.0322170660637116,3.0322170660637116,0.0
online_write,8,1,3.0322170660637116,3.035841118387815,-0.003624052324103566
online_write,8,2,3.0322170660637116,3.0359686991664208,-0.0037516331027092065
online_write,8,4,3.0322170660637116,3.0347240686027055,-0.002507002538993941
online_write,8,8,3.0322170660637116,3.035253232767602,-0.0030361667038905082
online_write,8,16,3.0322170660637116,3.035246220011226,-0.0030291539475144624
online_write,8,32,3.0322170660637116,3.0352956698694373,-0.003078603805725777
online_write,9,0,3.3622892967910385,3.3622892967910385,0.0
online_write,9,1,3.3622892967910385,3.3665191419219798,-0.004229845130941268
online_write,9,2,3.3622892967910385,3.363475900325931,-0.0011866035348924164
online_write,9,4,3.3622892967910385,3.3609592566256516,0.0013300401653868477
online_write,9,8,3.3622892967910385,3.362261036508962,2.8260282076697507e-05
online_write,9,16,3.3622892967910385,3.3643127023741033,-0.002023405583064797
online_write,9,32,3.3622892967910385,3.3621933265519877,9.597023905083546e-05
