Epoch,Split,Log-likelihood,Accuracy,RMSE,num_events,SelectionMetric
1,train,-8.55594871514318,,,7997,validation_loglike
1,valid,-6.702524926144756,,,2031,validation_loglike
2,train,-6.32466032183944,,,7997,validation_loglike
2,valid,-4.521205494522403,,,2031,validation_loglike
3,train,-4.436064891521821,,,7997,validation_loglike
3,valid,-3.676368341488183,,,2031,validation_loglike
4,train,-3.604293504595473,,,7997,validation_loglike
4,valid,-3.5599427141032742,,,2031,validation_loglike
5,train,-3.3947007471551833,,,7997,validation_loglike
5,valid,-3.658028103458887,,,2031,validation_loglike
6,train,-3.4161428699824934,,,7997,validation_loglike
6,valid,-3.6306054975997046,,,2031,validation_loglike
7,train,-3.3271798213392523,,,7997,validation_loglike
7,valid,-3.672597204271295,,,2031,validation_loglike
8,train,-3.3730456538389397,,,7997,validation_loglike
8,valid,-3.57353068454579,,,2031,validation_loglike
9,train,-3.3090866106039765,,,7997,validation_loglike
9,valid,-3.4694986498338256,,,2031,validation_loglike
10,train,-3.2017936902119546,,,7997,validation_loglike
10,valid,-3.381852285665928,,,2031,validation_loglike
11,train,-3.1495045505345756,,,7997,validation_loglike
11,valid,-3.380076586349089,,,2031,validation_loglike
12,train,-3.1582468425659624,,,7997,validation_loglike
12,valid,-3.3609107659404236,,,2031,validation_loglike
13,train,-3.1586559315211953,,,7997,validation_loglike
13,valid,-3.37558444693193,,,2031,validation_loglike
14,train,-3.143272721411154,,,7997,validation_loglike
14,valid,-3.3274931914697192,,,2031,validation_loglike
15,train,-3.1271243317806676,,,7997,validation_loglike
15,valid,-3.301151247461226,,,2031,validation_loglike
16,train,-3.095726815524572,,,7997,validation_loglike
16,valid,-3.295210612459995,,,2031,validation_loglike
17,train,-3.0802429817431536,,,7997,validation_loglike
17,valid,-3.297594559715042,,,2031,validation_loglike
18,train,-3.0662846223583844,,,7997,validation_loglike
18,valid,-3.2938236629123585,,,2031,validation_loglike
19,train,-3.068243853163686,,,7997,validation_loglike
19,valid,-3.2872545851797144,,,2031,validation_loglike
20,train,-3.060355641177942,,,7997,validation_loglike
20,valid,-3.3080989775664698,,,2031,validation_loglike
21,train,-3.0814177386832564,,,7997,validation_loglike
21,valid,-3.2887297667405218,,,2031,validation_loglike
22,train,-3.0771492923127424,,,7997,validation_loglike
22,valid,-3.2899917009016493,,,2031,validation_loglike
23,train,-3.056652103913968,,,7997,validation_loglike
23,valid,-3.2897125800098475,,,2031,validation_loglike
24,train,-3.0535339912623485,,,7997,validation_loglike
24,valid,-3.2775658927252587,,,2031,validation_loglike
25,train,-3.043536345660873,,,7997,validation_loglike
25,valid,-3.256511137909281,,,2031,validation_loglike
26,train,-3.0329615793422535,,,7997,validation_loglike
26,valid,-3.2422889547944362,,,2031,validation_loglike
27,train,-3.020670837501563,,,7997,validation_loglike
27,valid,-3.237086391402019,,,2031,validation_loglike
28,train,-3.029309575075028,,,7997,validation_loglike
28,valid,-3.2434818900787787,,,2031,validation_loglike
29,train,-3.0173092253345004,,,7997,validation_loglike
29,valid,-3.2425070104782128,,,2031,validation_loglike
30,train,-3.0231646926191074,,,7997,validation_loglike
30,valid,-3.256376746368784,,,2031,validation_loglike
31,train,-3.034094328341878,,,7997,validation_loglike
31,valid,-3.259547328902019,,,2031,validation_loglike
32,train,-3.0408947300550206,,,7997,validation_loglike
32,valid,-3.2435893552283357,,,2031,validation_loglike
33,train,-3.051294137645367,,,7997,validation_loglike
33,valid,-3.2456720634847365,,,2031,validation_loglike
34,train,-3.031884759519195,,,7997,validation_loglike
34,valid,-3.2411650183868783,,,2031,validation_loglike
35,train,-3.022417830514568,,,7997,validation_loglike
35,valid,-3.217367618322255,,,2031,validation_loglike
36,train,-3.0143657387145177,,,7997,validation_loglike
36,valid,-3.21083436230613,,,2031,validation_loglike
37,train,-3.00128490566775,,,7997,validation_loglike
37,valid,-3.1944054172051946,,,2031,validation_loglike
38,train,-2.9898487323371263,,,7997,validation_loglike
38,valid,-3.210440804252831,,,2031,validation_loglike
39,train,-2.984209899024634,,,7997,validation_loglike
39,valid,-3.1870552337210736,,,2031,validation_loglike
40,train,-2.98117458109291,,,7997,validation_loglike
40,valid,-3.195625038466273,,,2031,validation_loglike
41,train,-2.9770663510535202,,,7997,validation_loglike
41,valid,-3.1843097035019694,,,2031,validation_loglike
42,train,-2.9742046822245842,,,7997,validation_loglike
42,valid,-3.188481851612506,,,2031,validation_loglike
43,train,-2.969184244873077,,,7997,validation_loglike
43,valid,-3.1834184880446825,,,2031,validation_loglike
44,train,-2.9700573750312618,,,7997,validation_loglike
44,valid,-3.17902732259355,,,2031,validation_loglike
45,train,-2.9603252098443167,,,7997,validation_loglike
45,valid,-3.175050871645741,,,2031,validation_loglike
46,train,-2.9683865824684257,,,7997,validation_loglike
46,valid,-3.165340061084441,,,2031,validation_loglike
47,train,-2.957605439930599,,,7997,validation_loglike
47,valid,-3.1611953201932548,,,2031,validation_loglike
48,train,-2.9507273723740153,,,7997,validation_loglike
48,valid,-3.15787327671098,,,2031,validation_loglike
49,train,-2.95413270210704,,,7997,validation_loglike
49,valid,-3.158542830271418,,,2031,validation_loglike
50,train,-2.9465089936069777,,,7997,validation_loglike
50,valid,-3.157969201978705,,,2031,validation_loglike
51,train,-2.93832916836001,,,7997,validation_loglike
51,valid,-3.1489613625523143,,,2031,validation_loglike
52,train,-2.940143325231337,,,7997,validation_loglike
52,valid,-3.1553414747199655,,,2031,validation_loglike
53,train,-2.935103837767288,,,7997,validation_loglike
53,valid,-3.1585887493845397,,,2031,validation_loglike
54,train,-2.9330339697699137,,,7997,validation_loglike
54,valid,-3.1432469573178237,,,2031,validation_loglike
55,train,-2.9336907101881957,,,7997,validation_loglike
55,valid,-3.154430545297883,,,2031,validation_loglike
56,train,-2.9263341917281482,,,7997,validation_loglike
56,valid,-3.142294436238306,,,2031,validation_loglike
57,train,-2.9231354824465425,,,7997,validation_loglike
57,valid,-3.1641372688177007,,,2031,validation_loglike
58,train,-2.9153105266037262,,,7997,validation_loglike
58,valid,-3.1500814523325946,,,2031,validation_loglike
59,train,-2.920601084781793,,,7997,validation_loglike
59,valid,-3.140003288866322,,,2031,validation_loglike
60,train,-2.912664514818057,,,7997,validation_loglike
60,valid,-3.14462741568193,,,2031,validation_loglike
61,train,-2.918742477647868,,,7997,validation_loglike
61,valid,-3.14940011847612,,,2031,validation_loglike
62,train,-2.909727134003376,,,7997,validation_loglike
62,valid,-3.1391894867829886,,,2031,validation_loglike
63,train,-2.9077720551456796,,,7997,validation_loglike
63,valid,-3.142210772095027,,,2031,validation_loglike
64,train,-2.9042580420782795,,,7997,validation_loglike
64,valid,-3.1403509278064994,,,2031,validation_loglike
65,train,-2.9048671572152056,,,7997,validation_loglike
65,valid,-3.134997865121861,,,2031,validation_loglike
66,train,-2.8954258725928472,,,7997,validation_loglike
66,valid,-3.129338033911866,,,2031,validation_loglike
67,train,-2.895965870013755,,,7997,validation_loglike
67,valid,-3.1280458075609308,,,2031,validation_loglike
68,train,-2.887625339971239,,,7997,validation_loglike
68,valid,-3.110545095934884,,,2031,validation_loglike
69,train,-2.8884615910653997,,,7997,validation_loglike
69,valid,-3.121271175683161,,,2031,validation_loglike
70,train,-2.883402565024384,,,7997,validation_loglike
70,valid,-3.11970463672452,,,2031,validation_loglike
71,train,-2.8820526935882205,,,7997,validation_loglike
71,valid,-3.1213942677560316,,,2031,validation_loglike
