Epoch,Split,Log-likelihood,RMSE,Accuracy,NumEvents,RMSE NumEvents,LearningRate
1,train,-4.0138092041015625,3.584407039322873,1.0,1,1,0.001
1,valid,-4.0138092041015625,4.156869483614875,0.0,1,1,0.001
2,train,-3.843657970428467,3.5516955181676217,1.0,1,1,0.001
2,valid,-3.843657970428467,4.1489972385297085,0.0,1,1,0.001
3,train,-3.699281692504883,3.530185640332871,1.0,1,1,0.001
3,valid,-3.699281692504883,4.1438203969645935,1.0,1,1,0.001
4,train,-3.581268310546875,3.5155305976908777,1.0,1,1,0.001
4,valid,-3.581268310546875,4.140293554319836,1.0,1,1,0.001
5,train,-3.4872326850891113,3.5050706916678394,1.0,1,1,0.001
5,valid,-3.4872326850891113,4.137776326981547,1.0,1,1,0.001
6,train,-3.412067413330078,3.494109100830754,1.0,1,1,0.001
6,valid,-3.412067413330078,4.13513856556475,1.0,1,1,0.001
7,train,-3.3486244678497314,3.4776506756870984,1.0,1,1,0.001
7,valid,-3.3486244678497314,4.131177495877102,1.0,1,1,0.001
8,train,-3.2917709350585938,3.454028395464815,1.0,1,1,0.001
8,valid,-3.2917709350585938,4.1254926445136855,1.0,1,1,0.001
9,train,-3.2390904426574707,3.423207759417436,1.0,1,1,0.001
9,valid,-3.2390904426574707,4.118074788389419,1.0,1,1,0.001
10,train,-3.1899993419647217,3.3858656991370424,1.0,1,1,0.001
10,valid,-3.1899993419647217,4.109088380050188,1.0,1,1,0.001
11,train,-3.14481782913208,3.3431618431687,1.0,1,1,0.001
11,valid,-3.14481782913208,4.098811158668902,1.0,1,1,0.001
12,train,-3.104060649871826,3.296625643154454,1.0,1,1,0.001
12,valid,-3.104060649871826,4.0876115976200635,1.0,1,1,0.001
13,train,-3.0680198669433594,3.248021183611938,1.0,1,1,0.001
13,valid,-3.0680198669433594,4.075914273349758,1.0,1,1,0.001
14,train,-3.0366110801696777,3.1991874497667556,1.0,1,1,0.001
14,valid,-3.0366110801696777,4.0641621637205345,1.0,1,1,0.001
15,train,-3.0094079971313477,3.1518445381902835,1.0,1,1,0.001
15,valid,-3.0094079971313477,4.052768731029077,1.0,1,1,0.001
16,train,-2.985771656036377,3.1074264785281738,1.0,1,1,0.001
16,valid,-2.985771656036377,4.0420788951273074,1.0,1,1,0.001
17,train,-2.9650020599365234,3.0670118766482575,1.0,1,1,0.001
17,valid,-2.9650020599365234,4.032352503747352,1.0,1,1,0.001
18,train,-2.9464521408081055,3.0313152817450892,1.0,1,1,0.001
18,valid,-2.9464521408081055,4.023761743609572,1.0,1,1,0.001
19,train,-2.9295883178710938,3.0007053181904104,1.0,1,1,0.001
19,valid,-2.9295883178710938,4.016395109079934,1.0,1,1,0.001
20,train,-2.9140167236328125,2.9752497143486853,1.0,1,1,0.001
20,valid,-2.9140167236328125,4.010269096268641,1.0,1,1,0.001
21,train,-2.899477243423462,2.954752155889623,1.0,1,1,0.001
21,valid,-2.899477243423462,4.005336301402056,1.0,1,1,0.001
22,train,-2.885815143585205,2.938816019255329,1.0,1,1,0.001
22,valid,-2.885815143585205,4.0015010401524105,1.0,1,1,0.001
23,train,-2.8729543685913086,2.926892221169208,1.0,1,1,0.001
23,valid,-2.8729543685913086,3.9986314816692334,1.0,1,1,0.001
24,train,-2.86086106300354,2.9183096118473424,1.0,1,1,0.001
24,valid,-2.86086106300354,3.996565775060479,1.0,1,1,0.001
25,train,-2.849519729614258,2.912313391474402,1.0,1,1,0.001
25,valid,-2.849519729614258,3.995122916535247,1.0,1,1,0.001
