event_times,event_types
"[7.55136288,8.84829499,8.96123476,9.49949596,9.50121354,9.96247598,11.52995293,16.75973267,17.13785365,17.22397652,17.62168417,17.85507496,18.11168038,18.29479448,18.44962923,18.55275882]","[0,5,4,4,5,4,5,5,4,5,4,5,6,5,2,4]"
