Epoch,Split,Log-likelihood,Accuracy,RMSE,num_events,SelectionMetric
1,train,-2.9451074600219727,,,1,validation_loglike
1,valid,-1.9213976860046387,,,1,validation_loglike
2,train,-2.019578456878662,,,1,validation_loglike
2,valid,-1.3265185356140137,,,1,validation_loglike
3,train,-1.2937543392181396,,,1,validation_loglike
3,valid,-1.0520201921463013,,,1,validation_loglike
4,train,-1.1184160709381104,,,1,validation_loglike
4,valid,-0.9861885905265808,,,1,validation_loglike
5,train,-0.9543343782424927,,,1,validation_loglike
5,valid,-0.9429495930671692,,,1,validation_loglike
6,train,-0.9643492698669434,,,1,validation_loglike
6,valid,-0.9425690174102783,,,1,validation_loglike
7,train,-1.0457446575164795,,,1,validation_loglike
7,valid,-0.9388453960418701,,,1,validation_loglike
8,train,-0.9341535568237305,,,1,validation_loglike
8,valid,-0.913905680179596,,,1,validation_loglike
9,train,-0.9710035920143127,,,1,validation_loglike
9,valid,-0.8695585131645203,,,1,validation_loglike
10,train,-0.8688535094261169,,,1,validation_loglike
10,valid,-0.8133063316345215,,,1,validation_loglike
11,train,-0.7521986961364746,,,1,validation_loglike
11,valid,-0.7630918025970459,,,1,validation_loglike
12,train,-0.7796543836593628,,,1,validation_loglike
12,valid,-0.7444064617156982,,,1,validation_loglike
13,train,-0.7325378060340881,,,1,validation_loglike
13,valid,-0.7175704836845398,,,1,validation_loglike
14,train,-0.8268725872039795,,,1,validation_loglike
14,valid,-0.6369959712028503,,,1,validation_loglike
15,train,-0.5647966861724854,,,1,validation_loglike
15,valid,-0.5604681968688965,,,1,validation_loglike
16,train,-0.6004104614257812,,,1,validation_loglike
16,valid,-0.513544499874115,,,1,validation_loglike
17,train,-0.521310567855835,,,1,validation_loglike
17,valid,-0.39691808819770813,,,1,validation_loglike
18,train,-0.3998872935771942,,,1,validation_loglike
18,valid,-0.354742169380188,,,1,validation_loglike
19,train,-0.6028542518615723,,,1,validation_loglike
19,valid,-0.3194778859615326,,,1,validation_loglike
