Epoch,Split,Log-likelihood,RMSE,Accuracy,NumEvents,RMSE NumEvents,LearningRate
1,train,-142.98728091575487,7.150148293046254,0.06884681583476764,8134,8134,0.001
1,valid,-210.04214238845145,7.501832671975576,0.08293963254593176,1905,1905,0.001
2,train,-132.0321650921287,7.16061804599656,0.17322350626997787,8134,8134,0.001
2,valid,-202.0890255905512,7.506741556708383,0.1774278215223097,1905,1905,0.001
3,train,-121.57491413357512,6.8620368095993935,0.17937054339808212,8134,8134,0.001
3,valid,-193.19097769028872,6.393960789686819,0.1742782152230971,1905,1905,0.001
4,train,-111.48993158539771,6.503930403438454,0.18576346201131055,8134,8134,0.001
4,valid,-176.026968503937,6.278880778611821,0.18215223097112862,1905,1905,0.001
5,train,-101.98195160264784,5.840949448028096,0.1871158101794935,8134,8134,0.001
5,valid,-162.66714238845145,4.8563822768494695,0.1805774278215223,1905,1905,0.001
6,train,-94.13778811835351,5.613264418944904,0.19301696582247357,8134,8134,0.001
6,valid,-153.30528215223097,4.774476754665363,0.18740157480314962,1905,1905,0.001
7,train,-86.19465985754242,5.436814155836984,0.19904106220801573,8134,8134,0.001
7,valid,-145.94468503937009,4.753562907782063,0.1984251968503937,1905,1905,0.001
8,train,-77.94672487782763,5.431901238302206,0.2117039586919105,8134,8134,0.001
8,valid,-140.7083497375328,4.742827028102958,0.2120734908136483,1905,1905,0.001
9,train,-71.60812146065128,5.284094443786296,0.21600688468158347,8134,8134,0.001
9,valid,-126.07258858267717,4.766500298796298,0.2215223097112861,1905,1905,0.001
10,train,-64.60111635957094,5.325767225911846,0.21600688468158347,8134,8134,0.001
10,valid,-114.55054133858268,4.80035942647627,0.2220472440944882,1905,1905,0.001
11,train,-58.77355443777662,5.378788474093498,0.2157610031964593,8134,8134,0.001
11,valid,-105.10652066929134,4.855084159064707,0.22257217847769029,1905,1905,0.001
12,train,-53.05627312342482,5.417298380734831,0.21539218096877305,8134,8134,0.001
12,valid,-97.81503444881889,4.098793063423872,0.22257217847769029,1905,1905,0.001
13,train,-46.9115328501506,5.290028307306215,0.21563806245389722,8134,8134,0.001
13,valid,-91.47192421259842,4.125848208744603,0.22572178477690288,1905,1905,0.001
14,train,-42.36641623893534,5.29742370004114,0.21133513646422425,8134,8134,0.001
14,valid,-86.77778051181102,4.14672075500788,0.2152230971128609,1905,1905,0.001
15,train,-38.89094807962718,5.284145974509388,0.2083845586427342,8134,8134,0.001
15,valid,-81.13590879265092,4.1234074910528,0.2083989501312336,1905,1905,0.001
16,train,-36.04598524038757,4.940856021959165,0.20715515121711336,8134,8134,0.001
16,valid,-69.61116305774279,4.111005600089016,0.2089238845144357,1905,1905,0.001
17,train,-31.98672408063376,4.948266051382352,0.21305630686009344,8134,8134,0.001
17,valid,-60.455876804461944,4.118763305053805,0.2141732283464567,1905,1905,0.001
18,train,-33.976837075662345,5.157703266787304,0.21637570690926974,8134,8134,0.001
18,valid,-53.81001476377953,4.1782149675382465,0.22362204724409449,1905,1905,0.001
19,train,-30.207338601856407,4.9488079822595665,0.21490041799852472,8134,8134,0.001
19,valid,-48.53786909448819,4.1315383539243,0.2241469816272966,1905,1905,0.001
20,train,-23.882979142334644,4.509911640246141,0.21539218096877305,8134,8134,0.001
20,valid,-43.11760580708661,4.02250196564878,0.226246719160105,1905,1905,0.001
21,train,-21.624763963379028,4.330455953767346,0.21539218096877305,8134,8134,0.001
21,valid,-38.28099163385827,4.037424504425688,0.2241469816272966,1905,1905,0.001
22,train,-19.996795976956296,4.365126706516259,0.21551512171133513,8134,8134,0.001
22,valid,-34.7943282480315,4.072793843091031,0.22362204724409449,1905,1905,0.001
23,train,-18.4118718976672,4.409731999724671,0.21526924022621097,8134,8134,0.001
23,valid,-31.397063648293962,4.11876654107536,0.22467191601049868,1905,1905,0.001
24,train,-17.237644335313192,4.443525254619065,0.21526924022621097,8134,8134,0.001
24,valid,-28.880269849081365,4.148401567387668,0.22362204724409449,1905,1905,0.001
25,train,-16.1569122472031,4.463274196937099,0.21490041799852472,8134,8134,0.001
25,valid,-26.562881397637796,4.17579822865721,0.22362204724409449,1905,1905,0.001
