Epoch,Split,Log-likelihood,Accuracy,RMSE,num_events,SelectionMetric
1,train,-3.0691518783569336,,,1,validation_loglike
1,valid,-1.9826581478118896,,,1,validation_loglike
2,train,-1.9765408039093018,,,1,validation_loglike
2,valid,-1.3390718698501587,,,1,validation_loglike
3,train,-1.4282243251800537,,,1,validation_loglike
3,valid,-1.1779587268829346,,,1,validation_loglike
4,train,-1.1585179567337036,,,1,validation_loglike
4,valid,-1.262086033821106,,,1,validation_loglike
5,train,-1.2247518301010132,,,1,validation_loglike
5,valid,-1.3164794445037842,,,1,validation_loglike
6,train,-1.2920026779174805,,,1,validation_loglike
6,valid,-1.2624032497406006,,,1,validation_loglike
7,train,-1.392979383468628,,,1,validation_loglike
7,valid,-1.162651538848877,,,1,validation_loglike
8,train,-1.0857690572738647,,,1,validation_loglike
8,valid,-1.070396900177002,,,1,validation_loglike
9,train,-1.1426512002944946,,,1,validation_loglike
9,valid,-1.030017375946045,,,1,validation_loglike
10,train,-1.0437649488449097,,,1,validation_loglike
10,valid,-0.9987819790840149,,,1,validation_loglike
11,train,-0.9361259937286377,,,1,validation_loglike
11,valid,-1.010332465171814,,,1,validation_loglike
12,train,-0.9780058264732361,,,1,validation_loglike
12,valid,-1.038981556892395,,,1,validation_loglike
13,train,-1.0070102214813232,,,1,validation_loglike
13,valid,-0.9978351593017578,,,1,validation_loglike
14,train,-0.9897174835205078,,,1,validation_loglike
14,valid,-0.9699612259864807,,,1,validation_loglike
15,train,-0.9491953253746033,,,1,validation_loglike
15,valid,-0.9255994558334351,,,1,validation_loglike
16,train,-0.9228946566581726,,,1,validation_loglike
16,valid,-0.8706784844398499,,,1,validation_loglike
17,train,-1.1216171979904175,,,1,validation_loglike
17,valid,-0.8052417635917664,,,1,validation_loglike
18,train,-0.8555249571800232,,,1,validation_loglike
18,valid,-0.7108206748962402,,,1,validation_loglike
19,train,-0.8420853018760681,,,1,validation_loglike
19,valid,-0.632844090461731,,,1,validation_loglike
20,train,-0.820561408996582,,,1,validation_loglike
20,valid,-0.46931883692741394,,,1,validation_loglike
21,train,-0.5787932276725769,,,1,validation_loglike
21,valid,-0.2706006169319153,,,1,validation_loglike
22,train,-0.40990108251571655,,,1,validation_loglike
22,valid,0.0038057565689086914,,,1,validation_loglike
23,train,-0.2825239896774292,,,1,validation_loglike
23,valid,0.42907944321632385,,,1,validation_loglike
24,train,0.19045740365982056,,,1,validation_loglike
24,valid,0.7550889253616333,,,1,validation_loglike
25,train,0.5421575307846069,,,1,validation_loglike
25,valid,0.8913882374763489,,,1,validation_loglike
26,train,0.8128767013549805,,,1,validation_loglike
26,valid,0.966025173664093,,,1,validation_loglike
27,train,0.8938562870025635,,,1,validation_loglike
27,valid,1.018326997756958,,,1,validation_loglike
28,train,0.9658640027046204,,,1,validation_loglike
28,valid,1.0527842044830322,,,1,validation_loglike
29,train,1.125586986541748,,,1,validation_loglike
29,valid,1.0738084316253662,,,1,validation_loglike
30,train,1.2522354125976562,,,1,validation_loglike
30,valid,1.0804259777069092,,,1,validation_loglike
31,train,1.226386547088623,,,1,validation_loglike
31,valid,1.057376742362976,,,1,validation_loglike
32,train,1.1771581172943115,,,1,validation_loglike
32,valid,1.075244426727295,,,1,validation_loglike
33,train,1.0231927633285522,,,1,validation_loglike
33,valid,1.0811169147491455,,,1,validation_loglike
34,train,1.0887246131896973,,,1,validation_loglike
34,valid,1.0809543132781982,,,1,validation_loglike
35,train,1.332334041595459,,,1,validation_loglike
35,valid,1.0587892532348633,,,1,validation_loglike
36,train,0.9543936252593994,,,1,validation_loglike
36,valid,1.081216812133789,,,1,validation_loglike
37,train,1.2756681442260742,,,1,validation_loglike
37,valid,1.0729403495788574,,,1,validation_loglike
38,train,0.9194269776344299,,,1,validation_loglike
38,valid,1.0399168729782104,,,1,validation_loglike
39,train,1.018131136894226,,,1,validation_loglike
39,valid,0.9928752183914185,,,1,validation_loglike
40,train,1.1277011632919312,,,1,validation_loglike
40,valid,0.9807389974594116,,,1,validation_loglike
41,train,1.0269501209259033,,,1,validation_loglike
41,valid,0.9821145534515381,,,1,validation_loglike
42,train,1.1928874254226685,,,1,validation_loglike
42,valid,0.9877954721450806,,,1,validation_loglike
43,train,0.9697585105895996,,,1,validation_loglike
43,valid,0.9895162582397461,,,1,validation_loglike
44,train,1.0694541931152344,,,1,validation_loglike
44,valid,0.9989954233169556,,,1,validation_loglike
45,train,0.9790738821029663,,,1,validation_loglike
45,valid,1.0111706256866455,,,1,validation_loglike
46,train,1.0510904788970947,,,1,validation_loglike
46,valid,1.029542326927185,,,1,validation_loglike
47,train,0.6493827104568481,,,1,validation_loglike
47,valid,1.0482821464538574,,,1,validation_loglike
48,train,1.1476266384124756,,,1,validation_loglike
