accuracy,checkpoint,checkpoint_task,data_path,data_sha256,elapsed_seconds,eval_kind,eval_name,eval_task,evaluation_scope,events,events_per_second,from_cache,leaf_count,local_time_mae,max_depth,mean_leaf_depth,memory_rows,memory_view,nll_per_event,node_count,protocol,regime_id,sequences,stage_label,variant
0.32432432432432434,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_00_best.pt,0,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_00/test.csv,e65f10c76d707442901097fb815c2665ae9087fd817bd760a1670867c6aa0a42,2.701109034009278,task_test,task_00_test,0,persistent,2109,780.7903988494661,False,1,1.2008669388808588,0,0.0,12,full,3.0543139165133986,1,frozen,A_1,32,A_1_initial,frozen/full
0.08237547892720307,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_00_best.pt,0,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_01/test.csv,bef3136e0d865477ac408821e81e667ece19672bfe32bb0e39781b8094c37fee,2.701109034009278,task_test_pre,task_01_test_pre,1,persistent,2088,773.0158145081484,False,1,1.4928689788584508,0,0.0,12,full,3.880080891751695,1,frozen,B_1,32,B_1_novel,frozen/full
0.32479848269321954,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_00_best.pt,0,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_00/test.csv,e65f10c76d707442901097fb815c2665ae9087fd817bd760a1670867c6aa0a42,5.024492077995092,task_test,task_00_test,0,persistent,2109,419.74391983548475,False,1,1.2007413541270184,0,0.0,12,full,3.0542223637790236,1,fast_adapt,A_1,32,A_1_initial,fast_adapt/full
0.08237547892720307,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_00_best.pt,0,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_01/test.csv,bef3136e0d865477ac408821e81e667ece19672bfe32bb0e39781b8094c37fee,5.024492077995092,task_test_pre,task_01_test_pre,1,persistent,2088,415.56439289544437,False,1,1.492775668586351,0,0.0,12,full,3.8796666974765586,1,fast_adapt,B_1,32,B_1_novel,fast_adapt/full
0.32479848269321954,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_00_best.pt,0,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_00/test.csv,e65f10c76d707442901097fb815c2665ae9087fd817bd760a1670867c6aa0a42,1037.621317651996,task_test,task_00_test,0,persistent,2109,2.032533414764836,False,1,1.3550923914176527,0,0.0,12,full,3.054226779163011,1,online_write,A_1,32,A_1_initial,online_write/full
0.08237547892720307,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_00_best.pt,0,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_01/test.csv,bef3136e0d865477ac408821e81e667ece19672bfe32bb0e39781b8094c37fee,1037.621317651996,task_test_pre,task_01_test_pre,1,persistent,2088,2.012294817462768,False,1,1.6629130213781906,0,0.0,12,full,3.8795616032976756,1,online_write,B_1,32,B_1_novel,online_write/full
0.24760536398467434,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_01_best.pt,1,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_01/test.csv,bef3136e0d865477ac408821e81e667ece19672bfe32bb0e39781b8094c37fee,2.386227550014155,task_test,task_01_test,1,persistent,2088,875.021328115843,False,1,1.2691465629928413,0,0.0,36,full,3.2967866042564653,1,frozen,B_1,32,B_1_novel,frozen/full
0.18962887646161666,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_01_best.pt,1,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_02/test.csv,18c72caa852a3a3c5a286afebceafe63e14d796b721a3f4880338b356e604933,2.386227550014155,task_test_pre,task_02_test_pre,2,persistent,1967,824.313674522923,False,1,0.9802461400150828,0,0.0,36,full,3.090546236101237,1,frozen,C_1,32,C_1_novel,frozen/full
0.24616858237547892,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_01_best.pt,1,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_01/test.csv,bef3136e0d865477ac408821e81e667ece19672bfe32bb0e39781b8094c37fee,4.964198108995333,task_test,task_01_test,1,persistent,2088,420.61173912790815,False,1,1.2690201317213505,0,0.0,36,full,3.296680443131604,1,fast_adapt,B_1,32,B_1_novel,fast_adapt/full
0.1916624300965938,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_01_best.pt,1,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_02/test.csv,18c72caa852a3a3c5a286afebceafe63e14d796b721a3f4880338b356e604933,4.964198108995333,task_test_pre,task_02_test_pre,2,persistent,1967,396.2372082684843,False,1,0.9800810084224172,0,0.0,36,full,3.0896949477164224,1,fast_adapt,C_1,32,C_1_novel,fast_adapt/full
0.24616858237547892,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_01_best.pt,1,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_01/test.csv,bef3136e0d865477ac408821e81e667ece19672bfe32bb0e39781b8094c37fee,1041.186797350092,task_test,task_01_test,1,persistent,2088,2.0054038384986588,False,1,1.3342298296462187,0,0.0,36,full,3.296680492773595,1,online_write,B_1,32,B_1_novel,online_write/full
0.1916624300965938,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_01_best.pt,1,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_02/test.csv,18c72caa852a3a3c5a286afebceafe63e14d796b721a3f4880338b356e604933,1041.186797350092,task_test_pre,task_02_test_pre,2,persistent,1967,1.889190301880681,False,1,1.058157751833841,0,0.0,36,full,3.089694878354434,1,online_write,C_1,32,C_1_novel,online_write/full
0.39501779359430605,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_02_best.pt,2,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_02/test.csv,18c72caa852a3a3c5a286afebceafe63e14d796b721a3f4880338b356e604933,2.389169339003274,task_test,task_02_test,2,persistent,1967,823.2986954455907,False,1,0.8922748061443381,0,0.0,60,full,2.5545505704040994,1,frozen,C_1,32,C_1_novel,frozen/full
0.08918406072106262,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_02_best.pt,2,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_03/test.csv,47cfccfc61a859e17d60b9b51b4307ed7d773bafed049963ff3753f59f33eafb,2.389169339003274,task_test_pre,task_03_test_pre,3,persistent,2108,882.3150228771252,False,1,1.2045812172500638,0,0.0,60,full,3.4432893713239925,1,frozen,A_1,32,A_1_exact_recurrence,frozen/full
0.3940010167768175,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_02_best.pt,2,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_02/test.csv,18c72caa852a3a3c5a286afebceafe63e14d796b721a3f4880338b356e604933,4.968745149002643,task_test,task_02_test,2,persistent,1967,395.8746003293866,False,1,0.8922549394647301,0,0.0,60,full,2.5546610783245822,1,fast_adapt,C_1,32,C_1_novel,fast_adapt/full
0.08918406072106262,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_02_best.pt,2,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_03/test.csv,47cfccfc61a859e17d60b9b51b4307ed7d773bafed049963ff3753f59f33eafb,4.968745149002643,task_test_pre,task_03_test_pre,3,persistent,2108,424.2519865248332,False,1,1.2045688991076127,0,0.0,60,full,3.442604832223968,1,fast_adapt,A_1,32,A_1_exact_recurrence,fast_adapt/full
0.3940010167768175,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_02_best.pt,2,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_02/test.csv,18c72caa852a3a3c5a286afebceafe63e14d796b721a3f4880338b356e604933,1054.897781252017,task_test,task_02_test,2,persistent,1967,1.8646356404934745,False,1,0.9645080804203632,0,0.0,60,full,2.554661070985741,1,online_write,C_1,32,C_1_novel,online_write/full
0.08918406072106262,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_02_best.pt,2,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_03/test.csv,47cfccfc61a859e17d60b9b51b4307ed7d773bafed049963ff3753f59f33eafb,1054.897781252017,task_test_pre,task_03_test_pre,3,persistent,2108,1.9982978801018019,False,1,1.2664397749441796,0,0.0,60,full,3.4426047929529053,1,online_write,A_1,32,A_1_exact_recurrence,online_write/full
0.32685009487666034,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_03/test.csv,47cfccfc61a859e17d60b9b51b4307ed7d773bafed049963ff3753f59f33eafb,2.3901529849972576,task_test,task_03_test,3,persistent,2108,881.951914053911,False,1,1.1653985633343402,0,0.0,108,full,3.02089878639641,1,frozen,A_1,32,A_1_exact_recurrence,frozen/full
0.07245657568238213,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_04/test.csv,1092b2318d4291a1c8a1604d3201d18a677d5d162df6bba4bd83c9875c82aaca,2.3901529849972576,task_test_pre,task_04_test_pre,4,persistent,2015,843.0422707868266,False,1,1.2569610122415622,0,0.0,108,full,3.4568684693897334,1,frozen,B_prime_1,32,B_prime_1_near_recurrence,frozen/full
0.3277988614800759,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_03/test.csv,47cfccfc61a859e17d60b9b51b4307ed7d773bafed049963ff3753f59f33eafb,4.971168679010589,task_test,task_03_test,3,persistent,2108,424.04515640365577,False,1,1.1653867916997516,0,0.0,108,full,3.0210637955783213,1,fast_adapt,A_1,32,A_1_exact_recurrence,fast_adapt/full
0.07295285359801489,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_04/test.csv,1092b2318d4291a1c8a1604d3201d18a677d5d162df6bba4bd83c9875c82aaca,4.971168679010589,task_test_pre,task_04_test_pre,4,persistent,2015,405.33728185643565,False,1,1.2568497309909565,0,0.0,108,full,3.4563497538602084,1,fast_adapt,B_prime_1,32,B_prime_1_near_recurrence,fast_adapt/full
0.3277988614800759,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_03/test.csv,47cfccfc61a859e17d60b9b51b4307ed7d773bafed049963ff3753f59f33eafb,1055.2786898949707,task_test,task_03_test,3,persistent,2108,1.9975765834992878,False,1,1.2590812091024541,0,0.0,108,full,3.0210637580656376,1,online_write,A_1,32,A_1_exact_recurrence,online_write/full
0.07295285359801489,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_04/test.csv,1092b2318d4291a1c8a1604d3201d18a677d5d162df6bba4bd83c9875c82aaca,1055.2786898949707,task_test_pre,task_04_test_pre,4,persistent,2015,1.9094482048154957,False,1,1.37253278361162,0,0.0,108,full,3.4563497279772983,1,online_write,B_prime_1,32,B_prime_1_near_recurrence,online_write/full
0.2665012406947891,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_04_best.pt,4,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_04/test.csv,1092b2318d4291a1c8a1604d3201d18a677d5d162df6bba4bd83c9875c82aaca,2.4124423150205985,task_test,task_04_test,4,persistent,2015,835.2531322527375,False,1,1.078129639164094,0,0.0,12,full,2.9108338613959757,1,frozen,B_prime_1,32,B_prime_1_near_recurrence,frozen/full
0.2582716049382716,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_04_best.pt,4,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_05/test.csv,5acb6716d8bf2200885e198d6306ca090530d15e156dba776330e7dd702ad123,2.4124423150205985,task_test_pre,task_05_test_pre,5,persistent,2025,839.3983090877387,False,1,1.2444038108543114,0,0.0,12,full,3.2962020836347414,1,frozen,A_2,32,A_2_specialization,frozen/full
0.2660049627791563,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_04_best.pt,4,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_04/test.csv,1092b2318d4291a1c8a1604d3201d18a677d5d162df6bba4bd83c9875c82aaca,4.9952482400112785,task_test,task_04_test,4,persistent,2015,403.38335617840096,False,1,1.0781185453050486,0,0.0,12,full,2.9108449060331205,1,fast_adapt,B_prime_1,32,B_prime_1_near_recurrence,fast_adapt/full
0.25925925925925924,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_04_best.pt,4,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_05/test.csv,5acb6716d8bf2200885e198d6306ca090530d15e156dba776330e7dd702ad123,4.9952482400112785,task_test_pre,task_05_test_pre,5,persistent,2025,405.38525869045253,False,1,1.2442427797670716,0,0.0,12,full,3.2956219934534143,1,fast_adapt,A_2,32,A_2_specialization,fast_adapt/full
0.2660049627791563,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_04_best.pt,4,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_04/test.csv,1092b2318d4291a1c8a1604d3201d18a677d5d162df6bba4bd83c9875c82aaca,1031.7707283779455,task_test,task_04_test,4,persistent,2015,1.9529532526744549,False,1,1.1332551167600744,0,0.0,12,full,2.9108447466369154,1,online_write,B_prime_1,32,B_prime_1_near_recurrence,online_write/full
0.25876543209876546,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_04_best.pt,4,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_05/test.csv,5acb6716d8bf2200885e198d6306ca090530d15e156dba776330e7dd702ad123,1031.7707283779455,task_test_pre,task_05_test_pre,5,persistent,2025,1.9626453283701095,False,1,1.3419300627956787,0,0.0,12,full,3.2956130195105517,1,online_write,A_2,32,A_2_specialization,online_write/full
0.38271604938271603,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_05_best.pt,5,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_05/test.csv,5acb6716d8bf2200885e198d6306ca090530d15e156dba776330e7dd702ad123,2.5302800049830694,task_test,task_05_test,5,persistent,2025,800.3066838500151,False,1,1.1687745365095727,0,0.0,48,full,2.9879607212396317,1,frozen,A_2,32,A_2_specialization,frozen/full
0.12325469427058257,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_05_best.pt,5,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_06/test.csv,89d7692b86a69de870616e8c0365c32b73919feb1001a015b626e1ac50777d05,2.5302800049830694,task_test_pre,task_06_test_pre,6,persistent,2077,820.8577690649291,False,1,0.9975571308677794,0,0.0,48,full,3.1983502258976664,1,frozen,,32,C_1_with_transient_X,frozen/full
0.38320987654320987,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_05_best.pt,5,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_05/test.csv,5acb6716d8bf2200885e198d6306ca090530d15e156dba776330e7dd702ad123,5.4549014609947335,task_test,task_05_test,5,persistent,2025,371.2257708924277,False,1,1.1687482866828824,0,0.0,48,full,2.988048091935523,1,fast_adapt,A_2,32,A_2_specialization,fast_adapt/full
0.1242176215695715,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_05_best.pt,5,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_06/test.csv,89d7692b86a69de870616e8c0365c32b73919feb1001a015b626e1ac50777d05,5.4549014609947335,task_test_pre,task_06_test_pre,6,persistent,2077,380.75848204620854,False,1,0.9975718147891269,0,0.0,48,full,3.1974165084904986,1,fast_adapt,,32,C_1_with_transient_X,fast_adapt/full
0.38320987654320987,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_05_best.pt,5,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/task_05/test.csv,5acb6716d8bf2200885e198d6306ca090530d15e156dba776330e7dd702ad123,1092.205706386012,task_test,task_05_test,5,persistent,2025,1.8540463469106943,False,1,1.2726747152494429,0,0.0,48,full,2.988048053221938,1,online_write,A_2,32,A_2_specialization,online_write/full
