Epoch,Split,Log-likelihood,RMSE,Accuracy,NumEvents,RMSE NumEvents,LearningRate
1,train,-7.484860218607797,4.099049890232303,0.12347804698069118,8131,8131,0.001
1,valid,-5.849211870107632,4.259597854001374,0.13405088062622308,2044,2044,0.001
2,train,-7.1843474001890915,4.315719802926125,0.13233304636576068,8131,8131,0.001
2,valid,-5.772259318431996,5.191577703795822,0.1360078277886497,2044,2044,0.001
3,train,-6.884805499400443,4.146044896992762,0.15410158652072317,8131,8131,0.001
3,valid,-5.7064717809748045,4.355012922137132,0.14823874755381605,2044,2044,0.001
4,train,-7.568930587796704,3.8250204009184716,0.16664616898290494,8131,8131,0.001
4,valid,-5.714006696428571,4.0640076515255865,0.1643835616438356,2044,2044,0.001
5,train,-7.3334917099680235,3.6591424620010744,0.1661542245726233,8131,8131,0.001
5,valid,-5.679248906861546,3.8977151133084633,0.16536203522504891,2044,2044,0.001
6,train,-10.920723926946255,3.4925086869006052,0.16418644693149675,8131,8131,0.001
6,valid,-5.934811108732877,4.5763173995221615,0.15851272015655576,2044,2044,0.001
7,train,-7.960729240330218,3.601800049302128,0.16984380764973558,8131,8131,0.001
7,valid,-5.76416302287182,3.8526578085714003,0.1761252446183953,2044,2044,0.001
8,train,-7.396854654447485,3.677637565555341,0.17488623785512236,8131,8131,0.001
8,valid,-5.640814197040117,3.910035103520582,0.17759295499021527,2044,2044,0.001
9,train,-7.103363333615176,3.715107384878673,0.16713811339318657,8131,8131,0.001
9,valid,-5.618885973428327,3.928414004445731,0.15459882583170254,2044,2044,0.001
10,train,-6.905245213150289,3.7510701146549903,0.15951297503382117,8131,8131,0.001
10,valid,-5.595523483365949,3.9419091561547575,0.1687866927592955,2044,2044,0.001
11,train,-6.690349698491883,3.750128236441423,0.1585290862132579,8131,8131,0.001
11,valid,-5.576141297700587,2.947835972465255,0.16046966731898238,2044,2044,0.001
12,train,-7.025919080909482,3.787318886710507,0.14844422580248431,8131,8131,0.001
12,valid,-5.606210249510763,3.991229391057668,0.15019569471624267,2044,2044,0.001
13,train,-6.855341320063645,3.7904230480243357,0.14512360103308325,8131,8131,0.001
13,valid,-5.585817101883562,3.984324457202161,0.1350293542074364,2044,2044,0.001
14,train,-7.903584540454741,3.751260075569646,0.14389374000737917,8131,8131,0.001
14,valid,-5.6354239924779845,3.9582295032645214,0.1404109589041096,2044,2044,0.001
15,train,-7.645552250837842,3.755853349516054,0.16775304390603862,8131,8131,0.001
15,valid,-5.607247966609589,3.9573964439751523,0.16829745596868884,2044,2044,0.001
16,train,-8.903432369173533,3.5194150669626665,0.16775304390603862,8131,8131,0.001
16,valid,-5.699825040514922,3.757462354537714,0.15704500978473582,2044,2044,0.001
17,train,-8.790257290769892,3.5124807566980647,0.1675070717008978,8131,8131,0.0003
17,valid,-5.687344724651418,3.7528769847017776,0.15704500978473582,2044,2044,0.0003
18,train,-8.64475440251814,3.5432858170384973,0.16824498831632026,8131,8131,0.0003
18,valid,-5.679735277030333,3.7788260352582514,0.15998043052837574,2044,2044,0.0003
19,train,-8.442346421104416,3.6064065940638264,0.16836797441889068,8131,8131,0.0003
19,valid,-5.667672532411937,3.8296773256427326,0.15949119373776907,2044,2044,0.0003
20,train,-8.259963916069673,3.673598057053414,0.17193457139343254,8131,8131,0.0003
20,valid,-5.651813424963307,3.8775877262850793,0.17074363992172212,2044,2044,0.0003
21,train,-8.105704633501414,3.714881078925538,0.1742713073422703,8131,8131,0.0003
21,valid,-5.6565309289383565,3.932627185901629,0.16487279843444227,2044,2044,0.0003
22,train,-8.059944555366807,3.720351978479577,0.1725495019062846,8131,8131,8.999999999999999e-05
22,valid,-5.64676864833048,3.938271151926425,0.16585127201565558,2044,2044,8.999999999999999e-05
23,train,-8.023026745633993,3.726079972501208,0.17095068257286927,8131,8131,8.999999999999999e-05
23,valid,-5.646416531616928,3.9376934088025446,0.162426614481409,2044,2044,8.999999999999999e-05
24,train,-7.975470517925224,3.7311955822441725,0.16947484934202436,8131,8131,8.999999999999999e-05
24,valid,-5.64774377751957,3.932823506962004,0.1643835616438356,2044,2044,8.999999999999999e-05
25,train,-7.938533731821117,3.735548606815118,0.16959783544459475,8131,8131,8.999999999999999e-05
25,valid,-5.6507193309686885,3.9395455995901356,0.16585127201565558,2044,2044,8.999999999999999e-05
