Epoch,Split,Log-likelihood,RMSE,Accuracy,NumEvents,RMSE NumEvents,LearningRate
1,train,-4.351054827372233,4.517321416452566,0.0,3,3,0.001
1,valid,-4.351054827372233,4.272772421681322,0.0,3,3,0.001
2,train,-4.2365007400512695,4.607733448204635,0.0,3,3,0.001
2,valid,-4.2365007400512695,4.355384084565739,0.0,3,3,0.001
3,train,-4.12661616007487,4.690337682739378,0.0,3,3,0.001
3,valid,-4.12661616007487,4.430923818645201,0.0,3,3,0.001
4,train,-4.021291732788086,4.762345449855198,0.0,3,3,0.001
4,valid,-4.021291732788086,4.496779949852905,0.0,3,3,0.001
5,train,-3.9204581578572593,4.820980905677147,0.0,3,3,0.001
5,valid,-3.9204581578572593,4.550357913517714,0.0,3,3,0.001
6,train,-3.8240817387898765,4.863471852439639,0.0,3,3,0.001
6,valid,-3.8240817387898765,4.589072962761878,0.0,3,3,0.001
7,train,-3.732151667277018,4.887100721149387,0.0,3,3,0.001
7,valid,-3.732151667277018,4.610416686892204,0.0,3,3,0.001
8,train,-3.644675890604655,4.889456417396231,0.0,3,3,0.001
8,valid,-3.644675890604655,4.612191136330282,0.0,3,3,0.001
9,train,-3.5616801579793296,4.869019059143977,0.0,3,3,0.001
9,valid,-3.5616801579793296,4.593063337772342,0.0,3,3,0.001
10,train,-3.4832280476888022,4.826079790324454,0.0,3,3,0.001
10,valid,-3.4832280476888022,4.553413435388249,0.0,3,3,0.001
11,train,-3.4094441731770835,4.763660797402386,0.0,3,3,0.001
11,valid,-3.4094441731770835,4.496184815722706,0.0,3,3,0.001
12,train,-3.340505282084147,4.687770174505612,0.0,3,3,0.001
12,valid,-3.340505282084147,4.427128092221655,0.0,3,3,0.001
13,train,-3.276646614074707,4.606202838989264,0.0,3,3,0.001
13,valid,-3.276646614074707,4.35364165479497,0.0,3,3,0.001
14,train,-3.218194007873535,4.526160176799416,0.0,3,3,0.001
14,valid,-3.218194007873535,4.28244514211959,0.0,3,3,0.001
15,train,-3.165522257486979,2.6270044333589104,0.6666666666666666,3,3,0.001
15,valid,-3.165522257486979,4.217602985951008,0.0,3,3,0.001
16,train,-3.118728001912435,2.633121581758601,0.3333333333333333,3,3,0.001
16,valid,-3.118728001912435,4.160320993901573,0.0,3,3,0.001
17,train,-3.0773696899414062,2.6378166117171187,0.3333333333333333,3,3,0.001
17,valid,-3.0773696899414062,4.110047646746768,0.0,3,3,0.001
18,train,-3.04059632619222,2.6406180176652017,0.3333333333333333,3,3,0.001
18,valid,-3.04059632619222,2.5200288187629587,0.0,3,3,0.001
19,train,-3.007466952006022,2.6414615427116006,0.3333333333333333,3,3,0.001
19,valid,-3.007466952006022,2.5299249642444006,0.0,3,3,0.001
20,train,-2.9771302541097007,2.6404468243019297,0.3333333333333333,3,3,0.001
20,valid,-2.9771302541097007,2.5377783711899067,0.0,3,3,0.001
21,train,-2.94886048634847,2.6376881416314655,0.3333333333333333,3,3,0.001
21,valid,-2.94886048634847,2.5438316588295584,0.0,3,3,0.001
22,train,-2.922048568725586,2.633277919846178,0.3333333333333333,3,3,0.001
22,valid,-2.922048568725586,2.548253846543261,0.0,3,3,0.001
23,train,-2.896212895711263,2.6272933871950976,0.3333333333333333,3,3,0.001
23,valid,-2.896212895711263,2.974288111550025,0.3333333333333333,3,3,0.001
24,train,-2.871006965637207,2.619809058999383,0.6666666666666666,3,3,0.001
24,valid,-2.871006965637207,2.9734846941593194,0.3333333333333333,3,3,0.001
25,train,-2.846220334370931,2.6108986066915407,0.6666666666666666,3,3,0.001
25,valid,-2.846220334370931,2.9720427873902024,0.3333333333333333,3,3,0.001
