Epoch,Split,Log-likelihood,Accuracy,RMSE,num_events,SelectionMetric
1,train,-3.0928596298082907,,,8033,validation_loglike
1,valid,-2.9559250022152646,,,2116,validation_loglike
2,train,-3.0014235711284702,,,8033,validation_loglike
2,valid,-2.924871606952977,,,2116,validation_loglike
3,train,-2.9726509009709945,,,8033,validation_loglike
3,valid,-2.884812007103615,,,2116,validation_loglike
4,train,-2.9558639459884226,,,8033,validation_loglike
4,valid,-2.8448031737358224,,,2116,validation_loglike
5,train,-2.9142774337109425,,,8033,validation_loglike
5,valid,-2.842268080251654,,,2116,validation_loglike
6,train,-2.9026982447404457,,,8033,validation_loglike
6,valid,-2.8564480815808126,,,2116,validation_loglike
7,train,-2.9049392447560063,,,8033,validation_loglike
7,valid,-2.845909652277292,,,2116,validation_loglike
8,train,-2.8893154604444167,,,8033,validation_loglike
8,valid,-2.8245030422967865,,,2116,validation_loglike
9,train,-2.872924333608241,,,8033,validation_loglike
9,valid,-2.808661130966446,,,2116,validation_loglike
10,train,-2.863060480984688,,,8033,validation_loglike
10,valid,-2.812560458264414,,,2116,validation_loglike
11,train,-2.881792780561434,,,8033,validation_loglike
11,valid,-2.7969829941517013,,,2116,validation_loglike
12,train,-2.8610341715423875,,,8033,validation_loglike
12,valid,-2.7948438792237713,,,2116,validation_loglike
13,train,-2.8484138670173036,,,8033,validation_loglike
13,valid,-2.810582642293833,,,2116,validation_loglike
14,train,-2.8571643921946968,,,8033,validation_loglike
14,valid,-2.8276685631793477,,,2116,validation_loglike
15,train,-2.8638881216544254,,,8033,validation_loglike
15,valid,-2.8150883982898156,,,2116,validation_loglike
16,train,-2.851159863998506,,,8033,validation_loglike
16,valid,-2.798145777336366,,,2116,validation_loglike
17,train,-2.84342687002054,,,8033,validation_loglike
17,valid,-2.794692041292533,,,2116,validation_loglike
18,train,-2.844964958997261,,,8033,validation_loglike
18,valid,-2.7815412149988186,,,2116,validation_loglike
19,train,-2.8267366838354286,,,8033,validation_loglike
19,valid,-2.7804654271030245,,,2116,validation_loglike
20,train,-2.8293440923378563,,,8033,validation_loglike
20,valid,-2.7922725569323017,,,2116,validation_loglike
21,train,-2.8337769785572013,,,8033,validation_loglike
21,valid,-2.7825422377126654,,,2116,validation_loglike
22,train,-2.8259445412672726,,,8033,validation_loglike
22,valid,-2.7804718882915878,,,2116,validation_loglike
23,train,-2.822989445879497,,,8033,validation_loglike
23,valid,-2.7792234943584595,,,2116,validation_loglike
24,train,-2.8213429174965765,,,8033,validation_loglike
24,valid,-2.775873829601843,,,2116,validation_loglike
25,train,-2.8199971504263663,,,8033,validation_loglike
25,valid,-2.7731758218631852,,,2116,validation_loglike
26,train,-2.8175981109174653,,,8033,validation_loglike
26,valid,-2.774523671948842,,,2116,validation_loglike
27,train,-2.8142301677455497,,,8033,validation_loglike
27,valid,-2.7752953224686907,,,2116,validation_loglike
28,train,-2.816161410354164,,,8033,validation_loglike
28,valid,-2.781808431297259,,,2116,validation_loglike
29,train,-2.813614299996888,,,8033,validation_loglike
29,valid,-2.7859888202977316,,,2116,validation_loglike
30,train,-2.819376176786381,,,8033,validation_loglike
30,valid,-2.776739628869329,,,2116,validation_loglike
31,train,-2.8098383717944726,,,8033,validation_loglike
31,valid,-2.7728933756202743,,,2116,validation_loglike
32,train,-2.808020431345699,,,8033,validation_loglike
32,valid,-2.776575330074433,,,2116,validation_loglike
33,train,-2.8063345146582845,,,8033,validation_loglike
33,valid,-2.7854119284617203,,,2116,validation_loglike
34,train,-2.807589834510768,,,8033,validation_loglike
34,valid,-2.7861660414697544,,,2116,validation_loglike
35,train,-2.8068402410369724,,,8033,validation_loglike
35,valid,-2.7812640761607987,,,2116,validation_loglike
36,train,-2.806252090984066,,,8033,validation_loglike
36,valid,-2.7814498353319945,,,2116,validation_loglike
37,train,-2.808835428855969,,,8033,validation_loglike
37,valid,-2.7793901007206996,,,2116,validation_loglike
38,train,-2.8062508752956554,,,8033,validation_loglike
38,valid,-2.801328374217273,,,2116,validation_loglike
39,train,-2.8127273337327274,,,8033,validation_loglike
39,valid,-2.8485024349450616,,,2116,validation_loglike
40,train,-2.8507579574100586,,,8033,validation_loglike
40,valid,-2.81926048004785,,,2116,validation_loglike
41,train,-2.8321360423409687,,,8033,validation_loglike
41,valid,-2.774662818259688,,,2116,validation_loglike
42,train,-2.8078779526640107,,,8033,validation_loglike
42,valid,-2.8030855867497637,,,2116,validation_loglike
43,train,-2.8467075267645963,,,8033,validation_loglike
43,valid,-2.7790928860467865,,,2116,validation_loglike
44,train,-2.801750396800697,,,8033,validation_loglike
44,valid,-2.8189067299740076,,,2116,validation_loglike
45,train,-2.812614760985933,,,8033,validation_loglike
45,valid,-2.861170056636933,,,2116,validation_loglike
46,train,-2.843179355860202,,,8033,validation_loglike
46,valid,-2.847544332983814,,,2116,validation_loglike
47,train,-2.836754685749409,,,8033,validation_loglike
47,valid,-2.7966562426157844,,,2116,validation_loglike
48,train,-2.7997797658875885,,,8033,validation_loglike
48,valid,-2.7835132620510397,,,2116,validation_loglike
49,train,-2.8009011168772564,,,8033,validation_loglike
49,valid,-2.809568004932656,,,2116,validation_loglike
50,train,-2.837693440339848,,,8033,validation_loglike
50,valid,-2.7975981916056236,,,2116,validation_loglike
51,train,-2.8221491620502928,,,8033,validation_loglike
51,valid,-2.7810478571006616,,,2116,validation_loglike
52,train,-2.799072478370472,,,8033,validation_loglike
