accuracy,checkpoint,checkpoint_task,data_path,data_sha256,elapsed_seconds,eval_kind,eval_name,eval_task,evaluation_scope,events,events_per_second,from_cache,leaf_count,local_time_mae,max_depth,mean_leaf_depth,memory_rows,memory_view,nll_per_event,node_count,protocol,regime_id,sequences,stage_label,variant
0.0994838104176443,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_05_best.pt,5,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/controls/task_06_no_transient/test.csv,398bf2eab35597450c0fdf60dfaf7026fe4ad3afb58c72ed40dbfea561e16845,4.627804619987728,matched_control_pre,task_06_control_pre,6,matched_control,2131,460.47752119787003,False,2,1.1273565171526834,1,1.0,108,full,3.326572011860812,3,frozen,,32,C_1_with_transient_X_control,frozen/full
0.0990145471609573,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_05_best.pt,5,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/controls/task_06_no_transient/test.csv,398bf2eab35597450c0fdf60dfaf7026fe4ad3afb58c72ed40dbfea561e16845,7.282301408995409,matched_control_pre,task_06_control_pre,6,matched_control,2131,292.6272726596702,False,2,1.127395905557791,1,1.0,108,full,3.3257215652931245,3,fast_adapt,,32,C_1_with_transient_X_control,fast_adapt/full
0.0990145471609573,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_05_best.pt,5,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/controls/task_06_no_transient/test.csv,398bf2eab35597450c0fdf60dfaf7026fe4ad3afb58c72ed40dbfea561e16845,1286.3119673319743,matched_control_pre,task_06_control_pre,6,matched_control,2131,1.6566743170554883,False,2,1.230926237411269,1,1.0,108,full,3.325711085630213,3,online_write,,32,C_1_with_transient_X_control,online_write/full
0.3580478648521821,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_06_best.pt,6,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/controls/task_06_no_transient/test.csv,398bf2eab35597450c0fdf60dfaf7026fe4ad3afb58c72ed40dbfea561e16845,4.368141065002419,matched_control,task_06_control,6,matched_control,2131,487.85054518353104,False,2,1.0999440972316104,1,1.0,132,full,2.8622651048693397,3,frozen,,32,C_1_with_transient_X_control,frozen/full
0.3575786015954951,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_06_best.pt,6,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/controls/task_06_no_transient/test.csv,398bf2eab35597450c0fdf60dfaf7026fe4ad3afb58c72ed40dbfea561e16845,7.224262910982361,matched_control,task_06_control,6,matched_control,2131,294.9781903369606,False,2,1.0999250416462547,1,1.0,132,full,2.8624007441190864,3,fast_adapt,,32,C_1_with_transient_X_control,fast_adapt/full
0.3575786015954951,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_06_best.pt,6,/home/xinye/Benchmark/Datasets/CL/hm_continual_v2/controls/task_06_no_transient/test.csv,398bf2eab35597450c0fdf60dfaf7026fe4ad3afb58c72ed40dbfea561e16845,1280.4142333399504,matched_control,task_06_control,6,matched_control,2131,1.664305147906161,False,2,1.1665820512415406,1,1.0,132,full,2.862417597248486,3,online_write,,32,C_1_with_transient_X_control,online_write/full
