anchor_index,checkpoint,checkpoint_task,evaluation_scope,events,first_seen_task,nise,nise_type_0,nise_type_1,nise_type_2,nise_type_3,nise_type_4,nise_type_5,nise_type_6,nise_type_7,plot_path,regime_id,variant
10,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,66,0,0.163139039843835,0.1826054910232679,0.13778346512832776,0.08428483523207901,0.212725399535234,0.1536447848827601,0.1840359814698461,0.1584476958571575,0.13963011686405352,,A_1,frozen/full
11,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,72,0,0.1721477497613286,0.1961620758112504,0.1447131859144128,0.09439704669023816,0.2326553739226115,0.107882626228559,0.17096152113573307,0.2031483637475298,0.1378111931696992,,A_1,frozen/full
12,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,64,0,0.15992108281798456,0.17158265157176988,0.15401259355917654,0.06661445049071545,0.18678896459493577,0.13889279219074868,0.17821040488052756,0.09753390573472669,0.11363122327818545,,A_1,frozen/full
13,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,53,0,0.20095872888666186,0.2651791814460097,0.21168310356084108,0.06991571651752983,0.20863086395652125,0.14931646468058518,0.16850696051364855,0.1332944358394007,0.12404423201656718,,A_1,frozen/full
14,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,72,0,0.1775646965948789,0.18709752270593485,0.17941718503421084,0.09334209063092205,0.2040702943849923,0.1368939557074523,0.17767522363856647,0.12835976582029268,0.13883827331747817,,A_1,frozen/full
15,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,68,0,0.16643249132718146,0.17387909268431478,0.15727248604785096,0.10343154895572651,0.22348209047013487,0.1597973766335971,0.19615534618297017,0.24259918741245057,0.1511637988571733,,A_1,frozen/full
16,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,78,0,0.2038926116528336,0.2388818142697102,0.18580127999986007,0.08178262318839197,0.1745834223131967,0.1284628087378361,0.1994305198064539,0.15140910690400655,0.1473148779398606,,A_1,frozen/full
17,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,55,0,0.15056955003692926,0.13987958573546502,0.1592442235178851,0.07375811564404212,0.1589954498785331,0.09115164084867748,0.18262054620794613,0.1449568167645741,0.10732887032878088,,A_1,frozen/full
18,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,69,0,0.18836467194281367,0.28733921652101485,0.2195352713780716,0.07598373140104862,0.17812791303554923,0.18654938112920175,0.188390096810312,0.16569870955818203,0.16246380349450712,,A_1,frozen/full
19,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,72,0,0.1628036539448642,0.16612776314948063,0.1607320073977174,0.06199292526788283,0.2543436443013095,0.08126841259372543,0.18433939629938256,0.16265150616098395,0.06910756113382965,,A_1,frozen/full
20,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,55,0,0.16171126962774526,0.15798759714808022,0.16696910081025107,0.08163630990045231,0.17458561676667614,0.12295973527712886,0.20530531089958584,0.1307074741543713,0.1312829452906756,,A_1,frozen/full
21,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,60,0,0.20902066798577365,0.27728767176203223,0.19398515323837942,0.10530557896227907,0.19593625697643452,0.14039186902775166,0.19932031549247844,0.14755483986351325,0.16334007916889554,,A_1,frozen/full
22,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,63,0,0.19275670983419083,0.1651582824362407,0.2126273917054338,0.09083716713200006,0.18345410719401434,0.11707610086100914,0.2029427893814956,0.16797597688691068,0.1549550002923795,,A_1,frozen/full
23,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,73,0,0.15917488243005593,0.15596837233052036,0.16556660808018822,0.07321625757144341,0.19205960048329926,0.17857634288429658,0.1566055282954357,0.09493251789155267,0.1226922089489092,,A_1,frozen/full
24,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,78,0,0.14329677756357267,0.1684239569805356,0.16503469881844968,0.07288878388681773,0.11940488759250832,0.1820549030417514,0.16547207062416544,0.18987047764765402,0.12676454083965047,,A_1,frozen/full
25,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,70,0,0.16683473257727974,0.165467607389806,0.17645855721712642,0.07941462863572415,0.1017056665664915,0.14556733782787157,0.20043096946116118,0.15386735978141508,0.12854223935934023,,A_1,frozen/full
26,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,58,0,0.19240048480455346,0.21269401288309256,0.19453917340445862,0.07369742425941346,0.1957203308570638,0.12577864060007765,0.18979604512836687,0.14931451977345175,0.14264234500817197,,A_1,frozen/full
27,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,70,0,0.1836816934802063,0.22493961384128747,0.15156719226655296,0.09452378594560651,0.16861097001696196,0.12852580617625628,0.18983202189548698,0.11743562435725961,0.14434128956192943,,A_1,frozen/full
28,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,60,0,0.1750419412015789,0.22113904766667591,0.15869095742929729,0.05785004044944216,0.16359408747030213,0.18573101514981544,0.17023464615316974,0.21798457441108626,0.13238822969331548,,A_1,frozen/full
29,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,64,0,0.16850944461561224,0.19219129197379903,0.16155877992436596,0.06427845500357586,0.16942651467560332,0.12722223207488137,0.1814033303878532,0.16624886086362334,0.12358898387318622,,A_1,frozen/full
30,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,62,0,0.14713970421884118,0.16618696070092895,0.1580896912849437,0.06814743545195193,0.14419315186871026,0.18822369457008353,0.16504055149167432,0.15360639778138402,0.11822507411403911,,A_1,frozen/full
31,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,67,0,0.15702136750323475,0.1683545199777099,0.1463228604620072,0.09988428230053853,0.18854885705091828,0.1386733336090857,0.17834464695474103,0.21009427416081716,0.15227099967206068,,A_1,frozen/full
32,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,49,0,0.17827403885499296,0.19936831261253898,0.18900713156110518,0.07557694863212326,0.17058240307193298,0.15982916981250578,0.16987352809762934,0.1344838701583472,0.12051271411145054,,A_1,frozen/full
33,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,62,0,0.16311304193077109,0.20538300541934323,0.1359198431626431,0.08305003875842312,0.14382594008557464,0.1628233931515289,0.1800190929584709,0.11564589434718897,0.15155744732129733,,A_1,frozen/full
34,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,51,0,0.18656539882196857,0.22773548217147405,0.16065388949957446,0.0622258445342582,0.17390334225123424,0.1811981760199768,0.17254884734970258,0.10133229473921627,0.10770073919366446,,A_1,frozen/full
35,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,68,0,0.1534456540632241,0.17363141769650986,0.14383486606032103,0.06728252124354242,0.1620801924198394,0.15945879586462192,0.15949224136473616,0.22052081552921662,0.12578033639054245,,A_1,frozen/full
36,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,55,0,0.18440149664472869,0.17850554400353186,0.1952920979548684,0.09870562686139395,0.1930062269526744,0.1378510410406961,0.18404240958462337,0.14783202146047836,0.14795259527903143,,A_1,frozen/full
37,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,69,0,0.18305460856024375,0.19604994189184977,0.1979811260853769,0.0801401405131573,0.20788770939589854,0.16496612376947994,0.17502906659843545,0.14585502582246132,0.1448649743967807,,A_1,frozen/full
38,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,49,0,0.1788999988968762,0.21419624522929426,0.14219348951227528,0.07380140738438547,0.2808624561364615,0.0923482559150982,0.18910856397615539,0.2064000880244088,0.11278711655587485,,A_1,frozen/full
39,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,75,0,0.1657065040921264,0.18138264368229787,0.15692381307520112,0.07798688243749337,0.18474116086910553,0.16894959414445168,0.17969639236301857,0.1372624934882347,0.14192886088827802,,A_1,frozen/full
40,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,59,0,0.2183993040681653,0.30354462330435084,0.23622122130015175,0.09509846364560817,0.19739300104369806,0.15865168008792235,0.19080003986408497,0.20590917763603248,0.16583657130615542,,A_1,frozen/full
41,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,78,0,0.15828922989289046,0.1534826584505705,0.1630309770786225,0.07378373232838704,0.15379496494586642,0.11714709317478456,0.1857301244887658,0.1550998559233247,0.05484997519056816,,A_1,frozen/full
42,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,75,0,0.16984436102681058,0.18936246029554046,0.1541499710659322,0.09459058921165708,0.20801830567284882,0.11152917917641379,0.18795348216735897,0.20156937321140847,0.1382774046730292,,A_1,frozen/full
43,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,78,0,0.1765089002563169,0.1872471987457697,0.17305414935373062,0.08423060140252599,0.20959083043029078,0.14286417709038857,0.18234824132645877,0.17598812480291343,0.15100792946365713,,A_1,frozen/full
44,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,77,0,0.17280172277739286,0.19570340185293444,0.1499823822225519,0.0730626889323979,0.20803411342139588,0.12269449877416139,0.18033774301077007,0.1163057847399211,0.10949573720175537,,A_1,frozen/full
45,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,71,0,0.17527040336237118,0.19959168027537497,0.17307089938837697,0.06594141501020723,0.18182734935495734,0.11927848255486942,0.1613884204087062,0.16212726400610936,0.12363456109210536,,A_1,frozen/full
46,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,65,0,0.16180653208331833,0.1528054534769534,0.17506996979495992,0.06183039374772339,0.18065728574786855,0.11955930942685754,0.1626022605052937,0.10696640437839819,0.09672170400415561,,A_1,frozen/full
47,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,70,0,0.1532991002817613,0.166503725343457,0.14489487248439586,0.08979090884303409,0.17337596315576148,0.14975096570767993,0.17630137281791125,0.17058854022772862,0.12799403298374862,,A_1,frozen/full
48,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,71,0,0.16427366454562045,0.16497565126089223,0.16917614348136087,0.08889355734969173,0.18390966594804112,0.15769282134778997,0.18376177249965112,0.16744081459659366,0.13513215885301819,,A_1,frozen/full
49,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,80,0,0.16474568934828512,0.19337503471974496,0.14965443494122876,0.05440177226556923,0.1521355775169677,0.07980233731069904,0.18059223151846424,0.1499062325134431,0.13036333476567322,,A_1,frozen/full
50,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,50,0,0.1570519576177514,0.13210777141276372,0.17288715739532615,0.09701077032324279,0.1579552748123266,0.0956239871120015,0.19841744737911302,0.22029401560716272,0.13009795325994156,,A_1,frozen/full
51,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,60,0,0.1474311518512968,0.1903547581915631,0.1520825542429525,0.07548034903346482,0.14708180404342894,0.20984734454898887,0.15552392795674186,0.20901325605523766,0.14741598483820584,,A_1,frozen/full
52,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,66,0,0.17634425029605444,0.14845213440807511,0.19269242316152235,0.09985520848731945,0.2043812258826298,0.1452805647861361,0.1890894849575048,0.28508388794034367,0.16487974646096062,,A_1,frozen/full
53,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,49,0,0.20618328115381843,0.2167596866836678,0.21982853803102523,0.10351407879090452,0.21334102072207503,0.12370568949780664,0.197669165552341,0.15005328620996175,0.16421328233684412,,A_1,frozen/full
54,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,72,0,0.16703596800090598,0.2292293694502134,0.09971888773234933,0.06501879039754997,0.1426660925076874,0.18592071918379036,0.1541938530739862,0.159403662395151,0.13291967829609214,,A_1,frozen/full
55,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,77,0,0.16366804107144575,0.16535443233381514,0.16587962739432016,0.08854707543594427,0.18459328007188028,0.13491465329585567,0.19942492998331504,0.1759146879573659,0.17300670502500318,,A_1,frozen/full
56,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,77,0,0.15996116799533586,0.21250113200054996,0.2032786312365225,0.09161011254844802,0.14062390029710053,0.23105310408855323,0.17657164450029253,0.12417209117730137,0.1576722109339043,,A_1,frozen/full
57,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,70,0,0.16397711792933364,0.180892402953139,0.14444601649606453,0.09526758608832078,0.21504725672548436,0.10343537772711374,0.18829147370278926,0.228768253206203,0.14631771254617476,,A_1,frozen/full
58,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,70,0,0.158436201582186,0.1798701817606539,0.13561661361476118,0.06521878097987614,0.19574309401245937,0.14242057935587027,0.1678235151563085,0.10604226138878553,0.09036518151717872,,A_1,frozen/full
59,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,58,0,0.16282240286358451,0.177446814377458,0.14996490292729153,0.09800047965241518,0.19854160503354482,0.09812597943268378,0.19128621387092865,0.1335858524260697,0.13684398559757618,,A_1,frozen/full
60,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,73,0,0.14023620610802667,0.16645048719900737,0.12794683796460646,0.04874410036538172,0.14592201064014332,0.25314352930468326,0.14345683219520508,0.33181085307928354,0.1356240262194585,,A_1,frozen/full
61,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,59,0,0.1711465745343795,0.17384869736571892,0.17708917432734628,0.09189921791470439,0.17918309305625402,0.13120713413373886,0.19268121922975656,0.10711017129336821,0.15177665579876207,,A_1,frozen/full
62,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,56,0,0.16606355874510398,0.2102281604001697,0.10270051854815622,0.1261581745239463,0.2330340117109947,0.13840676271026567,0.14614194317848742,0.21226305451112007,0.10317747767669343,,A_1,frozen/full
63,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,seen_law,72,0,0.17069919999861513,0.20197883183509463,0.16207091730173342,0.08673675718726896,0.12160761577722845,0.13518343126578625,0.17989622868153257,0.20222433761132186,0.1400317643545858,,A_1,frozen/full
0,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,ood_unseen,72,1,0.788845018871744,2.3411030370171813,1.6828445870676612,0.1422423431872064,1.2548251185043438,0.7510182702325706,0.7499992628347252,0.8012256183223124,0.4734435944325755,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/native/intensity_curves/checkpoint_task_00/B_1_000.png,B_1,frozen/full
1,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,ood_unseen,73,1,0.8451883469633846,2.7860267518951902,2.3169895262500178,0.15339490024547503,1.3978559571397688,0.8394828845380966,0.8085013981802699,0.8662994954190777,0.6011847232222923,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/native/intensity_curves/checkpoint_task_00/B_1_001.png,B_1,frozen/full
2,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,ood_unseen,57,1,0.7841400979150425,2.0539153567769133,1.5624363490829427,0.2227249245628769,1.762970959369696,0.6865804050843063,0.7429819796685438,0.7618878417877746,0.3818396970576243,,B_1,frozen/full
3,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,ood_unseen,79,1,0.7973069435861618,1.8423913238777008,1.478285768680049,0.3506068325506306,1.8213295229140507,0.7809660476492818,0.7421293913590579,0.8279228994136277,0.38926449311294575,,B_1,frozen/full
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,ood_unseen,74,1,0.7796262990120701,2.2152369703098205,1.846031921839541,0.2479683310662684,1.0960722564529268,0.7432764777318395,0.7435512955888904,0.7918963432834594,0.48778125529657973,,B_1,frozen/full
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,ood_unseen,56,1,0.8688957657784478,4.16743360517514,3.37125339231344,0.47127120582843596,2.2631934615119507,0.8651299099088519,0.8507667383872619,0.8842181361547381,0.6092349905464217,,B_1,frozen/full
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,ood_unseen,54,1,0.8106970258603292,1.8833584458639951,1.5694740598556678,0.2093872193160937,2.4932684605700866,0.7876634155265619,0.8101183776575438,0.823336728677826,0.6107381247248976,,B_1,frozen/full
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,ood_unseen,48,1,0.8198830111394305,1.9057993308761243,1.8346155279817526,0.2504218404606192,1.244580043624766,0.7849835407561887,0.8152399944734443,0.8309040407663765,0.47370383528340415,,B_1,frozen/full
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,ood_unseen,65,1,0.848116882712746,2.860512983342129,2.0244568428927514,0.12761623675165676,2.184560322385092,0.8079482707447744,0.8368215795280882,0.852477781147743,0.43600188073091545,,B_1,frozen/full
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,ood_unseen,80,1,0.7929932528552736,2.4774313092664966,1.894696670536484,0.11771669135499964,1.4914041682606833,0.7443921575237892,0.7472811859876931,0.7937694005485052,0.5114981769453925,,B_1,frozen/full
10,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,ood_unseen,80,1,0.8921061311952313,6.316760366781098,4.359016925002414,1.0289425237650263,4.053741240776549,0.8805293515217936,0.8763557554717586,0.9019018716738851,0.5658531974396027,,B_1,frozen/full
11,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,ood_unseen,68,1,0.8318832898877939,2.5458766788147207,1.889441310602509,0.16993198123780984,0.8325840508193355,0.8109429330559821,0.8165396733542087,0.8510870834256069,0.48820110521192206,,B_1,frozen/full
12,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,ood_unseen,70,1,0.8221965581506272,1.9022516247946355,1.4684441922969615,0.21952788356330305,0.9511385575756599,0.8224761985256337,0.7992112154225542,0.8595943105877187,0.47693748006749764,,B_1,frozen/full
13,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,ood_unseen,68,1,0.7788754024719957,2.0146769712791404,1.6762674845688816,0.1923493945452868,1.2684837398835407,0.7636441217704281,0.7190741347550323,0.812864591871275,0.4485013569519332,,B_1,frozen/full
14,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,ood_unseen,61,1,0.8401683684736603,3.527112360127773,3.028403152784665,0.14800732118885754,1.4190120379156093,0.7616895017711588,0.7516134669588743,0.8105221905086731,0.45018898710791644,,B_1,frozen/full
15,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,ood_unseen,68,1,0.8498904494680319,2.6067795733646526,2.092932327797728,0.22589423873302628,1.460121645929893,0.7852226249138262,0.8281030818119476,0.8397280150023672,0.30071075599534963,,B_1,frozen/full
16,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,ood_unseen,70,1,0.8421324954580383,2.3240389301035838,1.8528696406627476,0.21846290696846535,1.5592502779959336,0.8292457909363966,0.8102878638672956,0.8676797056842613,0.38015328159958256,,B_1,frozen/full
17,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,ood_unseen,64,1,0.8570606768550374,3.133733422208798,2.7177977977164147,0.4552942664626595,1.4281116632246746,0.8201044353294141,0.8474587309517454,0.8558466498092264,0.4359000879003791,,B_1,frozen/full
18,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,ood_unseen,60,1,0.8404005945068872,2.166871328765003,1.8680087577558884,0.42857389469278884,1.717454761654722,0.8088412583200992,0.8316189337221627,0.8493276187678195,0.4401075920686782,,B_1,frozen/full
19,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,ood_unseen,65,1,0.7390599950796636,1.302797598371436,1.1371675202809985,0.13744059133833428,1.5275878708576238,0.7253904121991478,0.7376351076194312,0.7847247238820346,0.44378223130897315,,B_1,frozen/full
20,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,ood_unseen,63,1,0.7713182033636964,2.008030135646272,1.7372639339539355,0.21132801172928914,0.5911516117091102,0.7385579928771473,0.718009584090938,0.795108835392783,0.44921212204667477,,B_1,frozen/full
21,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,ood_unseen,55,1,0.8117871028696599,1.9774739604232707,1.6632204586622898,0.4251307520956385,1.4004255528247276,0.7757281504601218,0.7933790341521949,0.8251464640367249,0.4272485931587359,,B_1,frozen/full
22,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_17/checkpoint/task_00_best.pt,0,ood_unseen,75,1,0.779472282165129,1.6230945524172529,1.3561568364932923,0.15715224141592157,1.4353846789312517,0.7646260764691521,0.7489137520310284,0.822051044368277,0.3724867240185533,,B_1,frozen/full
