accuracy,anchor,evaluation,evaluation_scope,nll_per_event,num_events,task,time_rmse
0.29016670693404206,X_transient,frozen_anchor,diagnostic_only,2.9197430312273496,4139,5,6.0419147572038145
0.34509803921568627,A_merge,frozen_anchor,persistent,2.7429512771905635,4080,5,5.672178916802227
0.11387369467926405,E_1,frozen_anchor,persistent,3.3666370606197167,4022,5,8.183296010941143
0.1178484107579462,,pre_update,,3.3244651589242054,2045,6,5.90073241486045
0.16283618581907092,,scratch_pre,,7.64938732044621,2045,6,2.148054012507116
0.360880195599022,,post_update,,2.5457088554400977,2045,6,4.7171626667621265
0.24099589074208363,A_1,frozen_anchor,persistent,3.061622816956732,4137,6,24.640177046301766
0.09062574922081036,B_1,frozen_anchor,persistent,3.5897901338857587,4171,6,5.664739151942838
0.3804152781338118,C_1,frozen_anchor,persistent,2.3732103447032813,3901,6,4.806447024356895
0.08462825723165192,B_prime_1,frozen_anchor,persistent,3.561855884308511,4183,6,5.60675414897237
0.20914372316241475,A_2,frozen_anchor,persistent,3.1279945614422835,3959,6,23.02042730382781
0.25755013288233874,X_transient,frozen_anchor,diagnostic_only,2.9225460180599176,4139,6,4.784303547149113
0.23112745098039217,A_merge,frozen_anchor,persistent,3.0138193167892156,4080,6,4.9237709350241134
0.10119343610144207,E_1,frozen_anchor,persistent,3.325682865334411,4022,6,9.906377379229584
0.21396283274736314,,pre_update,,3.063656817004646,1991,7,5.82241742220297
0.11300853842290307,,scratch_pre,,8.827752228779508,1991,7,2.4179832300631032
0.34354595680562533,,post_update,,2.810522841066047,1991,7,5.502293937402937
0.3751510756586899,A_1,frozen_anchor,persistent,2.749147366751269,4137,7,9.29977453715229
0.0951810117477823,B_1,frozen_anchor,persistent,3.4867708676726203,4171,7,7.838604374040443
0.10202512176365035,C_1,frozen_anchor,persistent,3.2149844390861317,3901,7,6.397649710238851
0.11307673918240498,B_prime_1,frozen_anchor,persistent,3.4301726295421946,4183,7,8.09468382874548
0.33569083101793384,A_2,frozen_anchor,persistent,2.886441987402122,3959,7,12.69232755276762
0.2918579366996859,X_transient,frozen_anchor,diagnostic_only,2.92397299317468,4139,7,4.918846998584323
0.3519607843137255,A_merge,frozen_anchor,persistent,2.7516831341911763,4080,7,5.38574151843842
0.10641471904525111,E_1,frozen_anchor,persistent,3.3393591108279463,4022,7,13.778004233970455
0.3354338342220068,,pre_update,,2.829316709206859,2063,8,69.97352868358419
0.10809500727096462,,scratch_pre,,8.75091360427775,2063,8,2.4558796130955645
0.3257392147358216,,post_update,,2.8227522494546777,2063,8,100.19867322158498
0.36717428087986465,A_1,frozen_anchor,persistent,2.74952245928511,4137,8,15.89849130019675
0.10309278350515463,B_1,frozen_anchor,persistent,3.436583141033325,4171,8,8.128789251586943
0.095872853114586,C_1,frozen_anchor,persistent,3.282386026820046,3901,8,7.797739516851898
0.12407363136504901,B_prime_1,frozen_anchor,persistent,3.3769101683899114,4183,8,8.59008439796377
0.3346804748673908,A_2,frozen_anchor,persistent,2.874996053296287,3959,8,14.047459295356964
0.288717081420633,X_transient,frozen_anchor,diagnostic_only,2.9096900292945156,4139,8,5.405191939548335
0.3443627450980392,A_merge,frozen_anchor,persistent,2.738365981158088,4080,8,6.609574972059438
