event_times,event_types
"[0.66151892,4.68680533,4.90965785,8.78214368,15.9637343,16.66613292,20.81886746,20.97495857,21.59865637,23.5006832,27.69517418,27.71595122,29.60849863,31.05447538,32.6104382,33.82540049]","[2,4,0,3,0,5,1,5,7,1,5,1,5,1,6,1]"
