Epoch,Split,Log-likelihood,Accuracy,RMSE,num_events,SelectionMetric
1,train,-6.41925048828125,,,1,validation_loglike
1,valid,-4.260002136230469,,,1,validation_loglike
2,train,-4.489470481872559,,,1,validation_loglike
2,valid,-3.3775391578674316,,,1,validation_loglike
3,train,-3.486753463745117,,,1,validation_loglike
3,valid,-3.0324807167053223,,,1,validation_loglike
4,train,-2.7523179054260254,,,1,validation_loglike
4,valid,-2.9617538452148438,,,1,validation_loglike
5,train,-2.4980239868164062,,,1,validation_loglike
5,valid,-2.8835015296936035,,,1,validation_loglike
6,train,-3.044762372970581,,,1,validation_loglike
6,valid,-2.8418798446655273,,,1,validation_loglike
7,train,-2.8916335105895996,,,1,validation_loglike
7,valid,-2.834792137145996,,,1,validation_loglike
8,train,-2.8049488067626953,,,1,validation_loglike
8,valid,-2.726924419403076,,,1,validation_loglike
9,train,-3.025324583053589,,,1,validation_loglike
9,valid,-2.513563632965088,,,1,validation_loglike
10,train,-2.8051199913024902,,,1,validation_loglike
10,valid,-2.0414493083953857,,,1,validation_loglike
11,train,-2.2123045921325684,,,1,validation_loglike
11,valid,-1.6909360885620117,,,1,validation_loglike
12,train,-1.8705875873565674,,,1,validation_loglike
12,valid,-22.924848556518555,,,1,validation_loglike
13,train,-9.789421081542969,,,1,validation_loglike
13,valid,-2.701897621154785,,,1,validation_loglike
14,train,-2.659451961517334,,,1,validation_loglike
14,valid,-2.8203229904174805,,,1,validation_loglike
15,train,-2.915039539337158,,,1,validation_loglike
15,valid,-1.718587875366211,,,1,validation_loglike
16,train,-0.7736175060272217,,,1,validation_loglike
16,valid,-2.2482709884643555,,,1,validation_loglike
17,train,-3.03521466255188,,,1,validation_loglike
17,valid,-7.125868320465088,,,1,validation_loglike
18,train,-23.008041381835938,,,1,validation_loglike
18,valid,-2.345282554626465,,,1,validation_loglike
19,train,-3.0469391345977783,,,1,validation_loglike
19,valid,-2.7842328548431396,,,1,validation_loglike
20,train,-3.2005279064178467,,,1,validation_loglike
20,valid,-2.7313201427459717,,,1,validation_loglike
21,train,-2.7613937854766846,,,1,validation_loglike
21,valid,-2.3459320068359375,,,1,validation_loglike
22,train,-1.4658129215240479,,,1,validation_loglike
22,valid,-17.181865692138672,,,1,validation_loglike
23,train,-8.370431900024414,,,1,validation_loglike
23,valid,-11.258463859558105,,,1,validation_loglike
24,train,-1.2513400316238403,,,1,validation_loglike
24,valid,-1.5160573720932007,,,1,validation_loglike
25,train,-1.6320796012878418,,,1,validation_loglike
25,valid,-1.443835973739624,,,1,validation_loglike
26,train,-1.4456547498703003,,,1,validation_loglike
26,valid,-1.7154011726379395,,,1,validation_loglike
27,train,-2.836874008178711,,,1,validation_loglike
27,valid,-1.2355401515960693,,,1,validation_loglike
28,train,-1.4084299802780151,,,1,validation_loglike
28,valid,-1.307663917541504,,,1,validation_loglike
29,train,-2.0614662170410156,,,1,validation_loglike
29,valid,-1.0673918724060059,,,1,validation_loglike
30,train,-3.4421017169952393,,,1,validation_loglike
30,valid,-0.9889472126960754,,,1,validation_loglike
31,train,-1.266791820526123,,,1,validation_loglike
31,valid,-1.1807208061218262,,,1,validation_loglike
32,train,-0.3473365008831024,,,1,validation_loglike
32,valid,-3.5053675174713135,,,1,validation_loglike
33,train,-2.7975974082946777,,,1,validation_loglike
33,valid,-3.7317800521850586,,,1,validation_loglike
34,train,-3.670607089996338,,,1,validation_loglike
34,valid,-1.6969809532165527,,,1,validation_loglike
35,train,-1.866811990737915,,,1,validation_loglike
