Epoch, Split, Log-likelihood, Accuracy, RMSE
1, train, -2.77924,  0.00000,  1.53322
1, validation, -2.74008,  0.00000,  1.50926
2, train, -2.72805,  0.00000,  1.52514
2, validation, -2.69270,  0.00000,  1.44118
3, train, -2.67786,  0.00000,  1.43675
3, validation, -2.64503,  0.00000,  1.37381
4, train, -2.59554,  0.00000,  1.30044
4, validation, -2.59721,  0.00000,  1.30810
5, train, -2.62196,  0.00000,  1.40972
5, validation, -2.54941,  0.00000,  1.24290
6, train, -2.53508,  0.00000,  1.26020
6, validation, -2.50208,  1.00000,  1.18017
7, train, -2.36916,  0.00000,  0.97429
7, validation, -2.45583,  1.00000,  1.12233
8, train, -2.31431,  0.00000,  0.94017
8, validation, -2.41055,  1.00000,  1.06840
9, train, -2.33768,  1.00000,  0.96647
9, validation, -2.36628,  1.00000,  1.01756
10, train, -2.31067,  1.00000,  0.95569
10, validation, -2.32329,  1.00000,  0.96971
11, train, -2.37423,  1.00000,  1.06501
11, validation, -2.28121,  1.00000,  0.92322
12, train, -2.22845,  1.00000,  0.86569
12, validation, -2.24100,  1.00000,  0.88041
13, train, -2.25878,  1.00000,  0.90471
13, validation, -2.20230,  1.00000,  0.84011
14, train, -2.26226,  1.00000,  0.93536
14, validation, -2.16446,  1.00000,  0.80098
15, train, -2.21200,  1.00000,  0.88223
15, validation, -2.12809,  1.00000,  0.76398
16, train, -2.17792,  1.00000,  0.90170
16, validation, -2.09314,  1.00000,  0.72878
17, train, -2.12052,  1.00000,  0.77193
17, validation, -2.06040,  1.00000,  0.69719
18, train, -2.06380,  1.00000,  0.76167
18, validation, -2.03019,  1.00000,  0.66982
19, train, -2.01704,  1.00000,  0.68558
19, validation, -2.00351,  1.00000,  0.64891
20, train, -2.03580,  1.00000,  0.69009
20, validation, -1.97801,  1.00000,  0.63080
