event_times,event_types
"[3.870002,8.20830444,10.2838278,10.6066958,11.54652798,11.69555785,11.91468266,12.19301422,13.21046567,14.88176489,15.57112013,16.46407739,16.73707486,17.06977268,17.12717068,17.74044209]","[7,1,6,7,0,3,0,2,2,3,5,7,3,1,2,2]"
