Epoch, Split, Log-likelihood, Accuracy, RMSE
1, train, -3.81799,  0.00000,  1.63031
1, validation, -3.80417,  0.00000,  1.62687
2, train, -3.77884,  0.00000,  1.63396
2, validation, -3.76542,  0.00000,  1.62232
3, train, -3.75214,  0.00000,  1.61898
3, validation, -3.72691,  0.14286,  1.61795
4, train, -3.72004,  0.14286,  1.61318
4, validation, -3.68838,  0.14286,  1.61363
5, train, -3.67826,  0.14286,  1.61052
5, validation, -3.64989,  0.28571,  1.60939
6, train, -3.63760,  0.14286,  1.60232
6, validation, -3.61150,  0.57143,  1.60518
7, train, -3.61642,  0.57143,  1.60129
7, validation, -3.57337,  0.57143,  1.60096
8, train, -3.55625,  0.57143,  1.59501
8, validation, -3.53556,  0.57143,  1.59670
9, train, -3.52299,  0.57143,  1.58994
9, validation, -3.49806,  0.57143,  1.59236
10, train, -3.49074,  0.57143,  1.56958
10, validation, -3.46085,  0.57143,  1.58791
11, train, -3.46057,  0.57143,  1.58363
11, validation, -3.42384,  0.57143,  1.58342
12, train, -3.41456,  0.57143,  1.57118
12, validation, -3.38699,  0.57143,  1.57881
13, train, -3.38522,  0.57143,  1.57124
13, validation, -3.35027,  0.57143,  1.57409
14, train, -3.34867,  0.57143,  1.57230
14, validation, -3.31359,  0.57143,  1.56930
15, train, -3.31007,  0.57143,  1.56242
15, validation, -3.27699,  0.57143,  1.56447
16, train, -3.27963,  0.57143,  1.57279
16, validation, -3.24042,  0.57143,  1.55958
17, train, -3.24579,  0.57143,  1.55084
17, validation, -3.20397,  0.57143,  1.55459
18, train, -3.19751,  0.57143,  1.54375
18, validation, -3.16757,  0.57143,  1.54956
19, train, -3.16133,  0.57143,  1.54561
19, validation, -3.13127,  0.57143,  1.54448
20, train, -3.14539,  0.57143,  1.52657
20, validation, -3.09517,  0.57143,  1.53942
