Epoch,Split,Log-likelihood,RMSE,Accuracy,NumEvents,RMSE NumEvents,LearningRate
1,train,-6.653529575892857,4.476139083768256,0.14285714285714285,7,7,0.001
1,valid,-6.653529575892857,5.363596024929394,0.2857142857142857,7,7,0.001
2,train,-6.3742795671735495,4.526491449572445,0.14285714285714285,7,7,0.001
2,valid,-6.3742795671735495,5.175946973425017,0.2857142857142857,7,7,0.001
3,train,-6.137659890311105,4.485212461466878,0.14285714285714285,7,7,0.001
3,valid,-6.137659890311105,5.105583173791545,0.2857142857142857,7,7,0.001
4,train,-5.93865476335798,4.466423595242938,0.14285714285714285,7,7,0.001
4,valid,-5.93865476335798,4.976030059891876,0.2857142857142857,7,7,0.001
5,train,-5.755487169538226,4.434012379937077,0.14285714285714285,7,7,0.001
5,valid,-5.755487169538226,3.7250526022191504,0.2857142857142857,7,7,0.001
6,train,-5.586217062813895,4.409335925462181,0.14285714285714285,7,7,0.001
6,valid,-5.586217062813895,3.797185150701523,0.2857142857142857,7,7,0.001
7,train,-5.44318607875279,4.387820520986035,0.14285714285714285,7,7,0.001
7,valid,-5.44318607875279,3.6151744557577876,0.42857142857142855,7,7,0.001
8,train,-5.334751674107143,4.161584104813903,0.14285714285714285,7,7,0.001
8,valid,-5.334751674107143,3.542563581829662,0.42857142857142855,7,7,0.001
9,train,-5.251337323869977,4.145412652844164,0.14285714285714285,7,7,0.001
9,valid,-5.251337323869977,2.7931813222989437,0.5714285714285714,7,7,0.001
10,train,-5.177520206996372,4.38380138489083,0.2857142857142857,7,7,0.001
10,valid,-5.177520206996372,2.6682624583417542,0.5714285714285714,7,7,0.001
11,train,-5.102079119001116,4.671086171385389,0.2857142857142857,7,7,0.001
11,valid,-5.102079119001116,2.527080674649825,0.42857142857142855,7,7,0.001
12,train,-5.020973205566406,4.490556769227648,0.2857142857142857,7,7,0.001
12,valid,-5.020973205566406,2.3964285480384753,0.42857142857142855,7,7,0.001
13,train,-4.936884198869977,4.338823243377954,0.14285714285714285,7,7,0.001
13,valid,-4.936884198869977,2.29986691771091,0.42857142857142855,7,7,0.001
14,train,-4.856141771589007,4.242522770640472,0.14285714285714285,7,7,0.001
14,valid,-4.856141771589007,2.25956002988836,0.42857142857142855,7,7,0.001
15,train,-4.7830401829310825,4.184525399174499,0.14285714285714285,7,7,0.001
15,valid,-4.7830401829310825,1.7980955918398702,0.42857142857142855,7,7,0.001
16,train,-4.713688441685268,4.168428306561689,0.14285714285714285,7,7,0.001
16,valid,-4.713688441685268,1.8135091293161065,0.42857142857142855,7,7,0.001
17,train,-4.640650068010602,4.138714208073288,0.2857142857142857,7,7,0.001
17,valid,-4.640650068010602,1.8687899975749742,0.42857142857142855,7,7,0.001
18,train,-4.5663027082170755,4.124474562170646,0.2857142857142857,7,7,0.001
18,valid,-4.5663027082170755,1.9785402076150522,0.5714285714285714,7,7,0.001
19,train,-4.503738675798688,3.8205395875393515,0.14285714285714285,7,7,0.001
19,valid,-4.503738675798688,2.068292715268746,0.5714285714285714,7,7,0.001
20,train,-4.466560363769531,3.675282186308357,0.14285714285714285,7,7,0.001
20,valid,-4.466560363769531,2.091258309020203,0.5714285714285714,7,7,0.001
21,train,-4.450277056012835,3.647548955926664,0.14285714285714285,7,7,0.001
21,valid,-4.450277056012835,2.1531279967063948,0.5714285714285714,7,7,0.001
22,train,-4.427280970982143,3.6057442809418974,0.14285714285714285,7,7,0.001
22,valid,-4.427280970982143,2.202605366902767,0.5714285714285714,7,7,0.001
23,train,-4.391198839460101,3.5555407016686082,0.14285714285714285,7,7,0.001
23,valid,-4.391198839460101,2.2467841524327095,0.5714285714285714,7,7,0.001
24,train,-4.3494254520961215,3.508922181700834,0.14285714285714285,7,7,0.001
24,valid,-4.3494254520961215,2.302000978456147,0.5714285714285714,7,7,0.001
25,train,-4.305055618286133,3.470769306713844,0.2857142857142857,7,7,0.001
25,valid,-4.305055618286133,1.8471592747750305,0.5714285714285714,7,7,0.001
