Epoch,Split,Log-likelihood,RMSE,Accuracy,NumEvents,RMSE NumEvents,LearningRate
1,train,-72.322141126853,3.4346460441926476,0.23903644224830142,8095,8095,0.001
1,valid,-4.285217432228916,3.072907690069252,0.24963855421686748,2075,2075,0.001
2,train,-50.11624001119518,3.485080608478247,0.25274861025324274,8095,8095,0.001
2,valid,-4.341706042921687,3.114496504880951,0.27518072289156625,2075,2075,0.001
3,train,-30.36563404783045,3.432926023671712,0.25361334156886967,8095,8095,0.001
3,valid,-4.361804405120482,3.060939638146021,0.2655421686746988,2075,2075,0.001
4,train,-16.308878213789377,3.3487891040153173,0.2518838789376158,8095,8095,0.001
4,valid,-4.373156061746988,2.9772768319955314,0.2689156626506024,2075,2075,0.001
5,train,-9.740562389013279,3.324116212010525,0.24891908585546635,8095,8095,0.001
5,valid,-4.3847882153614455,2.961803779203819,0.26602409638554214,2075,2075,0.001
6,train,-7.8088117423949965,3.3197912052629266,0.25077208153180974,8095,8095,0.001
6,valid,-4.395336972891566,2.9492555089766155,0.26265060240963856,2075,2075,0.001
7,train,-7.542578366275479,3.331384311232031,0.2520074119827054,8095,8095,0.0003
7,valid,-4.396801581325302,2.966236650110343,0.26602409638554214,2075,2075,0.0003
8,train,-7.34072633570105,3.35342492281251,0.25274861025324274,8095,8095,0.0003
8,valid,-4.397631777108434,2.976761779647657,0.26843373493975903,2075,2075,0.0003
9,train,-7.210386306168932,3.369964380677976,0.2526250772081532,8095,8095,0.0003
9,valid,-4.398244540662651,2.9848837917078113,0.2636144578313253,2075,2075,0.0003
10,train,-7.102173047598827,3.3916403708968352,0.25521927115503396,8095,8095,0.0003
10,valid,-4.398757059487952,2.996190634920137,0.2713253012048193,2075,2075,0.0003
11,train,-6.996171440704138,3.402801849216449,0.25497220506485485,8095,8095,0.0003
11,valid,-4.399307228915663,2.9987839528354043,0.26843373493975903,2075,2075,0.0003
12,train,-6.966452574891909,3.407513694931507,0.2550957381099444,8095,8095,8.999999999999999e-05
12,valid,-4.399552899096386,3.016313888323224,0.2708433734939759,2075,2075,8.999999999999999e-05
13,train,-6.942245888665843,3.4138171841436047,0.2548486720197653,8095,8095,8.999999999999999e-05
13,valid,-4.399577371987951,3.0186874042501177,0.2708433734939759,2075,2075,8.999999999999999e-05
14,train,-6.920826175494132,3.414495784493286,0.25497220506485485,8095,8095,8.999999999999999e-05
14,valid,-4.399507718373494,3.02131312835633,0.27228915662650605,2075,2075,8.999999999999999e-05
15,train,-6.8941205991352685,3.416424774532603,0.2553428042001235,8095,8095,8.999999999999999e-05
15,valid,-4.399553840361445,3.0242842427131236,0.2713253012048193,2075,2075,8.999999999999999e-05
16,train,-6.874444583848055,3.420543345337358,0.25410747374922793,8095,8095,8.999999999999999e-05
16,valid,-4.399503482680723,3.025777493929632,0.2713253012048193,2075,2075,8.999999999999999e-05
