Epoch,Split,Log-likelihood,RMSE,Accuracy,NumEvents,RMSE NumEvents,LearningRate
1,train,-4.000952084859212,7.010168047535487,0.3333333333333333,3,3,0.001
1,valid,-4.000952084859212,9.181882771637653,0.3333333333333333,3,3,0.001
2,train,-3.88557497660319,6.977733620559915,0.3333333333333333,3,3,0.001
2,valid,-3.88557497660319,7.882513105480569,0.3333333333333333,3,3,0.001
3,train,-3.783433278401693,6.944422295429088,0.3333333333333333,3,3,0.001
3,valid,-3.783433278401693,8.000337593584918,0.3333333333333333,3,3,0.001
4,train,-3.6934083302815757,6.910502555741997,0.3333333333333333,3,3,0.001
4,valid,-3.6934083302815757,8.133493532364529,0.3333333333333333,3,3,0.001
5,train,-3.6141770680745444,6.876430293335457,0.3333333333333333,3,3,0.001
5,valid,-3.6141770680745444,8.280888848257021,0.3333333333333333,3,3,0.001
6,train,-3.544236501057943,8.148223084127665,0.3333333333333333,3,3,0.001
6,valid,-3.544236501057943,8.44024236876463,0.3333333333333333,3,3,0.001
7,train,-3.4820334116617837,8.260015708040168,0.3333333333333333,3,3,0.001
7,valid,-3.4820334116617837,8.608241805716025,0.3333333333333333,3,3,0.001
8,train,-3.426130930582682,8.375570249359331,0.3333333333333333,3,3,0.001
8,valid,-3.426130930582682,8.780992823191323,0.3333333333333333,3,3,0.001
9,train,-3.375335375467936,8.492247992156521,0.3333333333333333,3,3,0.001
9,valid,-3.375335375467936,8.954497422443186,0.0,3,3,0.001
10,train,-3.328725814819336,8.607507926707552,0.3333333333333333,3,3,0.001
10,valid,-3.328725814819336,9.036691542079584,0.3333333333333333,3,3,0.001
11,train,-3.2856152852376304,8.71902301319864,0.3333333333333333,3,3,0.001
11,valid,-3.2856152852376304,9.200585144895054,0.3333333333333333,3,3,0.001
12,train,-3.245499928792318,8.824752478509872,0.3333333333333333,3,3,0.001
12,valid,-3.245499928792318,9.267734881335848,0.3333333333333333,3,3,0.001
13,train,-3.2080163955688477,8.923012540131339,0.3333333333333333,3,3,0.001
13,valid,-3.2080163955688477,7.991608987493343,0.3333333333333333,3,3,0.001
14,train,-3.1729214986165366,9.012568986675404,0.0,3,3,0.001
14,valid,-3.1729214986165366,8.062532173506542,0.0,3,3,0.001
15,train,-3.1400814056396484,9.092726956879867,0.0,3,3,0.001
15,valid,-3.1400814056396484,8.126673755887794,0.0,3,3,0.001
16,train,-3.109434445699056,9.1634247566881,0.0,3,3,0.001
16,valid,-3.109434445699056,8.183728307863543,0.0,3,3,0.001
17,train,-3.0809221267700195,9.22528596209119,0.0,3,3,0.001
17,valid,-3.0809221267700195,8.233996967128874,0.0,3,3,0.001
18,train,-3.0543832778930664,9.279624445539831,0.0,3,3,0.001
18,valid,-3.0543832778930664,8.278411340327409,0.0,3,3,0.001
19,train,-3.029456456502279,9.328366002260815,0.0,3,3,0.001
19,valid,-3.029456456502279,8.318455754289236,0.0,3,3,0.001
20,train,-3.005558649698893,9.373870374652151,0.0,3,3,0.001
20,valid,-3.005558649698893,8.356028462728084,0.0,3,3,0.001
21,train,-2.981945037841797,9.418645150171216,0.0,3,3,0.001
21,valid,-2.981945037841797,8.39318694884149,0.0,3,3,0.001
22,train,-2.9578323364257812,9.465019204505962,0.0,3,3,0.001
22,valid,-2.9578323364257812,8.43186962508013,0.0,3,3,0.001
23,train,-2.9325599670410156,9.514800739136303,0.0,3,3,0.001
23,valid,-2.9325599670410156,8.47359959257803,0.0,3,3,0.001
24,train,-2.905698776245117,9.569028400247308,0.0,3,3,0.001
24,valid,-2.905698776245117,8.621801990523911,0.0,3,3,0.001
25,train,-2.8770675659179688,9.627834150507969,0.3333333333333333,3,3,0.001
25,valid,-2.8770675659179688,8.670541141786149,0.0,3,3,0.001
