Epoch, Split, Log-likelihood, Accuracy, RMSE
1, train, -3.08070,  0.25806,  2.30024
1, validation, -2.84595,  0.22581,  2.22535
2, train, -2.85320,  0.35484,  2.24590
2, validation, -2.70949,  0.25806,  2.19359
3, train, -2.75839,  0.25806,  2.20545
3, validation, -2.61066,  0.29032,  2.18694
4, train, -2.61466,  0.35484,  2.19401
4, validation, -2.52397,  0.29032,  2.16212
5, train, -2.54929,  0.32258,  2.17797
5, validation, -2.46656,  0.32258,  2.13931
6, train, -2.47467,  0.35484,  2.15911
6, validation, -2.42093,  0.32258,  2.12275
7, train, -2.44947,  0.32258,  2.11447
7, validation, -2.37809,  0.32258,  2.11063
8, train, -2.40798,  0.32258,  2.12121
8, validation, -2.33415,  0.38710,  2.09736
9, train, -2.36931,  0.35484,  2.10908
9, validation, -2.29189,  0.41935,  2.08129
10, train, -2.29621,  0.38710,  2.08638
10, validation, -2.25493,  0.41935,  2.06662
11, train, -2.33081,  0.41935,  2.12653
11, validation, -2.22437,  0.45161,  2.05272
12, train, -2.25240,  0.51613,  2.07023
12, validation, -2.19533,  0.45161,  2.03691
13, train, -2.21572,  0.41935,  2.07098
13, validation, -2.16898,  0.48387,  2.02465
14, train, -2.20487,  0.48387,  2.02310
14, validation, -2.14480,  0.48387,  2.01859
15, train, -2.15708,  0.51613,  2.03012
15, validation, -2.12108,  0.48387,  2.00989
16, train, -2.12332,  0.54839,  2.02821
16, validation, -2.09653,  0.51613,  1.99301
17, train, -2.16927,  0.54839,  1.99968
17, validation, -2.06978,  0.54839,  1.97424
18, train, -2.09397,  0.48387,  2.01849
18, validation, -2.04462,  0.58065,  1.95476
19, train, -2.07624,  0.51613,  1.94745
19, validation, -2.02219,  0.58065,  1.94184
20, train, -2.06503,  0.51613,  1.99060
20, validation, -2.00247,  0.61290,  1.92868
21, train, -2.06377,  0.58065,  1.95748
21, validation, -1.99067,  0.61290,  1.92045
22, train, -2.00400,  0.58065,  1.92199
22, validation, -1.97685,  0.58065,  1.91246
23, train, -2.00140,  0.61290,  1.90901
23, validation, -1.96238,  0.58065,  1.90476
24, train, -1.99059,  0.51613,  1.92314
24, validation, -1.94854,  0.58065,  1.89656
25, train, -1.94813,  0.61290,  1.88317
25, validation, -1.93574,  0.58065,  1.89004
