Epoch,Split,Log-likelihood,Accuracy,RMSE,num_events,SelectionMetric
1,train,-8.35767905151932,,,7997,validation_loglike
1,valid,-6.382004227443377,,,2031,validation_loglike
2,train,-6.110399798361886,,,7997,validation_loglike
2,valid,-4.329859828902019,,,2031,validation_loglike
3,train,-4.278255713079905,,,7997,validation_loglike
3,valid,-3.458542493691531,,,2031,validation_loglike
4,train,-3.3828017537826685,,,7997,validation_loglike
4,valid,-3.382198962949286,,,2031,validation_loglike
5,train,-3.2000171451012878,,,7997,validation_loglike
5,valid,-3.409379231290005,,,2031,validation_loglike
6,train,-3.1587548455670875,,,7997,validation_loglike
6,valid,-3.5274327032557853,,,2031,validation_loglike
7,train,-3.2440947093441292,,,7997,validation_loglike
7,valid,-3.427545890263417,,,2031,validation_loglike
8,train,-3.1600561147930475,,,7997,validation_loglike
8,valid,-3.3785422628938946,,,2031,validation_loglike
9,train,-3.1241598411904463,,,7997,validation_loglike
9,valid,-3.397301302467996,,,2031,validation_loglike
10,train,-3.1588095535825933,,,7997,validation_loglike
10,valid,-3.3567270779480554,,,2031,validation_loglike
11,train,-3.131375437664124,,,7997,validation_loglike
11,valid,-3.2927456456179223,,,2031,validation_loglike
12,train,-3.0767445995373266,,,7997,validation_loglike
12,valid,-3.330061776834072,,,2031,validation_loglike
13,train,-3.0930915499562337,,,7997,validation_loglike
13,valid,-3.25801877538774,,,2031,validation_loglike
14,train,-3.046797822620983,,,7997,validation_loglike
14,valid,-3.2625736629123585,,,2031,validation_loglike
15,train,-3.0401908528198076,,,7997,validation_loglike
15,valid,-3.2760392625246184,,,2031,validation_loglike
16,train,-3.063786126828811,,,7997,validation_loglike
16,valid,-3.2696456871614967,,,2031,validation_loglike
17,train,-3.0567563910685256,,,7997,validation_loglike
17,valid,-3.248411342934515,,,2031,validation_loglike
18,train,-3.0021976014442915,,,7997,validation_loglike
18,valid,-3.4809918913096998,,,2031,validation_loglike
19,train,-3.1443461219832436,,,7997,validation_loglike
19,valid,-3.201129562099951,,,2031,validation_loglike
20,train,-2.977345996936351,,,7997,validation_loglike
20,valid,-3.258695781788528,,,2031,validation_loglike
21,train,-3.051447515474553,,,7997,validation_loglike
21,valid,-3.240934701578656,,,2031,validation_loglike
22,train,-3.0293623292328373,,,7997,validation_loglike
22,valid,-3.219650591611275,,,2031,validation_loglike
23,train,-2.9889895234150305,,,7997,validation_loglike
23,valid,-3.2947740202640325,,,2031,validation_loglike
24,train,-3.0308553207452795,,,7997,validation_loglike
24,valid,-3.241941556268464,,,2031,validation_loglike
25,train,-2.9780667261941978,,,7997,validation_loglike
25,valid,-3.1999789397156575,,,2031,validation_loglike
26,train,-2.962276136754408,,,7997,validation_loglike
26,valid,-3.196582367829887,,,2031,validation_loglike
27,train,-2.968381453591972,,,7997,validation_loglike
27,valid,-3.162491633585672,,,2031,validation_loglike
28,train,-2.942423721395523,,,7997,validation_loglike
28,valid,-3.166797211579887,,,2031,validation_loglike
29,train,-2.9306531941665623,,,7997,validation_loglike
29,valid,-3.17543793851551,,,2031,validation_loglike
30,train,-2.934230219144679,,,7997,validation_loglike
30,valid,-3.167128502354136,,,2031,validation_loglike
31,train,-2.922059151087908,,,7997,validation_loglike
31,valid,-3.1432500827024863,,,2031,validation_loglike
32,train,-2.9061019952794798,,,7997,validation_loglike
32,valid,-3.14143663835549,,,2031,validation_loglike
33,train,-2.9072689367887956,,,7997,validation_loglike
33,valid,-3.130139815284958,,,2031,validation_loglike
34,train,-2.888852606836939,,,7997,validation_loglike
34,valid,-3.1233161389094044,,,2031,validation_loglike
35,train,-2.8801095821089158,,,7997,validation_loglike
35,valid,-3.11451890232644,,,2031,validation_loglike
36,train,-2.8710346458046767,,,7997,validation_loglike
36,valid,-3.130090289958764,,,2031,validation_loglike
37,train,-2.8753697675690884,,,7997,validation_loglike
37,valid,-3.139099812284589,,,2031,validation_loglike
38,train,-2.8804854554833064,,,7997,validation_loglike
38,valid,-3.1074639474858445,,,2031,validation_loglike
39,train,-2.848279530605227,,,7997,validation_loglike
39,valid,-3.103248524818439,,,2031,validation_loglike
40,train,-2.851822851538077,,,7997,validation_loglike
40,valid,-3.086614025572378,,,2031,validation_loglike
41,train,-2.844138084984994,,,7997,validation_loglike
41,valid,-3.0801300544682424,,,2031,validation_loglike
42,train,-2.834006111666875,,,7997,validation_loglike
42,valid,-3.0885553702763415,,,2031,validation_loglike
43,train,-2.8241127532199575,,,7997,validation_loglike
43,valid,-3.0780980736090595,,,2031,validation_loglike
44,train,-2.8198235471114166,,,7997,validation_loglike
44,valid,-3.0841913716303546,,,2031,validation_loglike
45,train,-2.821236430458297,,,7997,validation_loglike
45,valid,-3.065577061407558,,,2031,validation_loglike
46,train,-2.807748706546205,,,7997,validation_loglike
46,valid,-3.0629450066931314,,,2031,validation_loglike
47,train,-2.8160814211579344,,,7997,validation_loglike
47,valid,-3.0568065108013296,,,2031,validation_loglike
48,train,-2.8053058959609856,,,7997,validation_loglike
48,valid,-3.0442020748707534,,,2031,validation_loglike
49,train,-2.8056165593347506,,,7997,validation_loglike
49,valid,-3.0347699043728458,,,2031,validation_loglike
50,train,-2.800968331874453,,,7997,validation_loglike
50,valid,-3.038201576732521,,,2031,validation_loglike
51,train,-2.7877187343691383,,,7997,validation_loglike
51,valid,-3.046712479997538,,,2031,validation_loglike
52,train,-2.7850907957671627,,,7997,validation_loglike
52,valid,-3.062232659404234,,,2031,validation_loglike
53,train,-2.783258565712142,,,7997,validation_loglike
53,valid,-3.0532368406880845,,,2031,validation_loglike
54,train,-2.7892295548330623,,,7997,validation_loglike
54,valid,-3.0589827401834073,,,2031,validation_loglike
55,train,-2.7833113198699513,,,7997,validation_loglike
55,valid,-3.051023587518464,,,2031,validation_loglike
56,train,-2.779650767475303,,,7997,validation_loglike
56,valid,-3.035246164912605,,,2031,validation_loglike
57,train,-2.7736873495529575,,,7997,validation_loglike
57,valid,-3.0239745853335793,,,2031,validation_loglike
58,train,-2.7680573086001,,,7997,validation_loglike
58,valid,-3.0229460933653374,,,2031,validation_loglike
59,train,-2.763991086501188,,,7997,validation_loglike
59,valid,-3.011794720888725,,,2031,validation_loglike
60,train,-2.762586751281731,,,7997,validation_loglike
60,valid,-3.013509835825948,,,2031,validation_loglike
61,train,-2.7556576391928225,,,7997,validation_loglike
61,valid,-3.0113148541358936,,,2031,validation_loglike
62,train,-2.7583827822152056,,,7997,validation_loglike
62,valid,-3.0101572597396604,,,2031,validation_loglike
63,train,-2.757643979773665,,,7997,validation_loglike
63,valid,-3.009402599550714,,,2031,validation_loglike
64,train,-2.7493869771476804,,,7997,validation_loglike
64,valid,-3.008839068654604,,,2031,validation_loglike
65,train,-2.746038797752282,,,7997,validation_loglike
65,valid,-2.9986060784404236,,,2031,validation_loglike
66,train,-2.741858274978117,,,7997,validation_loglike
66,valid,-3.0006474354535944,,,2031,validation_loglike
67,train,-2.7397017045454546,,,7997,validation_loglike
67,valid,-3.016101981782373,,,2031,validation_loglike
68,train,-2.754311675472052,,,7997,validation_loglike
68,valid,-3.0050845200178484,,,2031,validation_loglike
69,train,-2.7354354562648493,,,7997,validation_loglike
69,valid,-2.9939033361798377,,,2031,validation_loglike
70,train,-2.73326862807928,,,7997,validation_loglike
70,valid,-2.9934806880077547,,,2031,validation_loglike
71,train,-2.724630134738027,,,7997,validation_loglike
71,valid,-2.999783867629862,,,2031,validation_loglike
72,train,-2.728340022039515,,,7997,validation_loglike
72,valid,-3.0158596442639096,,,2031,validation_loglike
73,train,-2.7401584187820434,,,7997,validation_loglike
73,valid,-3.0088308945716395,,,2031,validation_loglike
74,train,-2.72859548893335,,,7997,validation_loglike
74,valid,-2.9830649829979072,,,2031,validation_loglike
75,train,-2.7273960645398274,,,7997,validation_loglike
75,valid,-2.9956533111767603,,,2031,validation_loglike
76,train,-2.736721094629236,,,7997,validation_loglike
76,valid,-2.9978511778372723,,,2031,validation_loglike
77,train,-2.727238290530824,,,7997,validation_loglike
77,valid,-3.016300323501354,,,2031,validation_loglike
78,train,-2.726322663967738,,,7997,validation_loglike
78,valid,-3.0603660835179713,,,2031,validation_loglike
79,train,-2.7896633112417155,,,7997,validation_loglike
79,valid,-2.965209660419744,,,2031,validation_loglike
80,train,-2.7077292656621235,,,7997,validation_loglike
80,valid,-3.0204337649249138,,,2031,validation_loglike
81,train,-2.746409786482431,,,7997,validation_loglike
81,valid,-3.0094429891371246,,,2031,validation_loglike
82,train,-2.7373121365824686,,,7997,validation_loglike
82,valid,-2.971480143709995,,,2031,validation_loglike
83,train,-2.7043080608353134,,,7997,validation_loglike
83,valid,-2.984894535096627,,,2031,validation_loglike
84,train,-2.723399448621358,,,7997,validation_loglike
84,valid,-2.9863490410358198,,,2031,validation_loglike
85,train,-2.7141110533637613,,,7997,validation_loglike
85,valid,-2.9853931541574346,,,2031,validation_loglike
86,train,-2.706831956514943,,,7997,validation_loglike
86,valid,-2.9938816989014034,,,2031,validation_loglike
87,train,-2.707217843410029,,,7997,validation_loglike
87,valid,-3.017733432576317,,,2031,validation_loglike
88,train,-2.715547138770789,,,7997,validation_loglike
88,valid,-3.006446706902388,,,2031,validation_loglike
89,train,-2.705191204514193,,,7997,validation_loglike
89,valid,-2.9984772164266373,,,2031,validation_loglike
90,train,-2.7033308877547833,,,7997,validation_loglike
90,valid,-2.992052868045298,,,2031,validation_loglike
91,train,-2.703874548658872,,,7997,validation_loglike
