checkpoint_task,checkpoint,eval_name,regime_id,variant,protocol,memory_view,nll_per_event,accuracy,local_time_mae
3,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_03_best.pt,anchor_A_2,A_2,frozen/full,frozen,full,3.165653315047971,0.21874223216505095,1.1813964473943404
3,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_03_best.pt,anchor_X_transient,X_transient,frozen/full,frozen,full,3.1493214714564,0.17130620985010706,1.0886925845494475
3,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_03_best.pt,anchor_A_merge,A_merge,frozen/full,frozen,full,3.0346070090776243,0.2335907335907336,1.1149684802905933
3,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_03_best.pt,anchor_E_1,E_1,frozen/full,frozen,full,3.2844310579379283,0.21316691140479688,1.0254168218686426
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_04_best.pt,anchor_A_1,A_1,frozen/full,frozen,full,3.2121608745935446,0.20971197333968103,1.251396598716033
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_04_best.pt,anchor_B_1,B_1,frozen/full,frozen,full,3.0809922003267505,0.25832349468713106,1.1370765911223897
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_04_best.pt,anchor_C_1,C_1,frozen/full,frozen,full,2.9488799221428468,0.19495586380832283,0.9446381158816709
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_04_best.pt,anchor_B_prime_1,B_prime_1,frozen/full,frozen,full,3.0279160578839774,0.2575935954791618,1.1465837587770193
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_04_best.pt,anchor_A_2,A_2,frozen/full,frozen,full,3.3150238958781197,0.19164802386278895,1.2508158815342663
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_04_best.pt,anchor_X_transient,X_transient,frozen/full,frozen,full,3.27018520691949,0.15988579586009993,1.1547952979172011
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_04_best.pt,anchor_A_merge,A_merge,frozen/full,frozen,full,3.204713200970506,0.21476833976833976,1.1842835759564256
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_04_best.pt,anchor_E_1,E_1,frozen/full,frozen,full,3.254186106498371,0.15907978463044542,1.058949248789574
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_05_best.pt,anchor_A_1,A_1,frozen/full,frozen,full,3.007570829257543,0.3189716734110926,1.1726596072241682
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_05_best.pt,anchor_B_1,B_1,frozen/full,frozen,full,3.2298961797036414,0.22715466351829988,1.174984609700713
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_05_best.pt,anchor_C_1,C_1,frozen/full,frozen,full,2.9174295297937767,0.22093316519546027,0.9245621939775772
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_05_best.pt,anchor_B_prime_1,B_prime_1,frozen/full,frozen,full,3.1696153141791497,0.23239934071109017,1.1885014801887672
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_05_best.pt,anchor_A_2,A_2,frozen/full,frozen,full,3.1222832262767892,0.3156848123291076,1.179945298578204
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_05_best.pt,anchor_X_transient,X_transient,frozen/full,frozen,full,3.1027417143214295,0.2624315964787057,1.0846533683433777
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_05_best.pt,anchor_A_merge,A_merge,frozen/full,frozen,full,3.0000815004915804,0.32118725868725867,1.1135530029944931
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_05_best.pt,anchor_E_1,E_1,frozen/full,frozen,full,3.2257617309988564,0.12726382770435635,1.002094307543306
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_06_best.pt,anchor_A_1,A_1,frozen/full,frozen,full,3.4115574361596384,0.09664365627231611,1.1895676816937129
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_06_best.pt,anchor_B_1,B_1,frozen/full,frozen,full,3.577055829080809,0.09067296340023613,1.1724655867467382
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_06_best.pt,anchor_C_1,C_1,frozen/full,frozen,full,2.5364031576418786,0.3974779319041614,0.9111858594011689
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_06_best.pt,anchor_B_prime_1,B_prime_1,frozen/full,frozen,full,3.5250143325550574,0.08099835177772545,1.1858279751642244
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_06_best.pt,anchor_A_2,A_2,frozen/full,frozen,full,3.4962273715533874,0.0947054436987323,1.203266223212424
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_06_best.pt,anchor_X_transient,X_transient,frozen/full,frozen,full,3.37014860543018,0.11539376635736379,1.0940135826021893
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_06_best.pt,anchor_A_merge,A_merge,frozen/full,frozen,full,3.4033632646656407,0.0916988416988417,1.1264690432309183
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_06_best.pt,anchor_E_1,E_1,frozen/full,frozen,full,3.4116820056708024,0.08737151248164464,1.0097833232907647
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_07_best.pt,anchor_A_1,A_1,frozen/full,frozen,full,3.0505989163695446,0.2937395858129017,1.1864367323641378
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_07_best.pt,anchor_B_1,B_1,frozen/full,frozen,full,3.458416009427806,0.09374262101534829,1.2162950094644125
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_07_best.pt,anchor_C_1,C_1,frozen/full,frozen,full,2.7463363551251674,0.28877679697351827,0.9520307471141839
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_07_best.pt,anchor_B_prime_1,B_prime_1,frozen/full,frozen,full,3.3989302705028686,0.10124793972215682,1.2273784805416414
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_07_best.pt,anchor_A_2,A_2,frozen/full,frozen,full,3.168075976844691,0.27367636092468306,1.1922774299471763
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_07_best.pt,anchor_X_transient,X_transient,frozen/full,frozen,full,3.1104825346803993,0.2598144182726624,1.096799250077895
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_07_best.pt,anchor_A_merge,A_merge,frozen/full,frozen,full,3.0427983994649646,0.2857142857142857,1.123363784841589
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_07_best.pt,anchor_E_1,E_1,frozen/full,frozen,full,3.267799989884237,0.15859030837004406,1.0296224765898956
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_08_best.pt,anchor_A_1,A_1,frozen/full,frozen,full,3.025055138674897,0.30183289692930254,1.1753751341146221
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_08_best.pt,anchor_B_1,B_1,frozen/full,frozen,full,3.4790298371838566,0.09303423848878395,1.219693291313955
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_08_best.pt,anchor_C_1,C_1,frozen/full,frozen,full,2.767757028048156,0.28549810844892815,0.9443449859811559
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_08_best.pt,anchor_B_prime_1,B_prime_1,frozen/full,frozen,full,3.419039193394326,0.1040734636213798,1.2323325408439736
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_08_best.pt,anchor_A_2,A_2,frozen/full,frozen,full,3.1448749292853933,0.28635346756152125,1.1818698019700473
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_08_best.pt,anchor_X_transient,X_transient,frozen/full,frozen,full,3.1008767475833388,0.2595764929812039,1.0886612546577246
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_08_best.pt,anchor_A_merge,A_merge,frozen/full,frozen,full,3.0175127191433115,0.29464285714285715,1.1142205676516972
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_08_best.pt,anchor_E_1,E_1,frozen/full,frozen,full,3.2747362522418397,0.15712187958883994,1.0187134586358502
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_09_best.pt,anchor_A_1,A_1,frozen/full,frozen,full,3.411151941377076,0.0804570340395144,1.1844324985023795
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_09_best.pt,anchor_B_1,B_1,frozen/full,frozen,full,3.1784567336405605,0.24911452184179456,1.1637752834711896
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_09_best.pt,anchor_C_1,C_1,frozen/full,frozen,full,3.0863748172793684,0.08474148802017654,0.923342297807768
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_09_best.pt,anchor_B_prime_1,B_prime_1,frozen/full,frozen,full,3.128180347332147,0.25453261125500354,1.1745672115921442
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_09_best.pt,anchor_A_2,A_2,frozen/full,frozen,full,3.482640212606856,0.08327119065374099,1.1953590183509335
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_09_best.pt,anchor_X_transient,X_transient,frozen/full,frozen,full,3.3447011130326367,0.10778015703069237,1.0674871852674173
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_09_best.pt,anchor_A_merge,A_merge,frozen/full,frozen,full,3.3920226299624647,0.08711389961389962,1.1234163427905226
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_7/checkpoint/task_09_best.pt,anchor_E_1,E_1,frozen/full,frozen,full,2.870247680768626,0.3392070484581498,0.9724113200146138
