checkpoint_task,checkpoint,eval_name,regime_id,variant,protocol,memory_view,nll_per_event,accuracy,local_time_mae
0,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_00_best.pt,anchor_A_1,A_1,fast_adapt/full,fast_adapt,full,3.0239231933216004,0.33015948583670557,1.20747301936632
0,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_00_best.pt,anchor_B_1,B_1,fast_adapt/full,fast_adapt,full,3.846389467854145,0.07367178276269186,1.4603352579344262
0,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_00_best.pt,anchor_C_1,C_1,fast_adapt/full,fast_adapt,full,3.255856865862429,0.16620428751576294,1.0732364375534154
0,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_00_best.pt,anchor_B_prime_1,B_prime_1,fast_adapt/full,fast_adapt,full,3.7996833465339046,0.07911466917824346,1.4588952492286604
0,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_00_best.pt,anchor_A_2,A_2,fast_adapt/full,fast_adapt,full,3.1538338515404707,0.30201342281879195,1.2112109667621322
0,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_00_best.pt,anchor_X_transient,X_transient,fast_adapt/full,fast_adapt,full,3.17399275146891,0.251724958363074,1.12708100222021
0,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_00_best.pt,anchor_A_merge,A_merge,fast_adapt/full,fast_adapt,full,3.0122742781767973,0.3207046332046332,1.1439553264485363
0,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_00_best.pt,anchor_E_1,E_1,fast_adapt/full,fast_adapt,full,3.4202401249419223,0.15051395007342144,1.1013724354628658
1,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_01_best.pt,anchor_A_1,A_1,fast_adapt/full,fast_adapt,full,3.374465987785065,0.16019995239228754,1.2311929168374276
1,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_01_best.pt,anchor_B_1,B_1,fast_adapt/full,fast_adapt,full,3.1743366426109847,0.2663518299881936,1.1947175702632107
1,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_01_best.pt,anchor_C_1,C_1,fast_adapt/full,fast_adapt,full,3.100363805705933,0.19117276166456496,0.9974773007713982
1,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_01_best.pt,anchor_B_prime_1,B_prime_1,fast_adapt/full,fast_adapt,full,3.1554636028982315,0.2446432776077231,1.2016076338776762
1,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_01_best.pt,anchor_A_2,A_2,fast_adapt/full,fast_adapt,full,3.4661181831786565,0.11483967188665176,1.2253357827767133
1,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_01_best.pt,anchor_X_transient,X_transient,fast_adapt/full,fast_adapt,full,3.386801502519127,0.12966928384487272,1.122721767130563
1,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_01_best.pt,anchor_A_merge,A_merge,fast_adapt/full,fast_adapt,full,3.3614248621878016,0.15033783783783783,1.16465281611704
1,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_01_best.pt,anchor_E_1,E_1,fast_adapt/full,fast_adapt,full,3.305823308839205,0.13582966226138032,1.0441300685768669
2,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_02_best.pt,anchor_A_1,A_1,fast_adapt/full,fast_adapt,full,3.4139821834151047,0.09973815758152821,1.1930440027808553
2,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_02_best.pt,anchor_B_1,B_1,fast_adapt/full,fast_adapt,full,3.4806263064549974,0.08736717827626919,1.1724850426035478
2,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_02_best.pt,anchor_C_1,C_1,fast_adapt/full,fast_adapt,full,2.5459647478101233,0.39394703656998736,0.9064568265840355
2,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_02_best.pt,anchor_B_prime_1,B_prime_1,fast_adapt/full,fast_adapt,full,3.435361536581544,0.08052743112785496,1.188092306077354
2,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_02_best.pt,anchor_A_2,A_2,fast_adapt/full,fast_adapt,full,3.510615529689272,0.09371116082525478,1.2107957692517293
2,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_02_best.pt,anchor_X_transient,X_transient,fast_adapt/full,fast_adapt,full,3.440576423102267,0.07566024268379729,1.103961242995261
2,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_02_best.pt,anchor_A_merge,A_merge,fast_adapt/full,fast_adapt,full,3.406841837761485,0.09145752895752896,1.131874183890442
2,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_02_best.pt,anchor_E_1,E_1,fast_adapt/full,fast_adapt,full,3.4064439203128822,0.09055310817425355,1.0027403511723292
3,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,anchor_A_1,A_1,fast_adapt/full,fast_adapt,full,2.9742264324243624,0.3208759819090693,1.164523929449752
3,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,anchor_B_1,B_1,fast_adapt/full,fast_adapt,full,3.5891780704646914,0.069185360094451,1.30263336794154
3,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,anchor_C_1,C_1,fast_adapt/full,fast_adapt,full,2.9464575537817477,0.2716267339218159,0.960022899632496
3,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,anchor_B_prime_1,B_prime_1,fast_adapt/full,fast_adapt,full,3.5397916667624756,0.08288203437720744,1.3141776799650398
3,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,anchor_A_2,A_2,fast_adapt/full,fast_adapt,full,3.1003180059840245,0.30648769574944074,1.1725236673186794
3,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,anchor_X_transient,X_transient,fast_adapt/full,fast_adapt,full,3.1155559023363146,0.24434927432786105,1.084405258726909
3,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,anchor_A_merge,A_merge,fast_adapt/full,fast_adapt,full,2.965888770850929,0.3219111969111969,1.1068279982533695
3,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,anchor_E_1,E_1,fast_adapt/full,fast_adapt,full,3.306110365275244,0.14855604503181596,1.0228144733916296
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_04_best.pt,anchor_A_1,A_1,fast_adapt/full,fast_adapt,full,3.258899980203165,0.27755296358009995,1.2635180358232927
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_04_best.pt,anchor_B_1,B_1,fast_adapt/full,fast_adapt,full,3.0897489113115224,0.25430932703659975,1.1365706244494587
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_04_best.pt,anchor_C_1,C_1,fast_adapt/full,fast_adapt,full,3.0198542398883297,0.21084489281210592,0.9502395668366518
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_04_best.pt,anchor_B_prime_1,B_prime_1,fast_adapt/full,fast_adapt,full,3.0395048090730636,0.2502943254061691,1.1453699821973369
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_04_best.pt,anchor_A_2,A_2,fast_adapt/full,fast_adapt,full,3.358378928779756,0.22793934874471788,1.2581586413439192
