Epoch,Split,Log-likelihood,RMSE,Accuracy,NumEvents,RMSE NumEvents,LearningRate
1,train,-5.535368783133371,2.0647879456744898,0.0,7,7,0.001
1,valid,-5.535368783133371,1.22427513096364,0.0,7,7,0.001
2,train,-5.3888397216796875,2.051349039171687,0.0,7,7,0.001
2,valid,-5.3888397216796875,1.2031380222726955,0.0,7,7,0.001
3,train,-5.238758632114956,2.044139236041917,0.0,7,7,0.001
3,valid,-5.238758632114956,1.1974258333442669,0.0,7,7,0.001
4,train,-5.082772391183036,2.045208601043991,0.0,7,7,0.001
4,valid,-5.082772391183036,1.20607507709413,0.0,7,7,0.001
5,train,-4.919506072998047,44.91226877102419,0.0,7,7,0.001
5,valid,-4.919506072998047,1.2258635343879447,0.0,7,7,0.001
6,train,-4.741597856794085,44.9123821491635,0.0,7,7,0.001
6,valid,-4.741597856794085,1.240558279027151,0.0,7,7,0.001
7,train,-4.547137124197824,44.91243495532247,0.0,7,7,0.001
7,valid,-4.547137124197824,1.2460151370816628,0.0,7,7,0.001
8,train,-4.344998223440988,44.912430295957996,0.0,7,7,0.001
8,valid,-4.344998223440988,1.2424380314552863,0.0,7,7,0.001
9,train,-4.160766056605747,44.91239612727044,0.0,7,7,0.001
9,valid,-4.160766056605747,1.4751639803791616,0.0,7,7,0.001
10,train,-4.0160980224609375,44.91245359277551,0.0,7,7,0.001
10,valid,-4.0160980224609375,1.4665072864367992,0.0,7,7,0.001
11,train,-3.9072044917515347,44.912587160962694,0.0,7,7,0.001
11,valid,-3.9072044917515347,1.4639749097438501,0.0,7,7,0.001
12,train,-3.812347957066127,44.90988310435053,0.0,7,7,0.001
12,valid,-3.812347957066127,1.5002289551885701,0.14285714285714285,7,7,0.001
13,train,-3.7150917053222656,44.90992659419996,0.14285714285714285,7,7,0.001
13,valid,-3.7150917053222656,1.4888890516077244,0.14285714285714285,7,7,0.001
14,train,-3.6179068429129466,44.90999804171832,0.14285714285714285,7,7,0.001
14,valid,-3.6179068429129466,1.4772177328721052,0.2857142857142857,7,7,0.001
15,train,-3.5316783360072543,44.910069489123,0.2857142857142857,7,7,0.001
15,valid,-3.5316783360072543,1.469455723369113,0.2857142857142857,7,7,0.001
16,train,-3.4607851845877513,44.910173553617796,0.2857142857142857,7,7,0.001
16,valid,-3.4607851845877513,44.886833770963875,0.2857142857142857,7,7,0.001
17,train,-3.397144317626953,44.91035061802489,0.42857142857142855,7,7,0.001
17,valid,-3.397144317626953,44.887113491394004,0.5714285714285714,7,7,0.001
18,train,-3.3336072649274553,44.910550979538364,0.42857142857142855,7,7,0.001
18,valid,-3.3336072649274553,44.88774907189122,0.5714285714285714,7,7,0.001
19,train,-3.271709714617048,44.910686106566,0.42857142857142855,7,7,0.001
19,valid,-3.271709714617048,44.8883489024435,0.5714285714285714,7,7,0.001
20,train,-3.212051664079939,44.910742021079194,0.42857142857142855,7,7,0.001
20,valid,-3.212051664079939,44.888819748272034,0.5714285714285714,7,7,0.001
21,train,-3.154772622244699,44.91065348973448,0.42857142857142855,7,7,0.001
21,valid,-3.154772622244699,44.88755948647449,0.5714285714285714,7,7,0.001
22,train,-3.0995216369628906,44.91050593710547,0.42857142857142855,7,7,0.001
22,valid,-3.0995216369628906,44.88700937343756,0.7142857142857143,7,7,0.001
23,train,-3.0433265141078403,44.91039721380547,0.42857142857142855,7,7,0.001
23,valid,-3.0433265141078403,44.886521414423505,0.7142857142857143,7,7,0.001
24,train,-2.981978280203683,44.9103630435711,0.42857142857142855,7,7,0.001
24,valid,-2.981978280203683,44.88712281537832,0.7142857142857143,7,7,0.001
25,train,-2.91811398097447,44.91037391592122,0.42857142857142855,7,7,0.001
25,valid,-2.91811398097447,44.887113491394004,0.7142857142857143,7,7,0.001
