Epoch, Split, Log-likelihood, Accuracy, RMSE
1, train, -3.59877,  0.00000,  1.55868
1, validation, -3.44343,  0.14286,  1.48172
2, train, -3.38842,  0.14286,  1.51951
2, validation, -3.24901,  0.28571,  1.30864
3, train, -3.34709,  0.28571,  1.38258
3, validation, -3.09381,  0.28571,  1.18390
4, train, -3.09485,  0.28571,  1.18124
4, validation, -2.97901,  0.28571,  1.11516
5, train, -2.99577,  0.28571,  1.09925
5, validation, -2.88883,  0.28571,  1.07854
6, train, -2.89224,  0.28571,  1.13859
6, validation, -2.81196,  0.28571,  1.05323
7, train, -2.77874,  0.28571,  1.04190
7, validation, -2.74490,  0.28571,  1.03432
8, train, -2.81743,  0.28571,  1.11090
8, validation, -2.68303,  0.28571,  1.01636
9, train, -2.74137,  0.28571,  1.07147
9, validation, -2.62332,  0.28571,  0.99477
10, train, -2.61866,  0.28571,  0.97128
10, validation, -2.57021,  0.57143,  0.98019
11, train, -2.59683,  0.42857,  1.06190
11, validation, -2.51558,  0.71429,  0.95853
12, train, -2.57228,  0.57143,  1.02647
12, validation, -2.45821,  0.71429,  0.92604
13, train, -2.49445,  0.57143,  0.93432
13, validation, -2.40267,  0.85714,  0.89421
14, train, -2.43684,  0.71429,  0.92078
14, validation, -2.34897,  0.85714,  0.86026
15, train, -2.50178,  0.57143,  0.90194
15, validation, -2.30066,  0.85714,  0.83683
16, train, -2.33786,  0.85714,  0.82387
16, validation, -2.25373,  0.85714,  0.81557
17, train, -2.29345,  1.00000,  0.87587
17, validation, -2.20861,  0.85714,  0.78607
18, train, -2.23111,  0.71429,  0.81593
18, validation, -2.16614,  0.85714,  0.75891
19, train, -2.19964,  0.85714,  0.82840
19, validation, -2.12605,  0.71429,  0.73003
20, train, -2.16699,  0.85714,  0.85012
20, validation, -2.09083,  0.71429,  0.69632
21, train, -2.13166,  0.71429,  0.71471
21, validation, -2.07258,  0.71429,  0.68515
22, train, -2.10580,  0.71429,  0.75783
22, validation, -2.05381,  0.71429,  0.67564
23, train, -2.07884,  0.71429,  0.72689
23, validation, -2.03494,  0.71429,  0.66776
24, train, -2.09118,  0.71429,  0.84413
24, validation, -2.01918,  0.71429,  0.65437
25, train, -2.02443,  0.71429,  0.66753
25, validation, -2.00236,  0.71429,  0.64370
