Epoch,Split,Log-likelihood,RMSE,Accuracy,NumEvents,RMSE NumEvents,LearningRate
1,train,-5.0449263254801435,0.3882439076653278,0.3333333333333333,3,3,0.001
1,valid,-5.0449263254801435,0.7814825601940266,0.0,3,3,0.001
2,train,-4.642281532287598,0.4107202920415276,0.3333333333333333,3,3,0.001
2,valid,-4.642281532287598,0.7819702897017488,0.3333333333333333,3,3,0.001
3,train,-4.258242289225261,0.417015057189022,0.3333333333333333,3,3,0.001
3,valid,-4.258242289225261,0.7828156613954221,0.3333333333333333,3,3,0.001
4,train,-3.896500905354818,0.4248456328671704,0.3333333333333333,3,3,0.001
4,valid,-3.896500905354818,0.7840188868284794,0.3333333333333333,3,3,0.001
5,train,-3.5593366622924805,0.43396539197367745,0.3333333333333333,3,3,0.001
5,valid,-3.5593366622924805,0.78554056102783,0.3333333333333333,3,3,0.001
6,train,-3.247955322265625,0.44424848988537,0.3333333333333333,3,3,0.001
6,valid,-3.247955322265625,0.787345781312949,0.3333333333333333,3,3,0.001
7,train,-2.9634532928466797,0.45578101453577796,0.3333333333333333,3,3,0.001
7,valid,-2.9634532928466797,0.7894352199431014,0.3333333333333333,3,3,0.001
8,train,-2.7080275217692056,0.4688168160184305,0.3333333333333333,3,3,0.001
8,valid,-2.7080275217692056,0.7918499098739321,0.3333333333333333,3,3,0.001
9,train,-2.4859889348347983,0.4836072888017253,0.3333333333333333,3,3,0.001
9,valid,-2.4859889348347983,0.7946448190867951,0.3333333333333333,3,3,0.001
10,train,-2.3037665685017905,0.506611131659143,0.6666666666666666,3,3,0.001
10,valid,-2.3037665685017905,0.6922245678760729,0.6666666666666666,3,3,0.001
11,train,-2.168316046396891,0.5362698739377183,0.6666666666666666,3,3,0.001
11,valid,-2.168316046396891,0.6420578168996967,0.6666666666666666,3,3,0.001
12,train,-2.0824219385782876,0.5637862369932871,0.6666666666666666,3,3,0.001
12,valid,-2.0824219385782876,0.6251241560642135,0.6666666666666666,3,3,0.001
13,train,-2.038597742716471,0.5750242020862464,0.6666666666666666,3,3,0.001
13,valid,-2.038597742716471,0.6283275714107524,0.6666666666666666,3,3,0.001
14,train,-2.0213677088419595,0.5921607247156572,0.6666666666666666,3,3,0.001
14,valid,-2.0213677088419595,0.5286126588331131,0.6666666666666666,3,3,0.001
15,train,-2.0118773778279624,0.6034344697807374,0.6666666666666666,3,3,0.001
15,valid,-2.0118773778279624,0.5443752377287283,0.6666666666666666,3,3,0.001
16,train,-1.993769645690918,0.443706091199379,0.6666666666666666,3,3,0.001
16,valid,-1.993769645690918,0.5545667597498426,0.6666666666666666,3,3,0.001
17,train,-1.9582171440124512,0.4454850202854142,1.0,3,3,0.001
17,valid,-1.9582171440124512,0.5578693948575688,1.0,3,3,0.001
18,train,-1.904684066772461,0.4405592497338951,1.0,3,3,0.001
18,valid,-1.904684066772461,0.5548003534125661,1.0,3,3,0.001
19,train,-1.8383188247680664,0.4306285840657225,1.0,3,3,0.001
19,valid,-1.8383188247680664,0.5467656889160067,1.0,3,3,0.001
20,train,-1.766445477803548,0.41804270817873324,1.0,3,3,0.001
20,valid,-1.766445477803548,0.5356360185306638,1.0,3,3,0.001
21,train,-1.6959738731384277,0.40590637297171644,1.0,3,3,0.001
21,valid,-1.6959738731384277,0.5237579693184156,1.0,3,3,0.001
22,train,-1.6319446563720703,0.3980611631994191,1.0,3,3,0.001
22,valid,-1.6319446563720703,0.5139468850524446,1.0,3,3,0.001
23,train,-1.5770220756530762,0.5484672436885751,1.0,3,3,0.001
23,valid,-1.5770220756530762,0.5091459715030159,1.0,3,3,0.001
24,train,-1.5316921869913738,0.5320027945476168,1.0,3,3,0.001
24,valid,-1.5316921869913738,0.5116793008211634,1.0,3,3,0.001
25,train,-1.4948867162068684,0.5156480803285127,1.0,3,3,0.001
25,valid,-1.4948867162068684,0.5224234784444286,1.0,3,3,0.001
