Epoch,Split,Log-likelihood,Accuracy,RMSE,num_events,SelectionMetric
1,train,-3.546822592694231,,,8199,validation_loglike
1,valid,-3.054378982766198,,,1991,validation_loglike
2,train,-3.2637712106659347,,,8199,validation_loglike
2,valid,-3.2095479462267704,,,1991,validation_loglike
3,train,-3.2728314809732892,,,8199,validation_loglike
3,valid,-3.0182991430185835,,,1991,validation_loglike
4,train,-3.17641251981949,,,8199,validation_loglike
4,valid,-2.918491120197137,,,1991,validation_loglike
5,train,-3.120139460604952,,,8199,validation_loglike
5,valid,-2.8525476460478405,,,1991,validation_loglike
6,train,-3.0110410282503963,,,8199,validation_loglike
6,valid,-2.901432177219362,,,1991,validation_loglike
7,train,-3.046587236248323,,,8199,validation_loglike
7,valid,-2.8674508922965845,,,1991,validation_loglike
8,train,-3.0661770871447738,,,8199,validation_loglike
8,valid,-2.8010647523229535,,,1991,validation_loglike
9,train,-2.9896628971520918,,,8199,validation_loglike
9,valid,-2.884883587471748,,,1991,validation_loglike
10,train,-3.0498479235272593,,,8199,validation_loglike
10,valid,-3.0051003441266952,,,1991,validation_loglike
11,train,-3.146436970209782,,,8199,validation_loglike
11,valid,-2.8876506780512305,,,1991,validation_loglike
12,train,-3.0518879970118307,,,8199,validation_loglike
12,valid,-2.7864222006843296,,,1991,validation_loglike
13,train,-2.973844466550799,,,8199,validation_loglike
13,valid,-2.8032739122928176,,,1991,validation_loglike
14,train,-3.0077396062019757,,,8199,validation_loglike
14,valid,-2.8253414780575086,,,1991,validation_loglike
15,train,-3.0235737589949996,,,8199,validation_loglike
15,valid,-2.829015727021597,,,1991,validation_loglike
16,train,-3.023719546591048,,,8199,validation_loglike
16,valid,-2.8278971681158964,,,1991,validation_loglike
17,train,-3.0060268401634347,,,8199,validation_loglike
17,valid,-2.832541357985937,,,1991,validation_loglike
18,train,-2.9922780217099647,,,8199,validation_loglike
18,valid,-2.852328152467353,,,1991,validation_loglike
19,train,-3.0045665820526892,,,8199,validation_loglike
19,valid,-2.8748614370134353,,,1991,validation_loglike
20,train,-3.0194450161605073,,,8199,validation_loglike
20,valid,-2.8851303031611,,,1991,validation_loglike
21,train,-3.026463307263081,,,8199,validation_loglike
21,valid,-2.8857196250313915,,,1991,validation_loglike
22,train,-3.026626008125991,,,8199,validation_loglike
22,valid,-2.883903836796836,,,1991,validation_loglike
23,train,-3.02935237910111,,,8199,validation_loglike
23,valid,-2.887206786005776,,,1991,validation_loglike
24,train,-3.024753399804854,,,8199,validation_loglike
24,valid,-2.8845140044261677,,,1991,validation_loglike
25,train,-3.025094047292353,,,8199,validation_loglike
25,valid,-2.864229364170015,,,1991,validation_loglike
26,train,-3.0250640321990487,,,8199,validation_loglike
26,valid,-2.8647816541624813,,,1991,validation_loglike
27,train,-3.04272719996341,,,8199,validation_loglike
27,valid,-2.876070000549347,,,1991,validation_loglike
28,train,-3.052063799701183,,,8199,validation_loglike
28,valid,-2.8655360253955298,,,1991,validation_loglike
29,train,-3.052720558528479,,,8199,validation_loglike
29,valid,-2.867073216191612,,,1991,validation_loglike
30,train,-3.0529947440236613,,,8199,validation_loglike
30,valid,-2.872913952630588,,,1991,validation_loglike
31,train,-3.0456915477497257,,,8199,validation_loglike
31,valid,-2.8673626043759417,,,1991,validation_loglike
32,train,-3.035795857345408,,,8199,validation_loglike
32,valid,-2.8568313269085888,,,1991,validation_loglike
33,train,-3.0263499169105987,,,8199,validation_loglike
33,valid,-2.8572224914458815,,,1991,validation_loglike
34,train,-3.0212742693468715,,,8199,validation_loglike
34,valid,-2.856321954655324,,,1991,validation_loglike
35,train,-3.0176503041529457,,,8199,validation_loglike
35,valid,-2.858160795846936,,,1991,validation_loglike
36,train,-3.0138264765520186,,,8199,validation_loglike
36,valid,-2.8501462146063536,,,1991,validation_loglike
37,train,-3.0074932918648614,,,8199,validation_loglike
37,valid,-2.84436556300226,,,1991,validation_loglike
