checkpoint_task,checkpoint,eval_name,regime_id,variant,protocol,memory_view,nll_per_event,accuracy,local_time_mae
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_04_best.pt,anchor_A_1,A_1,frozen/full,frozen,full,3.177888933348389,0.19995239228755057,1.2040732968736052
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_04_best.pt,anchor_B_1,B_1,frozen/full,frozen,full,3.235123885874202,0.17331759149940967,1.1700662133263022
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_04_best.pt,anchor_C_1,C_1,frozen/full,frozen,full,2.7203977038851304,0.2587641866330391,0.9419778619407856
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_04_best.pt,anchor_B_prime_1,B_prime_1,frozen/full,frozen,full,3.191972519219104,0.1629385448551919,1.1799470336964362
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_04_best.pt,anchor_A_2,A_2,frozen/full,frozen,full,3.2862929178949556,0.1787223465075814,1.2088813720103848
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_04_best.pt,anchor_X_transient,X_transient,frozen/full,frozen,full,3.2102058877157593,0.16726147989531287,1.1107797915385844
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_04_best.pt,anchor_A_merge,A_merge,frozen/full,frozen,full,3.16863776910259,0.20366795366795368,1.1398498965966655
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_04_best.pt,anchor_E_1,E_1,frozen/full,frozen,full,3.209730154850643,0.1994615761135585,1.0332985013008584
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_05_best.pt,anchor_A_1,A_1,frozen/full,frozen,full,2.945007553046103,0.37895739109735777,1.165463623050507
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_05_best.pt,anchor_B_1,B_1,frozen/full,frozen,full,3.405354981045233,0.15962219598583235,1.2769505605506222
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_05_best.pt,anchor_C_1,C_1,frozen/full,frozen,full,3.0559004871421322,0.1008827238335435,0.9542301466606303
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_05_best.pt,anchor_B_prime_1,B_prime_1,frozen/full,frozen,full,3.3506759524990986,0.17400518012714858,1.2883220139968976
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_05_best.pt,anchor_A_2,A_2,frozen/full,frozen,full,3.066792876158014,0.3554561272682078,1.1739581990176815
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_05_best.pt,anchor_X_transient,X_transient,frozen/full,frozen,full,3.0869374353489136,0.3004996431120628,1.0864703450462747
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_05_best.pt,anchor_A_merge,A_merge,frozen/full,frozen,full,2.943379219894704,0.361003861003861,1.1081948998351816
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_05_best.pt,anchor_E_1,E_1,frozen/full,frozen,full,3.3183063837575144,0.10083210964268233,1.0197776406055212
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_06_best.pt,anchor_A_1,A_1,frozen/full,frozen,full,3.2784490297022844,0.11449654844084742,1.197029185051068
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_06_best.pt,anchor_B_1,B_1,frozen/full,frozen,full,3.425034178246292,0.09775678866587957,1.1501410037314315
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_06_best.pt,anchor_C_1,C_1,frozen/full,frozen,full,2.5710684373429866,0.3863808322824716,0.9092147767017649
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_06_best.pt,anchor_B_prime_1,B_prime_1,frozen/full,frozen,full,3.370550449803377,0.08782670120084765,1.163350029162359
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_06_best.pt,anchor_A_2,A_2,frozen/full,frozen,full,3.382344797064705,0.10787969177230922,1.2058730572276883
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_06_best.pt,anchor_X_transient,X_transient,frozen/full,frozen,full,3.2729653306952438,0.1287175826790388,1.1017735980676238
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_06_best.pt,anchor_A_merge,A_merge,frozen/full,frozen,full,3.2719471058790286,0.11172779922779923,1.132705951749588
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_06_best.pt,anchor_E_1,E_1,frozen/full,frozen,full,3.3571879965268216,0.08712677435144396,1.022101476970865
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_07_best.pt,anchor_A_1,A_1,frozen/full,frozen,full,2.9504305161455933,0.3715781956676982,1.1652575190706895
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_07_best.pt,anchor_B_1,B_1,frozen/full,frozen,full,3.4927894457171913,0.10814639905548996,1.2819717335166165
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_07_best.pt,anchor_C_1,C_1,frozen/full,frozen,full,2.934556237084869,0.1674653215636822,0.9532821068396935
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_07_best.pt,anchor_B_prime_1,B_prime_1,frozen/full,frozen,full,3.441562175638456,0.11937838474217094,1.295149112213688
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_07_best.pt,anchor_A_2,A_2,frozen/full,frozen,full,3.07729512365665,0.35197613721103654,1.173184599415331
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_07_best.pt,anchor_X_transient,X_transient,frozen/full,frozen,full,3.089542222822844,0.29312395907684985,1.090449197729684
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_07_best.pt,anchor_A_merge,A_merge,frozen/full,frozen,full,2.9465454830626263,0.361003861003861,1.1084251449835347
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_07_best.pt,anchor_E_1,E_1,frozen/full,frozen,full,3.3186370954172784,0.10425844346549193,1.027278850198784
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_08_best.pt,anchor_A_1,A_1,frozen/full,frozen,full,2.9262017456868294,0.37657700547488693,1.1639824313114042
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_08_best.pt,anchor_B_1,B_1,frozen/full,frozen,full,3.5463761799169404,0.13293978748524202,1.385364825216066
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_08_best.pt,anchor_C_1,C_1,frozen/full,frozen,full,3.1438935923245634,0.10870113493064312,0.9813590204881089
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_08_best.pt,anchor_B_prime_1,B_prime_1,frozen/full,frozen,full,3.5079862101936383,0.13397692488815635,1.392225768949555
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_08_best.pt,anchor_A_2,A_2,frozen/full,frozen,full,3.0632499990669495,0.35520755654983843,1.1730671282167788
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_08_best.pt,anchor_X_transient,X_transient,frozen/full,frozen,full,3.1126665310039425,0.29455151082560077,1.0886889767879366
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_08_best.pt,anchor_A_merge,A_merge,frozen/full,frozen,full,2.9258984377945714,0.36003861003861004,1.108410036241686
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_08_best.pt,anchor_E_1,E_1,frozen/full,frozen,full,3.4143535223768087,0.10181106216348507,1.032753015463106
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_09_best.pt,anchor_A_1,A_1,frozen/full,frozen,full,3.4234231786766496,0.07474410854558439,1.1700439516688155
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_09_best.pt,anchor_B_1,B_1,frozen/full,frozen,full,3.292097474946041,0.21912632821723732,1.2353200135574431
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_09_best.pt,anchor_C_1,C_1,frozen/full,frozen,full,3.1436373793612815,0.06986128625472887,0.9512073776610712
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_09_best.pt,anchor_B_prime_1,B_prime_1,frozen/full,frozen,full,3.2555229954082936,0.2182717212149753,1.2417613438839123
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_09_best.pt,anchor_A_2,A_2,frozen/full,frozen,full,3.4840416771957243,0.07631121053939846,1.1844648922553502
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_09_best.pt,anchor_X_transient,X_transient,frozen/full,frozen,full,3.3743769128124628,0.08898405900547228,1.0577212253582355
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_09_best.pt,anchor_A_merge,A_merge,frozen/full,frozen,full,3.402624376952418,0.07577220077220077,1.1109755628357523
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_09_best.pt,anchor_E_1,E_1,frozen/full,frozen,full,2.8404379241091915,0.33651492902594227,0.965589076120131
