Epoch,Split,Log-likelihood,RMSE,Accuracy,NumEvents,RMSE NumEvents,LearningRate
1,train,-5.234672546386719,6.7678159905888915,0.0,1,1,0.001
1,valid,-5.234672546386719,7.271927395096212,0.0,1,1,0.001
2,train,-4.425755977630615,6.678678594768339,0.0,1,1,0.001
2,valid,-4.425755977630615,7.250475374619169,0.0,1,1,0.001
3,train,-3.9866108894348145,6.583720167681634,0.0,1,1,0.001
3,valid,-3.9866108894348145,7.227622388491598,0.0,1,1,0.001
4,train,-3.765796422958374,6.484840909466766,0.0,1,1,0.001
4,valid,-3.765796422958374,7.203825877218793,0.0,1,1,0.001
5,train,-3.6556949615478516,6.3840142639689175,0.0,1,1,0.001
5,valid,-3.6556949615478516,6.433396892859532,0.0,1,1,0.001
6,train,-3.5879526138305664,6.2825297859600004,0.0,1,1,0.001
6,valid,-3.5879526138305664,1.7087521466100084,1.0,1,1,0.001
7,train,-3.5258102416992188,6.181090454881386,0.0,1,1,0.001
7,valid,-3.5258102416992188,2.5155987471638195,1.0,1,1,0.001
8,train,-3.4535274505615234,6.080028873174272,0.0,1,1,0.001
8,valid,-3.4535274505615234,3.3194393670448052,1.0,1,1,0.001
9,train,-3.3668174743652344,5.979387161850187,0.0,1,1,0.001
9,valid,-3.3668174743652344,3.5305771988522876,1.0,1,1,0.001
10,train,-3.266955852508545,5.879169040015283,0.0,1,1,0.001
10,valid,-3.266955852508545,0.7757039241919202,1.0,1,1,0.001
11,train,-3.1577491760253906,5.779483669674749,0.0,1,1,0.001
11,valid,-3.1577491760253906,0.34833431554995015,1.0,1,1,0.001
12,train,-3.043923854827881,5.680343317213848,0.0,1,1,0.001
12,valid,-3.043923854827881,0.07670116542544052,1.0,1,1,0.001
13,train,-2.930196523666382,5.581686469736145,0.0,1,1,0.001
13,valid,-2.930196523666382,0.4996604958896079,1.0,1,1,0.001
14,train,-2.8207132816314697,5.483438004226127,0.0,1,1,0.001
14,valid,-2.8207132816314697,0.9208712528298025,1.0,1,1,0.001
15,train,-2.7186825275421143,5.385531022747214,0.0,1,1,0.001
15,valid,-2.7186825275421143,1.3406186101445503,1.0,1,1,0.001
16,train,-2.6261820793151855,5.287877545957361,0.0,1,1,0.001
16,valid,-2.6261820793151855,1.7592768694273229,1.0,1,1,0.001
17,train,-2.544168472290039,5.190283338864586,0.0,1,1,0.001
17,valid,-2.544168472290039,2.1776833566753724,1.0,1,1,0.001
18,train,-2.4726600646972656,5.092439635063687,0.0,1,1,0.001
18,valid,-2.4726600646972656,0.7822384875051732,1.0,1,1,0.001
19,train,-2.4110336303710938,4.9939504265698424,0.0,1,1,0.001
19,valid,-2.4110336303710938,1.128066545911093,1.0,1,1,0.001
20,train,-2.358315944671631,4.894381606850509,0.0,1,1,0.001
20,valid,-2.358315944671631,1.4776873466879819,1.0,1,1,0.001
21,train,-2.313387393951416,4.793298636900247,1.0,1,1,0.001
21,valid,-2.313387393951416,1.8326249126623986,1.0,1,1,0.001
22,train,-2.275113105773926,4.6902713975281545,1.0,1,1,0.001
22,valid,-2.275113105773926,2.1943870032581674,1.0,1,1,0.001
23,train,-2.2423782348632812,4.584856000030494,1.0,1,1,0.001
23,valid,-2.2423782348632812,0.0051388740318321705,1.0,1,1,0.001
24,train,-2.2141127586364746,4.497251518980852,1.0,1,1,0.001
24,valid,-2.2141127586364746,0.2339873286651501,1.0,1,1,0.001
25,train,-2.1892995834350586,4.537272482808582,1.0,1,1,0.001
25,valid,-2.1892995834350586,0.12944173851422958,1.0,1,1,0.001
