Epoch,Split,Log-likelihood,Accuracy,RMSE,num_events,SelectionMetric
1,train,-3.425166319487148,,,8131,validation_loglike
1,valid,-3.1354471643376955,,,2044,validation_loglike
2,train,-3.1469534997232813,,,8131,validation_loglike
2,valid,-3.0447716162396037,,,2044,validation_loglike
3,train,-3.053777595006764,,,8131,validation_loglike
3,valid,-3.0731203560726517,,,2044,validation_loglike
4,train,-3.074944656253843,,,8131,validation_loglike
4,valid,-3.098077165637231,,,2044,validation_loglike
5,train,-3.087403004319887,,,8131,validation_loglike
5,valid,-2.9867648070572406,,,2044,validation_loglike
6,train,-2.979821631718116,,,8131,validation_loglike
6,valid,-2.965196583369007,,,2044,validation_loglike
7,train,-2.9568330790339443,,,8131,validation_loglike
7,valid,-2.965622515594423,,,2044,validation_loglike
8,train,-2.9576658775058418,,,8131,validation_loglike
8,valid,-2.9297496101394325,,,2044,validation_loglike
9,train,-2.931159970329603,,,8131,validation_loglike
9,valid,-2.892476598810543,,,2044,validation_loglike
10,train,-2.8989604311431556,,,8131,validation_loglike
10,valid,-2.881635512857754,,,2044,validation_loglike
11,train,-2.886342825682573,,,8131,validation_loglike
11,valid,-2.8684127419428815,,,2044,validation_loglike
12,train,-2.8643112586090274,,,8131,validation_loglike
12,valid,-2.8512896931568004,,,2044,validation_loglike
13,train,-2.8391526737947363,,,8131,validation_loglike
13,valid,-2.864293884157901,,,2044,validation_loglike
14,train,-2.840079393294183,,,8131,validation_loglike
14,valid,-2.840035335891634,,,2044,validation_loglike
15,train,-2.8245728154593532,,,8131,validation_loglike
15,valid,-2.826620501314824,,,2044,validation_loglike
16,train,-2.807373016849096,,,8131,validation_loglike
16,valid,-2.8211132430283756,,,2044,validation_loglike
17,train,-2.810814225648752,,,8131,validation_loglike
17,valid,-2.8116543465631114,,,2044,validation_loglike
18,train,-2.793978100787111,,,8131,validation_loglike
18,valid,-2.808045269691781,,,2044,validation_loglike
19,train,-2.7894905492866804,,,8131,validation_loglike
