event_times,event_types
"[1.68963513,2.93540076,3.34928642,3.42739454,5.98216088,6.28692435,6.30322968,10.19066317,16.46355228,25.86103547,27.43024643,27.60054761,28.1755041,28.39773921,28.49894836,28.5102943]","[5,1,5,1,5,1,5,5,4,2,1,5,1,1,6,1]"
