protocol,task_id,K,pre_nll,adapted_nll,gain_nll
fast_adapt,1,0,3.886944895903571,3.886944895903571,0.0
fast_adapt,1,1,3.886944895903571,3.8934468795497685,-0.006501983646197473
fast_adapt,1,2,3.886944895903571,3.890154035086876,-0.0032091391833048988
fast_adapt,1,4,3.886944895903571,3.8881364476070006,-0.0011915517034295497
fast_adapt,1,8,3.886944895903571,3.8892094663696,-0.0022645704660289034
fast_adapt,1,16,3.886944895903571,3.886021077632904,0.0009238182706670095
fast_adapt,1,32,3.886944895903571,3.884614185318775,0.0023307105847960585
fast_adapt,2,0,3.1161037870807498,3.1161037870807498,0.0
fast_adapt,2,1,3.1161037870807498,3.1204829991650374,-0.004379212084287598
fast_adapt,2,2,3.1161037870807498,3.119778935656403,-0.0036751485756534308
fast_adapt,2,4,3.1161037870807498,3.1195274955016776,-0.0034237084209278734
fast_adapt,2,8,3.1161037870807498,3.120267974972026,-0.00416418789127615
fast_adapt,2,16,3.1161037870807498,3.1163444304192405,-0.00024064333849072028
fast_adapt,2,32,3.1161037870807498,3.1178033211771927,-0.0016995340964429673
fast_adapt,3,0,3.093269750490281,3.093269750490281,0.0
fast_adapt,3,1,3.093269750490281,3.102438984926484,-0.009169234436203322
fast_adapt,3,2,3.093269750490281,3.1044400255353266,-0.011170275045045752
fast_adapt,3,4,3.093269750490281,3.105506997137974,-0.012237246647693212
fast_adapt,3,8,3.093269750490281,3.096531491982188,-0.0032617414919071663
fast_adapt,3,16,3.093269750490281,3.1052918356469865,-0.012022085156705664
fast_adapt,3,32,3.093269750490281,3.110578102927997,-0.017308352437716223
fast_adapt,4,0,3.164081640386333,3.164081640386333,0.0
fast_adapt,4,1,3.164081640386333,3.172268597456056,-0.008186957069722833
fast_adapt,4,2,3.164081640386333,3.170884246605831,-0.006802606219497687
fast_adapt,4,4,3.164081640386333,3.1736861161107934,-0.009604475724460215
fast_adapt,4,8,3.164081640386333,3.1725874368946045,-0.008505796508271324
fast_adapt,4,16,3.164081640386333,3.1725275882288755,-0.008445947842542267
fast_adapt,4,32,3.164081640386333,3.1769178894009125,-0.012836249014579248
fast_adapt,5,0,3.3921137621885613,3.3921137621885613,0.0
fast_adapt,5,1,3.3921137621885613,3.396024890014966,-0.00391112782640457
fast_adapt,5,2,3.3921137621885613,3.39868776963697,-0.006574007448408636
fast_adapt,5,4,3.3921137621885613,3.3971947291983833,-0.005080967009821968
fast_adapt,5,8,3.3921137621885613,3.3971230033347233,-0.005009241146161969
fast_adapt,5,16,3.3921137621885613,3.396874642366742,-0.00476088017818066
fast_adapt,5,32,3.3921137621885613,3.398646434516415,-0.006532672327853817
fast_adapt,6,0,2.966988789705076,2.966988789705076,0.0
fast_adapt,6,1,2.966988789705076,2.9663029336836644,0.0006858560214118015
fast_adapt,6,2,2.966988789705076,2.970011808144687,-0.003023018439610947
fast_adapt,6,4,2.966988789705076,2.9714263480363017,-0.0044375583312255
fast_adapt,6,8,2.966988789705076,2.965082930247105,0.0019058594579712818
fast_adapt,6,16,2.966988789705076,2.982430899991818,-0.015442110286741695
fast_adapt,6,32,2.966988789705076,2.9644735293468303,0.0025152603582458966
fast_adapt,7,0,3.3607871666935756,3.3607871666935756,0.0
fast_adapt,7,1,3.3607871666935756,3.3637025316003304,-0.0029153649067548137
fast_adapt,7,2,3.3607871666935756,3.367294339844531,-0.006507173150955392
fast_adapt,7,4,3.3607871666935756,3.3633657776219232,-0.0025786109283476577
fast_adapt,7,8,3.3607871666935756,3.365030521486199,-0.004243354792623499
fast_adapt,7,16,3.3607871666935756,3.365205111726378,-0.004417945032802351
fast_adapt,7,32,3.3607871666935756,3.37280804718702,-0.012020880493444519
fast_adapt,8,0,2.9297142659673114,2.9297142659673114,0.0
fast_adapt,8,1,2.9297142659673114,2.9327795228022597,-0.0030652568349482934
fast_adapt,8,2,2.9297142659673114,2.9326111280735856,-0.002896862106274156
fast_adapt,8,4,2.9297142659673114,2.9315218229497235,-0.001807556982412084
fast_adapt,8,8,2.9297142659673114,2.9336657450124832,-0.003951479045171791
fast_adapt,8,16,2.9297142659673114,2.932309499492192,-0.002595233524880669
fast_adapt,8,32,2.9297142659673114,2.9341199323013214,-0.004405666334009961
fast_adapt,9,0,3.4850880945415765,3.4850880945415765,0.0
fast_adapt,9,1,3.4850880945415765,3.491656745153525,-0.006568650611948446
fast_adapt,9,2,3.4850880945415765,3.4877568173565363,-0.0026687228149597786
fast_adapt,9,4,3.4850880945415765,3.4834668147639656,0.001621279777610951
fast_adapt,9,8,3.4850880945415765,3.485515323246131,-0.00042722870455458306
fast_adapt,9,16,3.4850880945415765,3.4893576503476083,-0.004269555806031722
fast_adapt,9,32,3.4850880945415765,3.482422130726643,0.0026659638149335585
