checkpoint_task,checkpoint,eval_name,regime_id,variant,protocol,memory_view,nll_per_event,accuracy,local_time_mae
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_07_best.pt,anchor_B_1,B_1,fast_adapt/full,fast_adapt,full,3.492789492556449,0.10814639905548996,1.281971720005292
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_07_best.pt,anchor_C_1,C_1,fast_adapt/full,fast_adapt,full,2.9345562255397573,0.1674653215636822,0.9532820943324893
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_07_best.pt,anchor_B_prime_1,B_prime_1,fast_adapt/full,fast_adapt,full,3.4415621361172226,0.11937838474217094,1.2951490987405403
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_07_best.pt,anchor_A_2,A_2,fast_adapt/full,fast_adapt,full,3.077295172964196,0.35197613721103654,1.1731845956224427
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_07_best.pt,anchor_X_transient,X_transient,fast_adapt/full,fast_adapt,full,3.089542295431881,0.29312395907684985,1.090449195914458
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_07_best.pt,anchor_A_merge,A_merge,fast_adapt/full,fast_adapt,full,2.946545444400154,0.361003861003861,1.1084251624737007
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_07_best.pt,anchor_E_1,E_1,fast_adapt/full,fast_adapt,full,3.318637061807611,0.10425844346549193,1.0272788534663906
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_08_best.pt,anchor_A_1,A_1,fast_adapt/full,fast_adapt,full,2.92620175476728,0.37657700547488693,1.1639824226849762
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_08_best.pt,anchor_B_1,B_1,fast_adapt/full,fast_adapt,full,3.5463761727109007,0.13293978748524202,1.3853648126054965
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_08_best.pt,anchor_C_1,C_1,fast_adapt/full,fast_adapt,full,3.1438935615375994,0.10870113493064312,0.9813590440593782
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_08_best.pt,anchor_B_prime_1,B_prime_1,fast_adapt/full,fast_adapt,full,3.5079862569005513,0.13397692488815635,1.3922257779316536
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_08_best.pt,anchor_A_2,A_2,fast_adapt/full,fast_adapt,full,3.0632500474262736,0.35520755654983843,1.173067122290391
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_08_best.pt,anchor_X_transient,X_transient,fast_adapt/full,fast_adapt,full,3.1126664148294836,0.29455151082560077,1.0886889731574847
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_08_best.pt,anchor_A_merge,A_merge,fast_adapt/full,fast_adapt,full,2.9258985077552353,0.36003861003861004,1.1084100251952653
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_08_best.pt,anchor_E_1,E_1,fast_adapt/full,fast_adapt,full,3.4143536157369963,0.10181106216348507,1.032753022931921
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_09_best.pt,anchor_A_1,A_1,fast_adapt/full,fast_adapt,full,3.423423147803118,0.07474410854558439,1.170043930783779
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_09_best.pt,anchor_B_1,B_1,fast_adapt/full,fast_adapt,full,3.2920974875566107,0.21912632821723732,1.2353200081529132
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_09_best.pt,anchor_C_1,C_1,fast_adapt/full,fast_adapt,full,3.143637383209652,0.06986128625472887,0.9512073848767659
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_09_best.pt,anchor_B_prime_1,B_prime_1,fast_adapt/full,fast_adapt,full,3.2555229792405163,0.2182717212149753,1.241761345680332
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_09_best.pt,anchor_A_2,A_2,fast_adapt/full,fast_adapt,full,3.4840416146130697,0.07631121053939846,1.1844648704462433
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_09_best.pt,anchor_X_transient,X_transient,fast_adapt/full,fast_adapt,full,3.374377032617373,0.08898405900547228,1.057721211744041
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_09_best.pt,anchor_A_merge,A_merge,fast_adapt/full,fast_adapt,full,3.402624310673894,0.07577220077220077,1.1109755692794976
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_09_best.pt,anchor_E_1,E_1,fast_adapt/full,fast_adapt,full,2.840437925976395,0.33651492902594227,0.9655890994601779
