Epoch,Split,Log-likelihood,Accuracy,RMSE,num_events,SelectionMetric
1,train,-2.5979080200195312,,,3,validation_loglike
1,valid,-1.820477803548177,,,3,validation_loglike
2,train,-1.80457337697347,,,3,validation_loglike
2,valid,-1.3016157150268555,,,3,validation_loglike
3,train,-1.2785534858703613,,,3,validation_loglike
3,valid,-0.9658485253651937,,,3,validation_loglike
4,train,-1.0082134405771892,,,3,validation_loglike
4,valid,-0.8035654226938883,,,3,validation_loglike
5,train,-0.8481832345326742,,,3,validation_loglike
5,valid,-0.7317512035369873,,,3,validation_loglike
6,train,-0.7908185323079427,,,3,validation_loglike
6,valid,-0.7201806704203287,,,3,validation_loglike
7,train,-0.7892026901245117,,,3,validation_loglike
7,valid,-0.669745922088623,,,3,validation_loglike
8,train,-0.6001394987106323,,,3,validation_loglike
8,valid,-0.5980885823567709,,,3,validation_loglike
9,train,-0.8573983510335287,,,3,validation_loglike
9,valid,-0.4596946636835734,,,3,validation_loglike
10,train,-0.4081269900004069,,,3,validation_loglike
10,valid,-0.3253386418024699,,,3,validation_loglike
11,train,-0.2972015142440796,,,3,validation_loglike
11,valid,-0.21847244103749594,,,3,validation_loglike
12,train,-0.21365046501159668,,,3,validation_loglike
12,valid,-0.07310903072357178,,,3,validation_loglike
13,train,0.0005723834037780762,,,3,validation_loglike
13,valid,0.048764944076538086,,,3,validation_loglike
14,train,-0.034583091735839844,,,3,validation_loglike
14,valid,0.013257304827372232,,,3,validation_loglike
15,train,-0.2089904546737671,,,3,validation_loglike
15,valid,-0.035664002100626625,,,3,validation_loglike
16,train,-0.0385896364847819,,,3,validation_loglike
16,valid,0.09645469983418782,,,3,validation_loglike
17,train,-0.08342128992080688,,,3,validation_loglike
17,valid,0.1312695344289144,,,3,validation_loglike
18,train,0.056612491607666016,,,3,validation_loglike
18,valid,0.3055888017018636,,,3,validation_loglike
19,train,0.22997647523880005,,,3,validation_loglike
19,valid,0.5258936087290446,,,3,validation_loglike
20,train,0.44307271639506024,,,3,validation_loglike
20,valid,0.5319654941558838,,,3,validation_loglike
21,train,0.19170761108398438,,,3,validation_loglike
21,valid,0.5986959536870321,,,3,validation_loglike
22,train,0.38499609629313153,,,3,validation_loglike
22,valid,0.707435131072998,,,3,validation_loglike
23,train,0.6438349882761637,,,3,validation_loglike
23,valid,0.7298370997111002,,,3,validation_loglike
24,train,0.5817441940307617,,,3,validation_loglike
24,valid,0.795027494430542,,,3,validation_loglike
25,train,0.7451462745666504,,,3,validation_loglike
25,valid,0.877037525177002,,,3,validation_loglike
26,train,0.8189858595530192,,,3,validation_loglike
26,valid,0.8915987014770508,,,3,validation_loglike
27,train,0.7236789067586263,,,3,validation_loglike
27,valid,0.9612894058227539,,,3,validation_loglike
28,train,0.8782397905985514,,,3,validation_loglike
28,valid,1.0172873338063557,,,3,validation_loglike
29,train,1.0845795472462971,,,3,validation_loglike
29,valid,0.9334643681844076,,,3,validation_loglike
30,train,0.9019689559936523,,,3,validation_loglike
30,valid,1.1616002718607585,,,3,validation_loglike
31,train,1.2094040711720784,,,3,validation_loglike
31,valid,1.1023842493693035,,,3,validation_loglike
32,train,1.0955164432525635,,,3,validation_loglike
32,valid,0.9038079579671224,,,3,validation_loglike
33,train,1.2177090644836426,,,3,validation_loglike
33,valid,-0.12731083234151205,,,3,validation_loglike
34,train,-1.1753557523091633,,,3,validation_loglike
34,valid,-0.016371488571166992,,,3,validation_loglike
35,train,0.0015175342559814453,,,3,validation_loglike
35,valid,-0.016411542892456055,,,3,validation_loglike
36,train,0.31896281242370605,,,3,validation_loglike
36,valid,0.3726022243499756,,,3,validation_loglike
37,train,1.298974593480428,,,3,validation_loglike
37,valid,1.266231377919515,,,3,validation_loglike
38,train,1.2919766108194988,,,3,validation_loglike
38,valid,1.1278640429178874,,,3,validation_loglike
39,train,1.1280762354532878,,,3,validation_loglike
39,valid,1.055834690729777,,,3,validation_loglike
40,train,1.0264524618784587,,,3,validation_loglike
40,valid,1.0519076983133953,,,3,validation_loglike
