Epoch,Split,Log-likelihood,Accuracy,RMSE,num_events,SelectionMetric
1,train,-3.4386510213216144,,,15,validation_loglike
1,valid,-2.7922935485839844,,,15,validation_loglike
2,train,-2.816606648763021,,,15,validation_loglike
2,valid,-2.439769999186198,,,15,validation_loglike
3,train,-2.4470306396484376,,,15,validation_loglike
3,valid,-2.1750401814778644,,,15,validation_loglike
4,train,-2.2369873046875,,,15,validation_loglike
4,valid,-1.9667071024576823,,,15,validation_loglike
5,train,-1.9594266255696615,,,15,validation_loglike
5,valid,-1.8196807861328126,,,15,validation_loglike
6,train,-1.8597215016682942,,,15,validation_loglike
6,valid,-1.7588292439778646,,,15,validation_loglike
7,train,-1.8086983998616537,,,15,validation_loglike
7,valid,-1.6363526662190755,,,15,validation_loglike
8,train,-1.712890625,,,15,validation_loglike
8,valid,-1.5942845662434897,,,15,validation_loglike
9,train,-1.6897196451822916,,,15,validation_loglike
9,valid,-1.5387718200683593,,,15,validation_loglike
10,train,-1.6814046223958334,,,15,validation_loglike
10,valid,-1.3751607259114584,,,15,validation_loglike
11,train,-1.5234172821044922,,,15,validation_loglike
11,valid,-1.3532938639322916,,,15,validation_loglike
12,train,-1.3047231038411458,,,15,validation_loglike
12,valid,-1.4324000040690104,,,15,validation_loglike
13,train,-1.4739794413248697,,,15,validation_loglike
13,valid,-1.4109207153320313,,,15,validation_loglike
14,train,-1.3859781901041666,,,15,validation_loglike
14,valid,-1.5525445302327474,,,15,validation_loglike
15,train,-1.5245325724283854,,,15,validation_loglike
15,valid,-1.5074644724527995,,,15,validation_loglike
16,train,-1.5556429545084636,,,15,validation_loglike
16,valid,-1.4108890533447265,,,15,validation_loglike
17,train,-1.5447312672932942,,,15,validation_loglike
17,valid,-1.1717455546061197,,,15,validation_loglike
18,train,-1.0298129399617513,,,15,validation_loglike
18,valid,-0.9186253229777018,,,15,validation_loglike
19,train,-1.0985122680664063,,,15,validation_loglike
19,valid,-0.9768028259277344,,,15,validation_loglike
20,train,-1.065774154663086,,,15,validation_loglike
20,valid,-1.1600334167480468,,,15,validation_loglike
21,train,-1.2660975138346353,,,15,validation_loglike
21,valid,-1.3691747029622396,,,15,validation_loglike
22,train,-1.4339036305745443,,,15,validation_loglike
22,valid,-2.096943155924479,,,15,validation_loglike
23,train,-1.6868630727132161,,,15,validation_loglike
23,valid,-2.2602002461751303,,,15,validation_loglike
24,train,-2.3898282368977863,,,15,validation_loglike
24,valid,-2.100474548339844,,,15,validation_loglike
25,train,-1.9531785329182942,,,15,validation_loglike
25,valid,-1.9558461507161458,,,15,validation_loglike
