checkpoint_task,eval_task,eval_name,protocol,memory_view,variant,nll_per_event,accuracy,local_time_mae,events
1,,anchor_A_merge,frozen,full,frozen/full,3.3492355346679688,0.14744208494208494,1.1498164421803243,4144
1,,anchor_E_1,frozen,full,frozen/full,3.293177914164315,0.1213901125795399,1.0413816128066515,4086
1,1,task_01_test,fast_adapt,full,fast_adapt/full,3.3356062059658242,0.21791187739463602,1.2929617362917611,2088
1,2,task_02_test_pre,fast_adapt,full,fast_adapt/full,3.0601248186011576,0.2516522623284189,0.9884656606498683,1967
1,,anchor_A_1,fast_adapt,full,fast_adapt/full,3.363392185864066,0.15710545108307547,1.2157237341902818,4201
1,,anchor_B_1,fast_adapt,full,fast_adapt/full,3.2204939192554605,0.23636363636363636,1.223508803762821,4235
1,,anchor_C_1,fast_adapt,full,fast_adapt/full,3.0720089713982945,0.2484237074401009,1.0060129187296498,3965
1,,anchor_B_prime_1,fast_adapt,full,fast_adapt/full,3.2105608195283986,0.2194490228396515,1.2317736486224307,4247
1,,anchor_A_2,fast_adapt,full,fast_adapt/full,3.463010859554631,0.11309967685806611,1.2102290984857091,4023
1,,anchor_X_transient,fast_adapt,full,fast_adapt/full,3.3757406593702135,0.12895550797049726,1.1084092498931777,4203
1,,anchor_A_merge,fast_adapt,full,fast_adapt/full,3.3485408289552194,0.1472007722007722,1.1497675194243206,4144
1,,anchor_E_1,fast_adapt,full,fast_adapt/full,3.292511161845278,0.1213901125795399,1.041292377272133,4086
1,1,task_01_test,online_write,full,online_write/full,3.3356063143560712,0.21791187739463602,1.3493267998627434,2088
1,2,task_02_test_pre,online_write,full,online_write/full,3.0601247346031526,0.2516522623284189,1.0588396212732847,1967
1,,anchor_A_1,online_write,full,online_write/full,3.3633922585360465,0.15710545108307547,1.287891062121316,4201
1,,anchor_B_1,online_write,full,online_write/full,3.22049394916334,0.23636363636363636,1.2931597251746334,4235
1,,anchor_C_1,online_write,full,online_write/full,3.0720090013885257,0.2484237074401009,1.0703942034764669,3965
1,,anchor_B_prime_1,online_write,full,online_write/full,3.2105608865362574,0.2194490228396515,1.2882955125882811,4247
1,,anchor_A_2,online_write,full,online_write/full,3.4630108182773407,0.11309967685806611,1.2833514942354916,4023
1,,anchor_X_transient,online_write,full,online_write/full,3.3757407029923616,0.12895550797049726,1.1703573922915178,4203
1,,anchor_A_merge,online_write,full,online_write/full,3.3485408651581374,0.1472007722007722,1.2149604907093936,4144
1,,anchor_E_1,online_write,full,online_write/full,3.2925111295339002,0.1213901125795399,1.1090665167763765,4086
2,2,task_02_test,frozen,full,frozen/full,2.5553808750449307,0.3914590747330961,0.8919379191163475,1967
2,3,task_03_test_pre,frozen,full,frozen/full,3.45134882049271,0.08918406072106262,1.2032740573050626,2108
2,,anchor_A_1,frozen,full,frozen/full,3.422582919187303,0.10092835039276363,1.1922134362184216,4201
2,,anchor_B_1,frozen,full,frozen/full,3.484351976703162,0.0885478158205431,1.1765083853441258,4235
2,,anchor_C_1,frozen,full,frozen/full,2.548160827174914,0.3891551071878941,0.9059362700126812,3965
2,,anchor_B_prime_1,frozen,full,frozen/full,3.4416851333822955,0.08288203437720744,1.1925645823306916,4247
2,,anchor_A_2,frozen,full,frozen/full,3.5186044369175336,0.0947054436987323,1.2098206876374997,4023
2,,anchor_X_transient,frozen,full,frozen/full,3.4518061258269297,0.07351891506067094,1.1039291525238786,4203
2,,anchor_A_merge,frozen,full,frozen/full,3.415536711114714,0.09266409266409266,1.1311134518803776,4144
2,,anchor_E_1,frozen,full,frozen/full,3.416060508843794,0.08883994126284875,1.0020194625481051,4086
2,2,task_02_test,fast_adapt,full,fast_adapt/full,2.555500722864769,0.3909506863243518,0.8919212707845342,1967
2,3,task_03_test_pre,fast_adapt,full,fast_adapt/full,3.4506940244497337,0.08918406072106262,1.2032606244313422,2108
2,,anchor_A_1,fast_adapt,full,fast_adapt/full,3.421773800194987,0.1011663889550107,1.192182726588768,4201
2,,anchor_B_1,fast_adapt,full,fast_adapt/full,3.4840574298304676,0.08878394332939787,1.1765078921807839,4235
2,,anchor_C_1,fast_adapt,full,fast_adapt/full,2.5482616006050254,0.38865069356872634,0.9059211872865693,3965
2,,anchor_B_prime_1,fast_adapt,full,fast_adapt/full,3.441348529238125,0.08288203437720744,1.1925602489172331,4247
2,,anchor_A_2,fast_adapt,full,fast_adapt/full,3.517897664448707,0.09545115585384041,1.2097854346385086,4023
2,,anchor_X_transient,fast_adapt,full,fast_adapt/full,3.4509463585929137,0.07351891506067094,1.103882893306597,4203
2,,anchor_A_merge,fast_adapt,full,fast_adapt/full,3.4147476910624266,0.09314671814671814,1.1310876087792592,4144
2,,anchor_E_1,fast_adapt,full,fast_adapt/full,3.4152756484186186,0.08883994126284875,1.0020131177897553,4086
2,2,task_02_test,online_write,full,online_write/full,2.5555007287282656,0.3909506863243518,0.9630309389018746,1967
2,3,task_03_test_pre,online_write,full,online_write/full,3.4506940532129335,0.08918406072106262,1.2624370821972446,2108
2,,anchor_A_1,online_write,full,online_write/full,3.421773833238427,0.1011663889550107,1.2721857882003502,4201
2,,anchor_B_1,online_write,full,online_write/full,3.4840574752271105,0.08878394332939787,1.2765708680204175,4235
2,,anchor_C_1,online_write,full,online_write/full,2.5482616263959663,0.38865069356872634,0.9682273245549292,3965
2,,anchor_B_prime_1,online_write,full,online_write/full,3.4413484981709406,0.08288203437720744,1.2828392581862893,4247
2,,anchor_A_2,online_write,full,online_write/full,3.5178976725567463,0.09545115585384041,1.3090069782157392,4023
2,,anchor_X_transient,online_write,full,online_write/full,3.450946354320751,0.07351891506067094,1.1801965570569442,4203
2,,anchor_A_merge,online_write,full,online_write/full,3.4147476890136965,0.09314671814671814,1.2006654263218743,4144
2,,anchor_E_1,online_write,full,online_write/full,3.415275577928942,0.08883994126284875,1.0801580903228378,4086
3,3,task_03_test,frozen,full,frozen/full,3.086482371958202,0.22011385199240988,1.1765367609273776,2108
3,4,task_04_test_pre,frozen,full,frozen/full,3.442471366484763,0.07096774193548387,1.19616941731266,2015
3,,anchor_A_1,frozen,full,frozen/full,3.047152389602643,0.226612711259224,1.1768366807530364,4201
3,,anchor_B_1,frozen,full,frozen/full,3.58010637267562,0.0703659976387249,1.2396825752123188,4235
3,,anchor_C_1,frozen,full,frozen/full,2.8507996240449884,0.28524590163934427,0.9555626762168855,3965
3,,anchor_B_prime_1,frozen,full,frozen/full,3.526844366876159,0.0744054626795385,1.2524192968143528,4247
3,,anchor_A_2,frozen,full,frozen/full,3.165653315047971,0.21874223216505095,1.1813964473943404,4023
3,,anchor_X_transient,frozen,full,frozen/full,3.1493214714564,0.17130620985010706,1.0886925845494475,4203
3,,anchor_A_merge,frozen,full,frozen/full,3.0346070090776243,0.2335907335907336,1.1149684802905933,4144
3,,anchor_E_1,frozen,full,frozen/full,3.2844310579379283,0.21316691140479688,1.0254168218686426,4086
3,3,task_03_test,fast_adapt,full,fast_adapt/full,3.0865605913484346,0.22058823529411764,1.1764879299069717,2108
3,4,task_04_test_pre,fast_adapt,full,fast_adapt/full,3.4419649867206887,0.07096774193548387,1.1961318856137562,2015
3,,anchor_A_1,fast_adapt,full,fast_adapt/full,3.047164370349066,0.22685074982147108,1.1767612430942085,4201
3,,anchor_B_1,fast_adapt,full,fast_adapt/full,3.5796337069136475,0.0703659976387249,1.2396596275788976,4235
3,,anchor_C_1,fast_adapt,full,fast_adapt/full,2.8503120874546815,0.28524590163934427,0.9554212606268904,3965
3,,anchor_B_prime_1,fast_adapt,full,fast_adapt/full,3.5263859421218284,0.0744054626795385,1.2523936556175452,4247
3,,anchor_A_2,fast_adapt,full,fast_adapt/full,3.1656469202385358,0.2182450907283122,1.181340424065681,4023
3,,anchor_X_transient,fast_adapt,full,fast_adapt/full,3.1491110758812066,0.17130620985010706,1.0886135487053867,4203
3,,anchor_A_merge,fast_adapt,full,fast_adapt/full,3.034621860990193,0.23407335907335908,1.1148953290519568,4144
3,,anchor_E_1,fast_adapt,full,fast_adapt/full,3.283829620406141,0.21316691140479688,1.0252635631850695,4086
3,3,task_03_test,online_write,full,online_write/full,3.086706758201108,0.22058823529411764,1.249788054683194,2108
3,4,task_04_test_pre,online_write,full,online_write/full,3.4424160208358954,0.07096774193548387,1.2766721252215651,2015
3,,anchor_A_1,online_write,full,online_write/full,3.0472837726983943,0.226612711259224,1.26398614824321,4201
3,,anchor_B_1,online_write,full,online_write/full,3.5801274465416792,0.0703659976387249,1.3422219075515445,4235
3,,anchor_C_1,online_write,full,online_write/full,2.850356975953185,0.28524590163934427,1.0321560725137535,3965
3,,anchor_B_prime_1,online_write,full,online_write/full,3.5268272072364506,0.0744054626795385,1.3404393451459826,4247
3,,anchor_A_2,online_write,full,online_write/full,3.165873872281036,0.21874223216505095,1.2808608383106046,4023
3,,anchor_X_transient,online_write,full,online_write/full,3.149493992669885,0.17130620985010706,1.1694178428152338,4203
3,,anchor_A_merge,online_write,full,online_write/full,3.0347708550780297,0.23383204633204632,1.1938113898801181,4144
3,,anchor_E_1,online_write,full,online_write/full,3.284316185214504,0.21316691140479688,1.1135404865178578,4086
4,4,task_04_test,frozen,full,frozen/full,2.9011265492025142,0.27344913151364764,1.080076176002067,2015
4,5,task_05_test_pre,frozen,full,frozen/full,3.250512676474489,0.2034567901234568,1.236063572447977,2025
4,,anchor_A_1,frozen,full,frozen/full,3.2121608745935446,0.20971197333968103,1.251396598716033,4201
4,,anchor_B_1,frozen,full,frozen/full,3.0809922003267505,0.25832349468713106,1.1370765911223897,4235
4,,anchor_C_1,frozen,full,frozen/full,2.9488799221428468,0.19495586380832283,0.9446381158816709,3965
4,,anchor_B_prime_1,frozen,full,frozen/full,3.0279160578839774,0.2575935954791618,1.1465837587770193,4247
4,,anchor_A_2,frozen,full,frozen/full,3.3150238958781197,0.19164802386278895,1.2508158815342663,4023
4,,anchor_X_transient,frozen,full,frozen/full,3.27018520691949,0.15988579586009993,1.1547952979172011,4203
4,,anchor_A_merge,frozen,full,frozen/full,3.204713200970506,0.21476833976833976,1.1842835759564256,4144
4,,anchor_E_1,frozen,full,frozen/full,3.254186106498371,0.15907978463044542,1.058949248789574,4086
4,4,task_04_test,fast_adapt,full,fast_adapt/full,2.9011449581931896,0.27245657568238213,1.0800586227151951,2015
4,5,task_05_test_pre,fast_adapt,full,fast_adapt/full,3.250089476785542,0.20493827160493827,1.235906982421875,2025
4,,anchor_A_1,fast_adapt,full,fast_adapt/full,3.2117345456252977,0.20971197333968103,1.2512109330142573,4201
4,,anchor_B_1,fast_adapt,full,fast_adapt/full,3.081055096442753,0.2585596221959858,1.1370636360141435,4235
4,,anchor_C_1,fast_adapt,full,fast_adapt/full,2.948176270685761,0.19470365699873896,0.9445814260167703,3965
4,,anchor_B_prime_1,fast_adapt,full,fast_adapt/full,3.027948401522743,0.25712267482929124,1.1465742934415388,4247
4,,anchor_A_2,fast_adapt,full,fast_adapt/full,3.3146465831569794,0.1904051702709421,1.2506706243482302,4023
4,,anchor_X_transient,fast_adapt,full,fast_adapt/full,3.269654064555126,0.15917201998572447,1.154612083534896,4203
4,,anchor_A_merge,fast_adapt,full,fast_adapt/full,3.204300950392793,0.2150096525096525,1.1841164380887301,4144
4,,anchor_E_1,fast_adapt,full,fast_adapt/full,3.2535239213597116,0.16030347528144884,1.0587844745936605,4086
4,4,task_04_test,online_write,full,online_write/full,2.901160711798789,0.27245657568238213,1.1501285642350818,2015
4,5,task_05_test_pre,online_write,full,online_write/full,3.2501121046513686,0.20444444444444446,1.3458683727359697,2025
4,,anchor_A_1,online_write,full,online_write/full,3.211759263228814,0.20971197333968103,1.3704114215651568,4201
4,,anchor_B_1,online_write,full,online_write/full,3.0810708826836617,0.2585596221959858,1.23969829817849,4235
4,,anchor_C_1,online_write,full,online_write/full,2.9481801814288087,0.19470365699873896,1.0246174705434417,3965
4,,anchor_B_prime_1,online_write,full,online_write/full,3.0279667108929984,0.25712267482929124,1.2376233334182702,4247
4,,anchor_A_2,online_write,full,online_write/full,3.3146686801529928,0.19065374098931145,1.3759216682218236,4023
4,,anchor_X_transient,online_write,full,online_write/full,3.2696565226830105,0.15917201998572447,1.2641275629968243,4203
4,,anchor_A_merge,online_write,full,online_write/full,3.2043269224263526,0.2150096525096525,1.291112540663727,4144
4,,anchor_E_1,online_write,full,online_write/full,3.25351606914067,0.16030347528144884,1.1592586784050547,4086
5,5,task_05_test,frozen,full,frozen/full,3.0492653401692706,0.3254320987654321,1.1710971813437379,2025
5,6,task_06_test_pre,frozen,full,frozen/full,3.0579089558233594,0.2209918151179586,0.9717753790982595,2077
5,6,task_06_control_pre,frozen,full,frozen/full,3.154895462043293,0.19333646175504457,1.1058850809756942,2131
5,,anchor_A_1,frozen,full,frozen/full,3.007570829257543,0.3189716734110926,1.1726596072241682,4201
5,,anchor_B_1,frozen,full,frozen/full,3.2298961797036414,0.22715466351829988,1.174984609700713,4235
5,,anchor_C_1,frozen,full,frozen/full,2.9174295297937767,0.22093316519546027,0.9245621939775772,3965
5,,anchor_B_prime_1,frozen,full,frozen/full,3.1696153141791497,0.23239934071109017,1.1885014801887672,4247
5,,anchor_A_2,frozen,full,frozen/full,3.1222832262767892,0.3156848123291076,1.179945298578204,4023
5,,anchor_X_transient,frozen,full,frozen/full,3.1027417143214295,0.2624315964787057,1.0846533683433777,4203
5,,anchor_A_merge,frozen,full,frozen/full,3.0000815004915804,0.32118725868725867,1.1135530029944931,4144
5,,anchor_E_1,frozen,full,frozen/full,3.2257617309988564,0.12726382770435635,1.002094307543306,4086
5,5,task_05_test,fast_adapt,full,fast_adapt/full,3.0493608225127797,0.3254320987654321,1.1710634584780093,2025
5,6,task_06_test_pre,fast_adapt,full,fast_adapt/full,3.0574109256984983,0.22147327876745307,0.9717540098143473,2077
5,6,task_06_control_pre,fast_adapt,full,fast_adapt/full,3.1544713987424755,0.19333646175504457,1.1058629500032422,2131
5,,anchor_A_1,fast_adapt,full,fast_adapt/full,3.007663833047912,0.31992382766008093,1.1726190071678027,4201
5,,anchor_B_1,fast_adapt,full,fast_adapt/full,3.2297748966509787,0.22621015348288076,1.1749407339264961,4235
5,,anchor_C_1,fast_adapt,full,fast_adapt/full,2.9168299729105502,0.22395964691046658,0.9245212239846305,3965
5,,anchor_B_prime_1,fast_adapt,full,fast_adapt/full,3.169483634817592,0.23263480103602543,1.188454433303736,4247
5,,anchor_A_2,fast_adapt,full,fast_adapt/full,3.1223648681944054,0.31419338801889135,1.1799181362837665,4023
5,,anchor_X_transient,fast_adapt,full,fast_adapt/full,3.1026178687179824,0.2602902688555793,1.084605198600818,4203
5,,anchor_A_merge,fast_adapt,full,fast_adapt/full,3.0001580577099185,0.319980694980695,1.1135186256128848,4144
5,,anchor_E_1,fast_adapt,full,fast_adapt/full,3.2251442915309134,0.12971120900636318,1.0020078219331134,4086
5,5,task_05_test,online_write,full,online_write/full,3.049360863316206,0.3254320987654321,1.2375121151324775,2025
5,6,task_06_test_pre,online_write,full,online_write/full,3.0574108607417756,0.22147327876745307,1.0433328886196684,2077
5,6,task_06_control_pre,online_write,full,online_write/full,3.154471203307208,0.19333646175504457,1.1715129543129041,2131
5,,anchor_A_1,online_write,full,online_write/full,3.0076638413511145,0.31992382766008093,1.2512237510773145,4201
5,,anchor_B_1,online_write,full,online_write/full,3.229774905435099,0.22621015348288076,1.2628992306226876,4235
5,,anchor_C_1,online_write,full,online_write/full,2.9168299963568605,0.22395964691046658,0.9892462343015106,3965
5,,anchor_B_prime_1,online_write,full,online_write/full,3.169483627477972,0.23263480103602543,1.2625236455298485,4247
5,,anchor_A_2,online_write,full,online_write/full,3.122364855964286,0.31419338801889135,1.2679077525677083,4023
5,,anchor_X_transient,online_write,full,online_write/full,3.1026179185649014,0.2602902688555793,1.154092721937434,4203
5,,anchor_A_merge,online_write,full,online_write/full,3.000157986522174,0.319980694980695,1.1794426281896913,4144
5,,anchor_E_1,online_write,full,online_write/full,3.2251442827966303,0.12971120900636318,1.0798443884516296,4086
6,6,task_06_test,frozen,full,frozen/full,2.746166480867462,0.365912373615792,0.9654818834682238,2077
6,7,task_07_test_pre,frozen,full,frozen/full,3.4356164484405896,0.08947108255066732,1.1563866672336731,2023
6,6,task_06_control,frozen,full,frozen/full,2.805213305268809,0.39230408259033317,1.0940951763996212,2131
6,,anchor_A_1,frozen,full,frozen/full,3.4115574361596384,0.09664365627231611,1.1895676816937129,4201
6,,anchor_B_1,frozen,full,frozen/full,3.577055829080809,0.09067296340023613,1.1724655867467382,4235
6,,anchor_C_1,frozen,full,frozen/full,2.5364031576418786,0.3974779319041614,0.9111858594011689,3965
6,,anchor_B_prime_1,frozen,full,frozen/full,3.5250143325550574,0.08099835177772545,1.1858279751642244,4247
6,,anchor_A_2,frozen,full,frozen/full,3.4962273715533874,0.0947054436987323,1.203266223212424,4023
6,,anchor_X_transient,frozen,full,frozen/full,3.37014860543018,0.11539376635736379,1.0940135826021893,4203
6,,anchor_A_merge,frozen,full,frozen/full,3.4033632646656407,0.0916988416988417,1.1264690432309183,4144
6,,anchor_E_1,frozen,full,frozen/full,3.4116820056708024,0.08737151248164464,1.0097833232907647,4086
6,6,task_06_test,fast_adapt,full,fast_adapt/full,2.7461197090424423,0.365912373615792,0.9654537663760527,2077
6,7,task_07_test_pre,fast_adapt,full,fast_adapt/full,3.4348535089874646,0.08947108255066732,1.1563798769594005,2023
6,6,task_06_control,fast_adapt,full,fast_adapt/full,2.805275063624353,0.39183481933364617,1.0940565031383698,2131
6,,anchor_A_1,fast_adapt,full,fast_adapt/full,3.410579418971464,0.09711973339681028,1.1895509623141836,4201
6,,anchor_B_1,fast_adapt,full,fast_adapt/full,3.57646579855026,0.09090909090909091,1.172494169503204,4235
6,,anchor_C_1,fast_adapt,full,fast_adapt/full,2.536399500727804,0.3974779319041614,0.9111373110046002,3965
6,,anchor_B_prime_1,fast_adapt,full,fast_adapt/full,3.524388707832137,0.08076289145279021,1.1858544409176812,4247
6,,anchor_A_2,fast_adapt,full,fast_adapt/full,3.4953860425842422,0.09445687298036291,1.2032475202438577,4023
6,,anchor_X_transient,fast_adapt,full,fast_adapt/full,3.3692275489082855,0.11563169164882227,1.0939731348306827,4203
6,,anchor_A_merge,fast_adapt,full,fast_adapt/full,3.40240444639935,0.0916988416988417,1.1264571738519265,4144
6,,anchor_E_1,fast_adapt,full,fast_adapt/full,3.4106708028067927,0.08737151248164464,1.009779418500918,4086
6,6,task_06_test,online_write,full,online_write/full,2.7461197294279587,0.365912373615792,1.047137728476602,2077
6,7,task_07_test_pre,online_write,full,online_write/full,3.4348534448749053,0.08947108255066732,1.261865510341025,2023
6,6,task_06_control,online_write,full,online_write/full,2.8052749727961466,0.39183481933364617,1.1767775292763096,2131
6,,anchor_A_1,online_write,full,online_write/full,3.4105794003509984,0.09711973339681028,1.2919403180225946,4201
6,,anchor_B_1,online_write,full,online_write/full,3.576465825400499,0.09090909090909091,1.2817804890017355,4235
6,,anchor_C_1,online_write,full,online_write/full,2.5363995156656074,0.3974779319041614,0.9855245268359912,3965
6,,anchor_B_prime_1,online_write,full,online_write/full,3.524388747184956,0.08076289145279021,1.2876786644843983,4247
6,,anchor_A_2,online_write,full,online_write/full,3.495385998803053,0.09445687298036291,1.3248979541719175,4023
6,,anchor_X_transient,online_write,full,online_write/full,3.3692274670564872,0.11563169164882227,1.1898720378527923,4203
6,,anchor_A_merge,online_write,full,online_write/full,3.402404448535279,0.0916988416988417,1.2165909071729795,4144
6,,anchor_E_1,online_write,full,online_write/full,3.410670811262089,0.08737151248164464,1.1061843905153006,4086
7,7,task_07_test,frozen,full,frozen/full,3.1041680080019716,0.26940187839841817,1.1505590882916528,2023
7,8,task_08_test_pre,frozen,full,frozen/full,3.1040685685551535,0.26205250596658713,1.133002535653854,2095
7,,anchor_A_1,frozen,full,frozen/full,3.0505989163695446,0.2937395858129017,1.1864367323641378,4201
7,,anchor_B_1,frozen,full,frozen/full,3.458416009427806,0.09374262101534829,1.2162950094644125,4235
7,,anchor_C_1,frozen,full,frozen/full,2.7463363551251674,0.28877679697351827,0.9520307471141839,3965
7,,anchor_B_prime_1,frozen,full,frozen/full,3.3989302705028686,0.10124793972215682,1.2273784805416414,4247
7,,anchor_A_2,frozen,full,frozen/full,3.168075976844691,0.27367636092468306,1.1922774299471763,4023
7,,anchor_X_transient,frozen,full,frozen/full,3.1104825346803993,0.2598144182726624,1.096799250077895,4203
7,,anchor_A_merge,frozen,full,frozen/full,3.0427983994649646,0.2857142857142857,1.123363784841589,4144
7,,anchor_E_1,frozen,full,frozen/full,3.267799989884237,0.15859030837004406,1.0296224765898956,4086
7,7,task_07_test,fast_adapt,full,fast_adapt/full,3.1041357518420973,0.26940187839841817,1.1504948248794864,2023
7,8,task_08_test_pre,fast_adapt,full,fast_adapt/full,3.1040255817422433,0.26157517899761334,1.1329254642022253,2095
7,,anchor_A_1,fast_adapt,full,fast_adapt/full,3.0504865258173046,0.2937395858129017,1.1863475319204715,4201
7,,anchor_B_1,fast_adapt,full,fast_adapt/full,3.4580405026990944,0.09445100354191263,1.2162240822171657,4235
7,,anchor_C_1,fast_adapt,full,fast_adapt/full,2.745878335536654,0.289281210592686,0.951874641812915,3965
7,,anchor_B_prime_1,fast_adapt,full,fast_adapt/full,3.3985284563230294,0.10218978102189781,1.2272985901640587,4247
7,,anchor_A_2,fast_adapt,full,fast_adapt/full,3.167966618396855,0.27293064876957496,1.19220715910826,4023
7,,anchor_X_transient,fast_adapt,full,fast_adapt/full,3.110224213510532,0.25933856768974545,1.096696695259234,4203
7,,anchor_A_merge,fast_adapt,full,fast_adapt/full,3.0426844814109066,0.28547297297297297,1.1232819511163188,4144
7,,anchor_E_1,fast_adapt,full,fast_adapt/full,3.2670347687081267,0.15981399902104748,1.0294756891677266,4086
7,7,task_07_test,online_write,full,online_write/full,3.104154355809262,0.26940187839841817,1.2574966646564247,2023
7,8,task_08_test_pre,online_write,full,online_write/full,3.1040405343711233,0.26157517899761334,1.214228462716809,2095
7,,anchor_A_1,online_write,full,online_write/full,3.0505038637448862,0.2937395858129017,1.2859996360868757,4201
7,,anchor_B_1,online_write,full,online_write/full,3.458036278355361,0.09445100354191263,1.3249452683056453,4235
7,,anchor_C_1,online_write,full,online_write/full,2.7458922671039048,0.289281210592686,1.034301377861076,3965
7,,anchor_B_prime_1,online_write,full,online_write/full,3.3985363937123174,0.10218978102189781,1.3238095429561259,4247
7,,anchor_A_2,online_write,full,online_write/full,3.1679863944444127,0.2731792194879443,1.3044386844769058,4023
7,,anchor_X_transient,online_write,full,online_write/full,3.110233099572316,0.25933856768974545,1.1889223935931892,4203
7,,anchor_A_merge,online_write,full,online_write/full,3.0427027937437456,0.28547297297297297,1.2140986306168513,4144
7,,anchor_E_1,online_write,full,online_write/full,3.2670442965123265,0.15981399902104748,1.124985979271873,4086
8,8,task_08_test,frozen,full,frozen/full,3.081627842577659,0.27732696897374703,1.1242350066191826,2095
8,9,task_09_test_pre,frozen,full,frozen/full,3.4154554339990977,0.12383749388154675,1.1576230538807484,2043
8,,anchor_A_1,frozen,full,frozen/full,3.025055138674897,0.30183289692930254,1.1753751341146221,4201
8,,anchor_B_1,frozen,full,frozen/full,3.4790298371838566,0.09303423848878395,1.219693291313955,4235
8,,anchor_C_1,frozen,full,frozen/full,2.767757028048156,0.28549810844892815,0.9443449859811559,3965
8,,anchor_B_prime_1,frozen,full,frozen/full,3.419039193394326,0.1040734636213798,1.2323325408439736,4247
8,,anchor_A_2,frozen,full,frozen/full,3.1448749292853933,0.28635346756152125,1.1818698019700473,4023
