Epoch,Split,Log-likelihood,Accuracy,RMSE,num_events,SelectionMetric
1,train,-3.1824383597348436,,,8033,validation_loglike
1,valid,-3.0212171587015595,,,2116,validation_loglike
2,train,-3.0541521108241008,,,8033,validation_loglike
2,valid,-2.9390751454690456,,,2116,validation_loglike
3,train,-3.013483443296402,,,8033,validation_loglike
3,valid,-2.9748470544364367,,,2116,validation_loglike
4,train,-3.0594029122059005,,,8033,validation_loglike
4,valid,-2.9821694271325616,,,2116,validation_loglike
5,train,-3.0633670289742314,,,8033,validation_loglike
5,valid,-2.932201133107869,,,2116,validation_loglike
6,train,-2.9954713175339225,,,8033,validation_loglike
6,valid,-2.93034238761224,,,2116,validation_loglike
7,train,-2.9732995923067347,,,8033,validation_loglike
7,valid,-2.9365792806297257,,,2116,validation_loglike
8,train,-2.969042737769202,,,8033,validation_loglike
8,valid,-2.946955949462429,,,2116,validation_loglike
9,train,-2.97082931345699,,,8033,validation_loglike
9,valid,-2.9423968886607987,,,2116,validation_loglike
10,train,-2.9633034727841405,,,8033,validation_loglike
10,valid,-2.903562607071125,,,2116,validation_loglike
11,train,-2.931059039664509,,,8033,validation_loglike
11,valid,-2.8716171062736295,,,2116,validation_loglike
12,train,-2.9100244693763226,,,8033,validation_loglike
12,valid,-2.8536436949875945,,,2116,validation_loglike
13,train,-2.9034529441055645,,,8033,validation_loglike
13,valid,-2.84128921018431,,,2116,validation_loglike
14,train,-2.901284155981576,,,8033,validation_loglike
14,valid,-2.8305564837104207,,,2116,validation_loglike
15,train,-2.8968612384071952,,,8033,validation_loglike
15,valid,-2.811457902587429,,,2116,validation_loglike
16,train,-2.8773423884289806,,,8033,validation_loglike
16,valid,-2.8050728637464557,,,2116,validation_loglike
17,train,-2.86964781020478,,,8033,validation_loglike
17,valid,-2.8073538940660443,,,2116,validation_loglike
18,train,-2.871331538653056,,,8033,validation_loglike
18,valid,-2.812118328361295,,,2116,validation_loglike
19,train,-2.8728343726658783,,,8033,validation_loglike
19,valid,-2.8241294471437857,,,2116,validation_loglike
20,train,-2.880340032911117,,,8033,validation_loglike
20,valid,-2.8300012830074435,,,2116,validation_loglike
21,train,-2.8842684084401844,,,8033,validation_loglike
21,valid,-2.825099086941753,,,2116,validation_loglike
22,train,-2.882634523216731,,,8033,validation_loglike
22,valid,-2.8161231114868857,,,2116,validation_loglike
23,train,-2.8776200516618946,,,8033,validation_loglike
23,valid,-2.801723429746574,,,2116,validation_loglike
24,train,-2.8612588307606126,,,8033,validation_loglike
24,valid,-2.7905356509924384,,,2116,validation_loglike
25,train,-2.855931197871281,,,8033,validation_loglike
25,valid,-2.789294179761342,,,2116,validation_loglike
26,train,-2.856367386872899,,,8033,validation_loglike
26,valid,-2.7887018272241257,,,2116,validation_loglike
27,train,-2.851194632687041,,,8033,validation_loglike
27,valid,-2.7842662212754017,,,2116,validation_loglike
28,train,-2.842227714972613,,,8033,validation_loglike
28,valid,-2.7841796875,,,2116,validation_loglike
29,train,-2.840025616986182,,,8033,validation_loglike
29,valid,-2.791544980948724,,,2116,validation_loglike
30,train,-2.8402731311465206,,,8033,validation_loglike
30,valid,-2.7913910662068764,,,2116,validation_loglike
31,train,-2.8393582040489234,,,8033,validation_loglike
31,valid,-2.789343100189036,,,2116,validation_loglike
32,train,-2.837641408875887,,,8033,validation_loglike
32,valid,-2.785634377953686,,,2116,validation_loglike
