checkpoint_task,eval_task,eval_name,protocol,memory_view,variant,nll_per_event,accuracy,local_time_mae,events
1,1,task_01_test,frozen,full,frozen/full,3.1841453976101346,0.28735632183908044,1.2150506991536225,2088
1,2,task_02_test_pre,frozen,full,frozen/full,3.1904006205540836,0.12760549059481444,0.9345379932677013,1967
1,,anchor_A_1,frozen,full,frozen/full,3.356111676770714,0.23042132825517733,1.3100347702800021,4201
1,,anchor_B_1,frozen,full,frozen/full,3.052188791322314,0.2819362455726092,1.1263501474679993,4235
1,,anchor_C_1,frozen,full,frozen/full,3.1941119007625316,0.12206809583858765,0.9493733301439321,3965
1,,anchor_B_prime_1,frozen,full,frozen/full,3.001152737381488,0.2719566753002119,1.1350338241760383,4247
1,,anchor_A_2,frozen,full,frozen/full,3.4374528657788517,0.19065374098931145,1.3036861822672101,4023
1,,anchor_X_transient,frozen,full,frozen/full,3.376781281192842,0.18629550321199143,1.2063554059940096,4203
1,,anchor_A_merge,frozen,full,frozen/full,3.3505153435077446,0.20897683397683398,1.241637862327016,4144
1,,anchor_E_1,frozen,full,frozen/full,3.329552185984727,0.11722956436612825,1.078942435661835,4086
1,1,task_01_test,fast_adapt,full,fast_adapt/full,3.1842022526766605,0.2868773946360153,1.2150555680081305,2088
1,2,task_02_test_pre,fast_adapt,full,fast_adapt/full,3.189401961124422,0.12760549059481444,0.9345407752622247,1967
1,,anchor_A_1,fast_adapt,full,fast_adapt/full,3.3554845790413554,0.23137348250416567,1.3098363270222702,4201
1,,anchor_B_1,fast_adapt,full,fast_adapt/full,3.0522647700033896,0.2819362455726092,1.1263481856236914,4235
1,,anchor_C_1,fast_adapt,full,fast_adapt/full,3.1930623000386684,0.12206809583858765,0.9493825392945567,3965
1,,anchor_B_prime_1,fast_adapt,full,fast_adapt/full,3.0011854950949983,0.27125029432540615,1.1350342979817383,4247
1,,anchor_A_2,fast_adapt,full,fast_adapt/full,3.436907067276369,0.19139945314441958,1.303517319093496,4023
1,,anchor_X_transient,fast_adapt,full,fast_adapt/full,3.3761215445940307,0.18629550321199143,1.2061511948935169,4203
1,,anchor_A_merge,fast_adapt,full,fast_adapt/full,3.349912503511289,0.2097007722007722,1.2414536632626214,4144
1,,anchor_E_1,fast_adapt,full,fast_adapt/full,3.3289262208644512,0.11722956436612825,1.0788303380845752,4086
1,1,task_01_test,online_write,full,online_write/full,3.1842022264426237,0.2868773946360153,1.2937130477365064,2088
1,2,task_02_test_pre,online_write,full,online_write/full,3.1894019731165617,0.12760549059481444,1.0204868368997633,1967
1,,anchor_A_1,online_write,full,online_write/full,3.355484559050176,0.23137348250416567,1.4341983796156974,4201
1,,anchor_B_1,online_write,full,online_write/full,3.052264803959389,0.2819362455726092,1.2239721782441737,4235
1,,anchor_C_1,online_write,full,online_write/full,3.1930622095192818,0.12206809583858765,1.0226498651474452,3965
1,,anchor_B_prime_1,online_write,full,online_write/full,3.0011854894903967,0.27125029432540615,1.2232524815136323,4247
1,,anchor_A_2,online_write,full,online_write/full,3.436907143223028,0.19139945314441958,1.4358334370191725,4023
1,,anchor_X_transient,online_write,full,online_write/full,3.376121547175055,0.18629550321199143,1.3215180712106345,4203
1,,anchor_A_merge,online_write,full,online_write/full,3.3499125286102527,0.2097007722007722,1.3536807066584762,4144
1,,anchor_E_1,online_write,full,online_write/full,3.328926364471384,0.11722956436612825,1.1778338479340382,4086
2,2,task_02_test,frozen,full,frozen/full,2.67560009551521,0.31113370615149977,0.893099513827209,1967
2,3,task_03_test_pre,frozen,full,frozen/full,3.325828964841434,0.15986717267552183,1.1949285112703096,2108
2,,anchor_A_1,frozen,full,frozen/full,3.285943757520066,0.17329207331587718,1.1889418193596484,4201
2,,anchor_B_1,frozen,full,frozen/full,3.3333744125636438,0.1806375442739079,1.1475804771414333,4235
2,,anchor_C_1,frozen,full,frozen/full,2.6783521231306153,0.305422446406053,0.91213033899834,3965
2,,anchor_B_prime_1,frozen,full,frozen/full,3.2877466566904534,0.17353425947727807,1.160015887643748,4247
2,,anchor_A_2,frozen,full,frozen/full,3.415348015997856,0.1548595575441213,1.1932374929095748,4023
2,,anchor_X_transient,frozen,full,frozen/full,3.3243632310916773,0.16630977872947894,1.0897882766959612,4203
2,,anchor_A_merge,frozen,full,frozen/full,3.276121327315518,0.16771235521235522,1.1264878819808075,4144
2,,anchor_E_1,frozen,full,frozen/full,3.3336685188132877,0.15907978463044542,1.0051703791494644,4086
2,2,task_02_test,fast_adapt,full,fast_adapt/full,2.6756199815882966,0.3121504829689883,0.8930584956500273,1967
2,3,task_03_test_pre,fast_adapt,full,fast_adapt/full,3.3255904123498095,0.15986717267552183,1.194920804061745,2108
2,,anchor_A_1,fast_adapt,full,fast_adapt/full,3.2856059665766195,0.1740061890026184,1.1889151913925058,4201
2,,anchor_B_1,fast_adapt,full,fast_adapt/full,3.3332874861067556,0.18016528925619835,1.1475576673235213,4235
2,,anchor_C_1,fast_adapt,full,fast_adapt/full,2.6783307444703532,0.30491803278688523,0.9120946431971739,3965
2,,anchor_B_prime_1,fast_adapt,full,fast_adapt/full,3.287600970644375,0.17353425947727807,1.1599871723237025,4247
2,,anchor_A_2,fast_adapt,full,fast_adapt/full,3.4149775570256184,0.15560526969922944,1.1932288337459085,4023
2,,anchor_X_transient,fast_adapt,full,fast_adapt/full,3.3239010201163044,0.16654770402093744,1.0897618270391174,4203
2,,anchor_A_merge,fast_adapt,full,fast_adapt/full,3.275802785365278,0.1686776061776062,1.1264597476679385,4144
2,,anchor_E_1,fast_adapt,full,fast_adapt/full,3.333131133839014,0.1593245227606461,1.0051204505879332,4086
2,2,task_02_test,online_write,full,online_write/full,2.6756535229288767,0.31164209456024405,0.9378379995697455,1967
2,3,task_03_test_pre,online_write,full,online_write/full,3.3255670978908607,0.15986717267552183,1.2257228061422398,2108
2,,anchor_A_1,online_write,full,online_write/full,3.285526710070476,0.1740061890026184,1.2380235888535223,4201
2,,anchor_B_1,online_write,full,online_write/full,3.333256048651977,0.18016528925619835,1.196902253840079,4235
2,,anchor_C_1,online_write,full,online_write/full,2.6783685041880436,0.3046658259773014,0.9471058015264148,3965
2,,anchor_B_prime_1,online_write,full,online_write/full,3.2875671455514257,0.17353425947727807,1.1975473422971135,4247
2,,anchor_A_2,online_write,full,online_write/full,3.4149485587344044,0.15560526969922944,1.2485839922181112,4023
2,,anchor_X_transient,online_write,full,online_write/full,3.3238793605375285,0.16654770402093744,1.1306004915713277,4203
2,,anchor_A_merge,online_write,full,online_write/full,3.275770962748921,0.1686776061776062,1.1673975738995208,4144
2,,anchor_E_1,online_write,full,online_write/full,3.333145481739895,0.1593245227606461,1.0543189825288626,4086
3,3,task_03_test,frozen,full,frozen/full,3.2529256773628363,0.18358633776091082,1.1922762814690084,2108
3,4,task_04_test_pre,frozen,full,frozen/full,3.1637100939123566,0.18312655086848637,1.1067714331463607,2015
3,,anchor_A_1,frozen,full,frozen/full,3.216537221333323,0.19495358248036182,1.1877642279436293,4201
3,,anchor_B_1,frozen,full,frozen/full,3.3259093211420594,0.17662337662337663,1.1571780545933892,4235
3,,anchor_C_1,frozen,full,frozen/full,2.668556387517672,0.27061790668348046,0.9198869231369576,3965
3,,anchor_B_prime_1,frozen,full,frozen/full,3.282311741537225,0.16741229102896163,1.169222533744954,4247
3,,anchor_A_2,frozen,full,frozen/full,3.334338630754024,0.1757394978871489,1.1918224469364327,4023
3,,anchor_X_transient,frozen,full,frozen/full,3.248062885292592,0.17535093980490127,1.0888593302946161,4203
3,,anchor_A_merge,frozen,full,frozen/full,3.204779558660441,0.19087837837837837,1.1251208377160622,4144
3,,anchor_E_1,frozen,full,frozen/full,3.2791792673044675,0.19579050416054822,1.00811527222322,4086
3,3,task_03_test,fast_adapt,full,fast_adapt/full,3.252746451737985,0.1840607210626186,1.192244701638846,2108
3,4,task_04_test_pre,fast_adapt,full,fast_adapt/full,3.163494649655174,0.1826302729528536,1.1067098338314085,2015
3,,anchor_A_1,fast_adapt,full,fast_adapt/full,3.216247571306381,0.19495358248036182,1.1877136534663844,4201
3,,anchor_B_1,fast_adapt,full,fast_adapt/full,3.325777758673766,0.17615112160566707,1.1571386515179378,4235
3,,anchor_C_1,fast_adapt,full,fast_adapt/full,2.6684425459834094,0.2703656998738966,0.9198147120722305,3965
3,,anchor_B_prime_1,fast_adapt,full,fast_adapt/full,3.282127202525542,0.1667059100541559,1.1691778536428978,4247
3,,anchor_A_2,fast_adapt,full,fast_adapt/full,3.3340299636192237,0.1754909271687795,1.1917878605375354,4023
3,,anchor_X_transient,fast_adapt,full,fast_adapt/full,3.2476328001855075,0.17582679038781823,1.0888016288007636,4203
3,,anchor_A_merge,fast_adapt,full,fast_adapt/full,3.204505202392814,0.19184362934362933,1.1250686857230876,4144
3,,anchor_E_1,fast_adapt,full,fast_adapt/full,3.278589133824196,0.19554576603034754,1.008029483080027,4086
3,3,task_03_test,online_write,full,online_write/full,3.252785757648806,0.1840607210626186,1.2299059674461779,2108
3,4,task_04_test_pre,online_write,full,online_write/full,3.163539075497399,0.1826302729528536,1.1413343318382154,2015
3,,anchor_A_1,online_write,full,online_write/full,3.216251149355046,0.19495358248036182,1.2424404401630535,4201
3,,anchor_B_1,online_write,full,online_write/full,3.3258661978078705,0.17615112160566707,1.2141790347015473,4235
3,,anchor_C_1,online_write,full,online_write/full,2.6685121118684134,0.2703656998738966,0.961681412643322,3965
3,,anchor_B_prime_1,online_write,full,online_write/full,3.282168248943302,0.1667059100541559,1.2143536785401252,4247
3,,anchor_A_2,online_write,full,online_write/full,3.3340619647555494,0.1754909271687795,1.2518059707323348,4023
3,,anchor_X_transient,online_write,full,online_write/full,3.247687003299392,0.17582679038781823,1.1345708829194774,4203
3,,anchor_A_merge,online_write,full,online_write/full,3.2045548206957553,0.19184362934362933,1.171718285170934,4144
3,,anchor_E_1,online_write,full,online_write/full,3.278636895360838,0.19579050416054822,1.0623481881832573,4086
4,4,task_04_test,frozen,full,frozen/full,3.075783938273011,0.1781637717121588,1.1192840481514374,2015
4,5,task_05_test_pre,frozen,full,frozen/full,3.2189513180579667,0.19506172839506172,1.1928563115626205,2025
4,,anchor_A_1,frozen,full,frozen/full,3.177888933348389,0.19995239228755057,1.2040732968736052,4201
4,,anchor_B_1,frozen,full,frozen/full,3.235123885874202,0.17331759149940967,1.1700662133263022,4235
4,,anchor_C_1,frozen,full,frozen/full,2.7203977038851304,0.2587641866330391,0.9419778619407856,3965
4,,anchor_B_prime_1,frozen,full,frozen/full,3.191972519219104,0.1629385448551919,1.1799470336964362,4247
4,,anchor_A_2,frozen,full,frozen/full,3.2862929178949556,0.1787223465075814,1.2088813720103848,4023
4,,anchor_X_transient,frozen,full,frozen/full,3.2102058877157593,0.16726147989531287,1.1107797915385844,4203
4,,anchor_A_merge,frozen,full,frozen/full,3.16863776910259,0.20366795366795368,1.1398498965966655,4144
4,,anchor_E_1,frozen,full,frozen/full,3.209730154850643,0.1994615761135585,1.0332985013008584,4086
4,4,task_04_test,fast_adapt,full,fast_adapt/full,3.0756300024595804,0.17866004962779156,1.1191850241005568,2015
4,5,task_05_test_pre,fast_adapt,full,fast_adapt/full,3.218603089885947,0.19604938271604938,1.1927465358781226,2025
4,,anchor_A_1,fast_adapt,full,fast_adapt/full,3.177574540909856,0.1997143537253035,1.2039485936844754,4201
4,,anchor_B_1,fast_adapt,full,fast_adapt/full,3.2350679219683904,0.17331759149940967,1.1699885948208175,4235
4,,anchor_C_1,fast_adapt,full,fast_adapt/full,2.720087422278309,0.2575031525851198,0.9418332185300271,3965
4,,anchor_B_prime_1,fast_adapt,full,fast_adapt/full,3.191860176519363,0.16317400518012715,1.1798688350971205,4247
4,,anchor_A_2,fast_adapt,full,fast_adapt/full,3.285987690909715,0.17797663435247327,1.2087843888083887,4023
4,,anchor_X_transient,fast_adapt,full,fast_adapt/full,3.209757766523958,0.16749940518677137,1.1106371029825004,4203
4,,anchor_A_merge,fast_adapt,full,fast_adapt/full,3.1683302975069143,0.20463320463320464,1.1397408030668281,4144
4,,anchor_E_1,fast_adapt,full,fast_adapt/full,3.209093012648707,0.20044052863436124,1.0331195811693188,4086
4,4,task_04_test,online_write,full,online_write/full,3.0756300221296677,0.17866004962779156,1.1824649615007599,2015
4,5,task_05_test_pre,online_write,full,online_write/full,3.218603031914911,0.19604938271604938,1.2715406594407044,2025
4,,anchor_A_1,online_write,full,online_write/full,3.1775745177972716,0.1997143537253035,1.2921644284364862,4201
4,,anchor_B_1,online_write,full,online_write/full,3.2350680171071144,0.17331759149940967,1.259921586731451,4235
4,,anchor_C_1,online_write,full,online_write/full,2.720087437557167,0.2575031525851198,1.0091927502675435,3965
4,,anchor_B_prime_1,online_write,full,online_write/full,3.1918602074115543,0.16317400518012715,1.2582866966663873,4247
4,,anchor_A_2,online_write,full,online_write/full,3.285987707981416,0.17797663435247327,1.3045944156346965,4023
4,,anchor_X_transient,online_write,full,online_write/full,3.209757716867602,0.16749940518677137,1.1896764536418354,4203
4,,anchor_A_merge,online_write,full,online_write/full,3.16833029508152,0.20463320463320464,1.2198537715915663,4144
4,,anchor_E_1,online_write,full,online_write/full,3.2090930822366923,0.20044052863436124,1.1151031037082333,4086
5,5,task_05_test,frozen,full,frozen/full,2.990111242223669,0.38419753086419756,1.1692842337525922,2025
5,6,task_06_test_pre,frozen,full,frozen/full,3.1721885435042845,0.12229176697159365,0.9999996804249763,2077
5,6,task_06_control_pre,frozen,full,frozen/full,3.2782711242074307,0.1022993899577663,1.127845253087388,2131
5,,anchor_A_1,frozen,full,frozen/full,2.945007553046103,0.37895739109735777,1.165463623050507,4201
5,,anchor_B_1,frozen,full,frozen/full,3.405354981045233,0.15962219598583235,1.2769505605506222,4235
5,,anchor_C_1,frozen,full,frozen/full,3.0559004871421322,0.1008827238335435,0.9542301466606303,3965
5,,anchor_B_prime_1,frozen,full,frozen/full,3.3506759524990986,0.17400518012714858,1.2883220139968976,4247
5,,anchor_A_2,frozen,full,frozen/full,3.066792876158014,0.3554561272682078,1.1739581990176815,4023
5,,anchor_X_transient,frozen,full,frozen/full,3.0869374353489136,0.3004996431120628,1.0864703450462747,4203
5,,anchor_A_merge,frozen,full,frozen/full,2.943379219894704,0.361003861003861,1.1081948998351816,4144
5,,anchor_E_1,frozen,full,frozen/full,3.3183063837575144,0.10083210964268233,1.0197776406055212,4086
5,5,task_05_test,fast_adapt,full,fast_adapt/full,2.99011126106168,0.38419753086419756,1.169284214914581,2025
5,6,task_06_test_pre,fast_adapt,full,fast_adapt/full,3.172188455345657,0.12229176697159365,0.9999996831799334,2077
5,6,task_06_control_pre,fast_adapt,full,fast_adapt/full,3.2782712244528773,0.1022993899577663,1.1278452647230202,2131
5,,anchor_A_1,fast_adapt,full,fast_adapt/full,2.9450075603104637,0.37895739109735777,1.1654636057976513,4201
5,,anchor_B_1,fast_adapt,full,fast_adapt/full,3.4053549504195644,0.15962219598583235,1.2769505740619467,4235
5,,anchor_C_1,fast_adapt,full,fast_adapt/full,3.0559004371133156,0.1008827238335435,0.9542301404070282,3965
5,,anchor_B_prime_1,fast_adapt,full,fast_adapt/full,3.3506759273492226,0.17400518012714858,1.2883220274700455,4247
5,,anchor_A_2,fast_adapt,full,fast_adapt/full,3.066792849607797,0.3554561272682078,1.1739581933283492,4023
5,,anchor_X_transient,fast_adapt,full,fast_adapt/full,3.086937518849306,0.3004996431120628,1.0864703523071784,4203
5,,anchor_A_merge,fast_adapt,full,fast_adapt/full,2.9433791149537076,0.361003861003861,1.1081949292923032,4144
5,,anchor_E_1,fast_adapt,full,fast_adapt/full,3.318306417367182,0.10083210964268233,1.0197776518087438,4086
5,5,task_05_test,online_write,full,online_write/full,2.9901112943952097,0.38419753086419756,1.2743869301078865,2025
5,6,task_06_test_pre,online_write,full,online_write/full,3.1721885490195794,0.12229176697159365,1.1097139548680703,2077
5,6,task_06_control_pre,online_write,full,online_write/full,3.2782711491359335,0.1022993899577663,1.2329435210075388,2131
5,,anchor_A_1,online_write,full,online_write/full,2.9450076225574398,0.37895739109735777,1.280268840323065,4201
5,,anchor_B_1,online_write,full,online_write/full,3.4053549698139447,0.15962219598583235,1.4124513790273099,4235
5,,anchor_C_1,online_write,full,online_write/full,3.0559005307613827,0.1008827238335435,1.0531247704958104,3965
5,,anchor_B_prime_1,online_write,full,online_write/full,3.3506758454226593,0.17400518012714858,1.408958488242003,4247
5,,anchor_A_2,online_write,full,online_write/full,3.066792880673181,0.3554561272682078,1.3057825782091137,4023
5,,anchor_X_transient,online_write,full,online_write/full,3.0869374869162205,0.3004996431120628,1.1927272692102697,4203
5,,anchor_A_merge,online_write,full,online_write/full,2.9433791274721752,0.361003861003861,1.2086909189892205,4144
5,,anchor_E_1,online_write,full,online_write/full,3.318306390308227,0.10083210964268233,1.1365524853551892,4086
6,6,task_06_test,frozen,full,frozen/full,2.766433675414275,0.359653346172364,0.9669259511684074,2077
6,7,task_07_test_pre,frozen,full,frozen/full,3.319356747682414,0.10776075135936727,1.1612046619364371,2023
6,6,task_06_control,frozen,full,frozen/full,2.8386754000595285,0.3711872360394181,1.0961952495888219,2131
6,,anchor_A_1,frozen,full,frozen/full,3.2784490297022844,0.11449654844084742,1.197029185051068,4201
6,,anchor_B_1,frozen,full,frozen/full,3.425034178246292,0.09775678866587957,1.1501410037314315,4235
6,,anchor_C_1,frozen,full,frozen/full,2.5710684373429866,0.3863808322824716,0.9092147767017649,3965
6,,anchor_B_prime_1,frozen,full,frozen/full,3.370550449803377,0.08782670120084765,1.163350029162359,4247
6,,anchor_A_2,frozen,full,frozen/full,3.382344797064705,0.10787969177230922,1.2058730572276883,4023
6,,anchor_X_transient,frozen,full,frozen/full,3.2729653306952438,0.1287175826790388,1.1017735980676238,4203
6,,anchor_A_merge,frozen,full,frozen/full,3.2719471058790286,0.11172779922779923,1.132705951749588,4144
6,,anchor_E_1,frozen,full,frozen/full,3.3571879965268216,0.08712677435144396,1.022101476970865,4086
6,6,task_06_test,fast_adapt,full,fast_adapt/full,2.7664336019487523,0.359653346172364,0.9669259502500884,2077
6,7,task_07_test_pre,fast_adapt,full,fast_adapt/full,3.319356785395684,0.10776075135936727,1.1612046147948494,2023
6,6,task_06_control,fast_adapt,full,fast_adapt/full,2.83867550388517,0.3711872360394181,1.0961952495888219,2131
6,,anchor_A_1,fast_adapt,full,fast_adapt/full,3.278449056943636,0.11449654844084742,1.197029205028059,4201
6,,anchor_B_1,fast_adapt,full,fast_adapt/full,3.4250343007489668,0.09775678866587957,1.1501410059833188,4235
6,,anchor_C_1,fast_adapt,full,fast_adapt/full,2.571068454660654,0.3863808322824716,0.9092147610677597,3965
6,,anchor_B_prime_1,fast_adapt,full,fast_adapt/full,3.3705504965102895,0.08782670120084765,1.1633500439828217,4247
6,,anchor_A_2,fast_adapt,full,fast_adapt/full,3.38234477620382,0.10787969177230922,1.205873075718018,4023
6,,anchor_X_transient,fast_adapt,full,fast_adapt/full,3.2729653306952438,0.1287175826790388,1.1017735998828497,4203
6,,anchor_A_merge,fast_adapt,full,fast_adapt/full,3.27194712428973,0.11172779922779923,1.13270598672992,4144
6,,anchor_E_1,fast_adapt,full,fast_adapt/full,3.357188030136489,0.08712677435144396,1.0221014582988275,4086
6,6,task_06_test,online_write,full,online_write/full,2.766433607038966,0.359653346172364,1.0426340565017254,2077
6,7,task_07_test_pre,online_write,full,online_write/full,3.319356772299162,0.10776075135936727,1.2720856877279552,2023
6,6,task_06_control,online_write,full,online_write/full,2.83867530533821,0.3711872360394181,1.17208220988533,2131
6,,anchor_A_1,online_write,full,online_write/full,3.2784490774420436,0.11449654844084742,1.3032837075805808,4201
6,,anchor_B_1,online_write,full,online_write/full,3.4250341382295493,0.09775678866587957,1.248285908182289,4235
6,,anchor_C_1,online_write,full,online_write/full,2.571068411840485,0.3863808322824716,0.9766096135105792,3965
6,,anchor_B_prime_1,online_write,full,online_write/full,3.370550523710084,0.08782670120084765,1.2556438878093512,4247
6,,anchor_A_2,online_write,full,online_write/full,3.382344769906107,0.10787969177230922,1.3304627648249858,4023
6,,anchor_X_transient,online_write,full,online_write/full,3.272965304090839,0.1287175826790388,1.200713118151705,4203
6,,anchor_A_merge,online_write,full,online_write/full,3.2719470785452507,0.11172779922779923,1.2267558848895277,4144
6,,anchor_E_1,online_write,full,online_write/full,3.3571880789987865,0.08712677435144396,1.1192679335073739,4086
7,7,task_07_test,frozen,full,frozen/full,3.0213329034221683,0.3405832921403856,1.1405782996576963,2023
7,8,task_08_test_pre,frozen,full,frozen/full,3.0168998918556085,0.3455847255369928,1.1189512047961105,2095
7,,anchor_A_1,frozen,full,frozen/full,2.9504305161455933,0.3715781956676982,1.1652575190706895,4201
7,,anchor_B_1,frozen,full,frozen/full,3.4927894457171913,0.10814639905548996,1.2819717335166165,4235
7,,anchor_C_1,frozen,full,frozen/full,2.934556237084869,0.1674653215636822,0.9532821068396935,3965
7,,anchor_B_prime_1,frozen,full,frozen/full,3.441562175638456,0.11937838474217094,1.295149112213688,4247
7,,anchor_A_2,frozen,full,frozen/full,3.07729512365665,0.35197613721103654,1.173184599415331,4023
7,,anchor_X_transient,frozen,full,frozen/full,3.089542222822844,0.29312395907684985,1.090449197729684,4203
7,,anchor_A_merge,frozen,full,frozen/full,2.9465454830626263,0.361003861003861,1.1084251449835347,4144
7,,anchor_E_1,frozen,full,frozen/full,3.3186370954172784,0.10425844346549193,1.027278850198784,4086
7,7,task_07_test,fast_adapt,full,fast_adapt/full,3.0213329939340166,0.3405832921403856,1.1405783166286678,2023
7,8,task_08_test_pre,fast_adapt,full,fast_adapt/full,3.01689999382365,0.3455847255369928,1.1189512302881208,2095
7,,anchor_A_1,fast_adapt,full,fast_adapt/full,2.950430548835215,0.3715781956676982,1.1652575308752753,4201
7,,anchor_B_1,fast_adapt,full,fast_adapt/full,3.492789492556449,0.10814639905548996,1.281971720005292,4235
7,,anchor_C_1,fast_adapt,full,fast_adapt/full,2.9345562255397573,0.1674653215636822,0.9532820943324893,3965
7,,anchor_B_prime_1,fast_adapt,full,fast_adapt/full,3.4415621361172226,0.11937838474217094,1.2951490987405403,4247
7,,anchor_A_2,fast_adapt,full,fast_adapt/full,3.077295172964196,0.35197613721103654,1.1731845956224427,4023
7,,anchor_X_transient,fast_adapt,full,fast_adapt/full,3.089542295431881,0.29312395907684985,1.090449195914458,4203
7,,anchor_A_merge,fast_adapt,full,fast_adapt/full,2.946545444400154,0.361003861003861,1.1084251624737007,4144
7,,anchor_E_1,fast_adapt,full,fast_adapt/full,3.318637061807611,0.10425844346549193,1.0272788534663906,4086
7,7,task_07_test,online_write,full,online_write/full,3.0213329875735853,0.3405832921403856,1.2598436386460274,2023
7,8,task_08_test_pre,online_write,full,online_write/full,3.016899937293481,0.3455847255369928,1.2119476238118934,2095
7,,anchor_A_1,online_write,full,online_write/full,2.950430520784249,0.3715781956676982,1.2788750806808298,4201
7,,anchor_B_1,online_write,full,online_write/full,3.4927894009468545,0.10814639905548996,1.4133872413928614,4235
7,,anchor_C_1,online_write,full,online_write/full,2.9345562462698465,0.1674653215636822,1.052773349537675,3965
7,,anchor_B_prime_1,online_write,full,online_write/full,3.4415620857051943,0.11937838474217094,1.4121688248364643,4247
7,,anchor_A_2,online_write,full,online_write/full,3.077295116340802,0.35197613721103654,1.3045238237929877,4023
7,,anchor_X_transient,online_write,full,online_write/full,3.089542227855044,0.29312395907684985,1.1976318709447478,4203
7,,anchor_A_merge,online_write,full,online_write/full,2.946545468045499,0.361003861003861,1.207912274143698,4144
7,,anchor_E_1,online_write,full,online_write/full,3.3186370868967936,0.10425844346549193,1.1429126488361225,4086
8,8,task_08_test,frozen,full,frozen/full,2.9970113458383056,0.3460620525059666,1.1214539338979062,2095
8,9,task_09_test_pre,frozen,full,frozen/full,3.5195683102600723,0.11894273127753303,1.2267340176022643,2043
8,,anchor_A_1,frozen,full,frozen/full,2.9262017456868294,0.37657700547488693,1.1639824313114042,4201
8,,anchor_B_1,frozen,full,frozen/full,3.5463761799169404,0.13293978748524202,1.385364825216066,4235
8,,anchor_C_1,frozen,full,frozen/full,3.1438935923245634,0.10870113493064312,0.9813590204881089,3965
8,,anchor_B_prime_1,frozen,full,frozen/full,3.5079862101936383,0.13397692488815635,1.392225768949555,4247
8,,anchor_A_2,frozen,full,frozen/full,3.0632499990669495,0.35520755654983843,1.1730671282167788,4023
