anchor_index,checkpoint,checkpoint_task,evaluation_scope,events,first_seen_task,nise,nise_type_0,nise_type_1,nise_type_2,nise_type_3,nise_type_4,nise_type_5,nise_type_6,nise_type_7,plot_path,regime_id,variant
10,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,66,0,0.08577420689384226,0.09587770920014083,0.0616946872772326,0.05536176696108752,0.1244401687414151,0.22026262934678914,0.19698190816380934,0.2210567120133263,0.1680350810570178,,A_1,frozen/full
11,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,72,0,0.12111181360769611,0.12824881736484994,0.09880067623871558,0.07938322036328385,0.15233655652653397,0.17811602050186867,0.1845574977250133,0.2784815527599975,0.16646182000785012,,A_1,frozen/full
12,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,64,0,0.09709833201396618,0.11546804149124605,0.08089784235429172,0.03465536251267874,0.09740348295195574,0.20304085440696307,0.19096136260549731,0.1700244708456875,0.1439361152379365,,A_1,frozen/full
13,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,53,0,0.1426238943135151,0.26267552370216557,0.13718824844546418,0.04363613352262426,0.11077186294180777,0.22365687635372403,0.1832544116778201,0.21332644269605558,0.1538137222468919,,A_1,frozen/full
14,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,72,0,0.1168366594006138,0.12975836695181436,0.10039764260984282,0.05939666425777807,0.13154406242229733,0.20749546104181407,0.19246873966346736,0.21175844132278107,0.16942745688316332,,A_1,frozen/full
15,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,68,0,0.10204372283264823,0.12001292251923598,0.07166943937612204,0.06108681206120049,0.1569768591343666,0.23544191373152829,0.21025625206311138,0.31216059897599197,0.18127783351147894,,A_1,frozen/full
16,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,78,0,0.14109916598199135,0.1685425643277946,0.11943523557120701,0.06370396930755474,0.09903551373281895,0.20400734712660964,0.21156790703767472,0.23379697486375478,0.1776576169698336,,A_1,frozen/full
17,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,55,0,0.06963549882819109,0.07322943215188575,0.06304794143638617,0.075271472707207,0.08079226549901031,0.13594593002751437,0.19218033375843016,0.14703160859579725,0.13239563880366365,,A_1,frozen/full
18,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,69,0,0.13024429991121725,0.24502510431929336,0.1430633325026758,0.04196327011234974,0.08590388072678067,0.2619192848896161,0.20491077675233602,0.2576399217410619,0.19227067123598013,,A_1,frozen/full
19,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,72,0,0.07787919610462542,0.08603582451821148,0.06813877044082817,0.03592114723772126,0.20237892983020694,0.10450988248238383,0.1914154039206562,0.1374702708287018,0.0915331991162112,,A_1,frozen/full
20,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,55,0,0.09372759720828033,0.10887518814330445,0.07870826316061155,0.051035759436250126,0.12089438793855345,0.1973603486493551,0.21648640179555473,0.2058564427674691,0.1621954825773736,,A_1,frozen/full
21,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,60,0,0.1627356821802702,0.2437440245193555,0.12495954184106399,0.08225106294574336,0.12350512294844308,0.22114153339762213,0.21372366686188182,0.24483416272062145,0.19388183703954034,,A_1,frozen/full
22,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,63,0,0.12042320612363652,0.14085342958542837,0.1071355980063743,0.08493106828840008,0.10074293267694875,0.19261236736180198,0.21488270615697153,0.25314780733839404,0.1846252207098591,,A_1,frozen/full
23,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,73,0,0.09889815244510276,0.10820874542512378,0.09255889042148367,0.03205669778075448,0.10607283751267135,0.2489691858696289,0.17214200490241024,0.16697847561443854,0.1515175089815531,,A_1,frozen/full
24,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,78,0,0.08880872498944296,0.11646109370700433,0.09656633023266845,0.030899969184201403,0.043546836665602225,0.2543080249129244,0.17913238790977584,0.2627334942917268,0.15544377409717786,,A_1,frozen/full
25,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,70,0,0.09583317207020726,0.10540501233291097,0.08731816339579658,0.036383541738626846,0.09586604709848215,0.21062896659436423,0.21042551169765314,0.20640968653478134,0.15777764390524654,,A_1,frozen/full
26,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,58,0,0.1262413874446397,0.16149190224235496,0.1086816626481003,0.05666207686292818,0.10490147156195917,0.2016369791081359,0.20410269917200163,0.23268169162160096,0.17296368220498387,,A_1,frozen/full
27,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,70,0,0.11434547857602612,0.1428102430350213,0.08243967981162297,0.06756510381417848,0.11745891167704206,0.19628085121661037,0.20377035808746163,0.18821664123469234,0.17428801933802152,,A_1,frozen/full
28,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,60,0,0.11059772313932509,0.14138725232423136,0.11062034933713538,0.023806541452908062,0.07001667449619309,0.2501643025630123,0.18415899712330588,0.2868700284989173,0.15990686756331474,,A_1,frozen/full
29,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,64,0,0.10449686657443691,0.12935240278244672,0.08584278389807691,0.03260045645884056,0.10279557190673004,0.19932710014612312,0.1937952104291236,0.22614851392418708,0.15098709284767162,,A_1,frozen/full
30,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,62,0,0.09580304759295989,0.1208877805197961,0.1014984344252292,0.02461203468862274,0.0658921369669828,0.2565694413426422,0.17830909666682254,0.22111411039603784,0.14661060200586273,,A_1,frozen/full
31,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,67,0,0.1022619130479351,0.10364134384391271,0.07968969756063304,0.06688097135186852,0.12072589884931698,0.21252713528679182,0.19330484538864465,0.2888352371858541,0.18082985913250094,,A_1,frozen/full
32,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,49,0,0.11796760372066986,0.1433221316823576,0.11686662056185276,0.036010048433199125,0.08506157949129892,0.23234226865561025,0.1833870136350039,0.20994217930304868,0.15091303531270944,,A_1,frozen/full
33,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,62,0,0.10577945453685085,0.12555178475866782,0.09194389369764674,0.0421624574918029,0.07115888030908671,0.23712147740200132,0.19467832744461883,0.20478977589008965,0.1814355483446457,,A_1,frozen/full
34,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,51,0,0.11662947423998568,0.14493554399017913,0.10133474903101773,0.023201622089638912,0.08348789542502606,0.24223379693801964,0.1846678435992237,0.1631594538002376,0.13732858055132222,,A_1,frozen/full
35,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,68,0,0.08488866389897054,0.09485677233099751,0.07468997700183007,0.03608394971895196,0.07957351668109054,0.22479424862039007,0.17303935910399693,0.2721040679841728,0.14978367038192805,,A_1,frozen/full
36,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,55,0,0.1151266570217343,0.1224847003857367,0.10566668340168565,0.07992804254947071,0.1101873330484606,0.20665436494242673,0.19744608056372318,0.2235368184744954,0.17681988383203415,,A_1,frozen/full
37,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,69,0,0.120447506041339,0.15296709788600735,0.11587488879946332,0.0466347891935262,0.11330521208953093,0.24046512094085423,0.19198269163703485,0.231956446559365,0.1753037018407365,,A_1,frozen/full
38,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,49,0,0.09500642369803405,0.12068182277279478,0.06347954058074155,0.0591489934522069,0.3044072557774761,0.1455145609367809,0.19707602732663904,0.22400253527196928,0.13817759025596202,,A_1,frozen/full
39,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,75,0,0.09192768833024886,0.10817371387984087,0.07395614176970802,0.04475651443942844,0.09581862286542323,0.23722757752481682,0.19389033411142345,0.1947523136820631,0.16978897034516957,,A_1,frozen/full
40,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,59,0,0.1692578016724234,0.271115330928905,0.15908770051189725,0.06123872373314532,0.12059989529653423,0.23590113565818954,0.20672453505575586,0.2938396117901781,0.1951953833979541,,A_1,frozen/full
41,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,78,0,0.06868205704528754,0.07468092180638754,0.06223792067219508,0.03857020415770281,0.1061908565513475,0.1281346769370309,0.19198801943372262,0.09538557690340506,0.07103710189825344,,A_1,frozen/full
42,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,75,0,0.10870987163107773,0.12838687018836653,0.08252641573173154,0.08041237662507929,0.13117273592905748,0.18183486734638912,0.20060990675910514,0.2718335699043445,0.16763448980632148,,A_1,frozen/full
43,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,78,0,0.11969122378515,0.13428860012521532,0.10091271106570744,0.05859011671652453,0.12112469289420094,0.21987549356650435,0.1981950798229792,0.2634526301991744,0.18097220818556217,,A_1,frozen/full
44,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,77,0,0.09917769394286251,0.11458678162212659,0.0781607732125703,0.04967398045433918,0.1144850745043136,0.18717216340492265,0.19197456270869157,0.17015284830433172,0.1392642246211453,,A_1,frozen/full
45,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,71,0,0.12309193264760944,0.15211998007945565,0.11062669731229745,0.0470855646296384,0.09903573616574173,0.18858009425814798,0.17556871697653675,0.23137274548078737,0.15200600905802295,,A_1,frozen/full
46,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,65,0,0.09941800978459875,0.10880561995302875,0.09532080934486223,0.03723324598403011,0.09313775613967298,0.18561057953389046,0.17454402772547928,0.16981926436256098,0.12497852028817973,,A_1,frozen/full
47,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,70,0,0.09098946126309787,0.09652145972685346,0.07685667142089228,0.045621890150598025,0.12256184777412624,0.2201850944600589,0.1894964433567267,0.23636178590189408,0.15740107458975106,,A_1,frozen/full
48,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,71,0,0.09868402311296907,0.10488065852931952,0.0863902422068196,0.04453907389854465,0.1248528723167281,0.22886408890755455,0.19683353649855587,0.24062993111312456,0.16500794747973563,,A_1,frozen/full
49,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,80,0,0.10503566837449027,0.1324104909906602,0.08179242299782308,0.04965335528531341,0.07613732005620795,0.14851720003054628,0.19345656942717285,0.21319568214154996,0.15923167479625042,,A_1,frozen/full
50,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,50,0,0.07063541399616259,0.06935254771489521,0.06679490806273182,0.10584693129616125,0.07609737891554408,0.14388015772664858,0.20642921210975745,0.2615573152512824,0.15602663815373932,,A_1,frozen/full
51,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,60,0,0.10157123889250572,0.13513954511980622,0.12363731793894202,0.024853567249282317,0.07870896236177827,0.28138896806466474,0.1717173326384644,0.27347625849773755,0.17384050689840125,,A_1,frozen/full
52,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,66,0,0.11182323345812804,0.10314988624779696,0.09486730351581547,0.07812291374411363,0.12007117887471082,0.22240081208268608,0.20438861054465127,0.3512214977238673,0.19329414186675786,,A_1,frozen/full
53,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,49,0,0.1632612046901539,0.17249823711293863,0.1605129528369562,0.08928659923377283,0.1404726418756586,0.2049714956919104,0.2126498867503099,0.24940396861314265,0.1950862740551671,,A_1,frozen/full
54,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,72,0,0.09849608513716472,0.13132189093391997,0.06948212368331833,0.028089657424602364,0.06048494566102375,0.2524256437861413,0.16884436768354874,0.20668763666352524,0.15870744315368693,,A_1,frozen/full
55,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,77,0,0.10093704237836396,0.10878719546611124,0.07897511596353135,0.06910881749216785,0.13087769274126448,0.21571136857087023,0.2140333348749987,0.26448213660924136,0.20220279816628395,,A_1,frozen/full
56,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,77,0,0.1127503426719009,0.1566434261427261,0.15532467796722327,0.03467666387777317,0.07775843444715196,0.30449230916204323,0.1934800460181763,0.21812238196734487,0.18785934091888767,,A_1,frozen/full
57,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,70,0,0.09638198658193299,0.10463427139783141,0.07521567601270567,0.0971501990407076,0.13785369955199495,0.17320847141341386,0.2007285467998104,0.2890385079082004,0.174524152793668,,A_1,frozen/full
58,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,70,0,0.07674709530384863,0.09216939371793383,0.05580489557522905,0.03514700979517937,0.09560460614394528,0.19282179347125258,0.1774579851088251,0.11934232829084382,0.11740591469034962,,A_1,frozen/full
59,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,58,0,0.10321029430376613,0.11790916784445311,0.08128293386711798,0.09466596973951286,0.12344608411620406,0.16810704169798513,0.2036041060940863,0.21011683609465573,0.167239409576137,,A_1,frozen/full
60,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,73,0,0.04841575415255616,0.0639869311440142,0.033192502435072775,0.013556044483152205,0.04803678485571933,0.30524017247587476,0.15241628642039934,0.2730536311097723,0.14099690464011894,,A_1,frozen/full
61,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,59,0,0.11315919354959227,0.13452470710110567,0.09393940376348657,0.06848961997575762,0.1101649242520691,0.20605650259851824,0.2065112275463551,0.20008436204997834,0.1823597839357901,,A_1,frozen/full
62,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,56,0,0.07708928595589665,0.10249557458751689,0.037011045692783164,0.1236828696229865,0.1529994821248978,0.11570142240170804,0.15412871587059757,0.16215389208682696,0.10430240808068941,,A_1,frozen/full
63,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,seen_law,72,0,0.1195326080239411,0.14140033053741788,0.10259977535539297,0.05098483480088372,0.08485882013937218,0.20999143160990463,0.19429789271888398,0.27173783341889496,0.16968711199481276,,A_1,frozen/full
0,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,ood_unseen,72,1,0.8367493261857384,2.8625069066520363,1.9202831884624214,0.21104301008165174,2.0629553374131233,0.7824468832650778,0.7580372553571453,0.8293799834672793,0.4948091613689628,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/native/intensity_curves/checkpoint_task_00/B_1_000.png,B_1,frozen/full
1,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,ood_unseen,73,1,0.8637504692061962,3.000249641306225,2.513839452796923,0.21859375553838875,2.0205617133852436,0.8584306811316498,0.8160335511814817,0.8803265218232839,0.6182652507738478,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/native/intensity_curves/checkpoint_task_00/B_1_001.png,B_1,frozen/full
2,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,ood_unseen,57,1,0.8705987110026107,2.584281590835914,1.9081865367914792,0.36342772813732016,3.110955069150098,0.725007698133771,0.7505613401561456,0.7938638528696685,0.40767698873191127,,B_1,frozen/full
3,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,ood_unseen,79,1,0.8414369322378152,2.0479278466098614,1.639768761005078,0.5582024741146222,3.069585562360124,0.8082090182928057,0.7509396677610011,0.8522363160690876,0.41633081651669357,,B_1,frozen/full
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,ood_unseen,74,1,0.8263078073143367,2.5701379070404107,2.1651861292809382,0.41562766001963675,1.7537782064126306,0.7756910485677223,0.7515714434838467,0.817912659428947,0.5106148057875294,,B_1,frozen/full
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,ood_unseen,56,1,0.8777852428825749,3.5251455139387775,2.7057269174842076,0.5465591244336993,2.56744799850968,0.8796525418035092,0.8573813287672318,0.8943386849731211,0.6287344378216949,,B_1,frozen/full
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,ood_unseen,54,1,0.8328095010598634,1.8508355290907181,1.509527282989131,0.2811238486866964,3.8696511554217117,0.8138510862320331,0.8172408494545441,0.8432494977068551,0.6263237018321138,,B_1,frozen/full
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,ood_unseen,48,1,0.8540744561592171,2.1041656643683546,2.2718233071605445,0.3910498156751427,2.027851837476749,0.8116257152781259,0.8219142391468918,0.8528926168143749,0.4968580833557416,,B_1,frozen/full
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,ood_unseen,65,1,0.8763185787355455,3.515768619105252,2.303161408376581,0.19088384536745195,3.506971208287964,0.8325013473121461,0.8432383778925994,0.8752383007338848,0.45980782095395,,B_1,frozen/full
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,ood_unseen,80,1,0.8438703254500163,3.006848604487273,2.1743113639897986,0.17846749779175325,2.464039916323089,0.7775357774498416,0.7553316416077366,0.8207860396697467,0.5318340521497855,,B_1,frozen/full
10,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,ood_unseen,80,1,0.9019490373840363,6.077944330178671,3.8865205056826504,1.1713691886618591,4.649258058072831,0.8931218384995114,0.8824292758306244,0.9135318920592148,0.5876572638876498,,B_1,frozen/full
11,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,ood_unseen,68,1,0.8593793983997435,3.0378872158651595,2.159014503753047,0.267738666103713,1.2800600587940514,0.8344932067592647,0.8234662196338728,0.8715821418646529,0.5105066637368414,,B_1,frozen/full
12,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,ood_unseen,70,1,0.8469370676305699,2.0460376862949095,1.541620171996125,0.36540302757776394,1.537679501664335,0.8443137371833627,0.806822670603804,0.8785033118993224,0.500456871081465,,B_1,frozen/full
13,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,ood_unseen,68,1,0.8227922561203032,2.266821052359676,1.9591753082318981,0.3358562485061414,2.067039377923555,0.7938754479124073,0.727909200624454,0.8375076746058714,0.47263128413772193,,B_1,frozen/full
14,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,ood_unseen,61,1,0.9066385579943605,4.502287683539024,4.061450039526982,0.21076279740541132,2.2373935812025225,0.7916875260770818,0.7593775934356806,0.834022578714848,0.4751189502940194,,B_1,frozen/full
15,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,ood_unseen,68,1,0.8952749605880154,3.213952480962163,2.625547876751134,0.36189933549610787,2.4725721816074406,0.8122627503014184,0.8342390262654945,0.8643771784576251,0.3310209456193429,,B_1,frozen/full
16,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,ood_unseen,70,1,0.8663710127548955,2.5518987010401384,2.0733392785247116,0.32690776098037,2.4439679907525447,0.8504410094730481,0.8177314268481138,0.8871219290997969,0.4086774883442484,,B_1,frozen/full
17,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,ood_unseen,64,1,0.8814805925475695,3.486007008520584,3.2728606377092526,0.7099709309380426,2.1564157033774705,0.8417417661187058,0.853442513003748,0.8749240801686775,0.4639454903367635,,B_1,frozen/full
18,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,ood_unseen,60,1,0.8682621227842218,2.3214958391618388,2.1022255710624154,0.6821407006124497,2.907146629223195,0.8322963851528581,0.8381462761189294,0.8702643718088626,0.46582131562375295,,B_1,frozen/full
19,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,ood_unseen,65,1,0.7821237393443318,1.3521146427806876,1.2508963800518125,0.2053896043532924,2.655654604735272,0.76086864955022,0.7454270800958701,0.8136496871455418,0.466491418918518,,B_1,frozen/full
20,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,ood_unseen,63,1,0.8347490246606208,2.4299428598156103,2.2033989484251877,0.3558922705389174,1.0009417511908802,0.7721318798856192,0.7265107345130525,0.8245633158354624,0.4718570782635648,,B_1,frozen/full
21,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,ood_unseen,55,1,0.8558119805274045,2.1581606310703374,1.976938535657445,0.7248938734895249,2.4783364835344255,0.8040957896408035,0.8005912221763234,0.8522874511976769,0.45114996357382847,,B_1,frozen/full
22,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_27/checkpoint/task_00_best.pt,0,ood_unseen,75,1,0.8276983281755439,1.8581155267829077,1.6004965693346827,0.23915251973495547,2.4455642892110205,0.7933915520019099,0.7566778755719888,0.8448965545155421,0.398490679996253,,B_1,frozen/full
